tweet_id,tweet_text,img_url,lgbtterm1,lgbtcat1,lgbtterm2,lgbtcat2,lgbtterm3,lgbtcat3,raceterm1,racecat1,raceterm2,racecat2,raceterm3,racecat3
1029038946658017280g,#BlackLove https://t.co/pb6nvqxBBB,http://pbs.twimg.com/media/DkfhZ-NU0AMnVgs.jpg,NA,NA,NA,NA,NA,NA,blacklove,black,NA,NA,NA,NA
1029039825998045185g,🚨HAPPENING NOW: Immigrant NYers hold press conference at our Jackson Height’s office after filing a complaint against the NYPD for denying them interpretation services and preventing them from receiving help. Access to interpretation is a human right! @NYCCHR https://t.co/UrgnTn4736,http://pbs.twimg.com/media/DkfiQ5YUUAYTEmF.jpg,NA,NA,NA,NA,NA,NA,immig,immigrant,immigrant,immigrant,migrant,immigrant
1029040728272338944g,"Con todas mis amistades yo soy la fría, sin sentimientos, que la mayoría de los días se viste de negro y le vale todo. https://t.co/U8Tk3HlWWM",http://pbs.twimg.com/media/DkfjFnmV4AAsiD7.jpg,NA,NA,NA,NA,NA,NA,negro,black,NA,NA,NA,NA
1029042257838727169g,"Council ECE pioneer session with Ms. Evelyn Moore, a remarkable figure in the #earlyed field. Council staff was thrilled to learn from her accomplishments benefiting young African American children w/ the Perry Preschool Project and as co-founder of NBCDI. https://t.co/KyANhMZnhL",http://pbs.twimg.com/media/Dkfkeg_U0AAXuqj.jpg,NA,NA,NA,NA,NA,NA,african american,black,NA,NA,NA,NA
1029043138978041858g,"Myron Burton Jr., 21, who played his high school ball at Peachtree Ridge (Lawrenceville) before signing w/ Auburn, is accused of robbing the owner of a Chinese restaurant at gunpoint. https://t.co/lqcQdEnvVe",http://pbs.twimg.com/media/DkflRvfUwAAbSkj.jpg,bi,bisexual,NA,NA,NA,NA,chinese,asian,NA,NA,NA,NA
1029043367844315136g,Hoy inicia el #USAmateur y los mexicanos @BolaOrtiz15 @mario__carmona y @raulp96 están por salir! Éxito a los 3! Vamos con todo! 🏌🏻‍♂️🇲🇽 #OrgulloMexicano https://t.co/CZ3dweyiXq,http://pbs.twimg.com/media/DkfldTjV4AA3fk-.jpg,NA,NA,NA,NA,NA,NA,lao,asian,mex,hispanic,NA,NA
1029043716164472833g,"Iniciamos una reunión de trabajo con la ""Misión de Acompañamiento de @IIDHoficial /CAPEL sobre Perspectiva Jurisdiccional Comparada de América Latina"" en la que participan miembros de la @uniore_paraguay, el @CNE_COLOMBIA, @RomnJquez, @EmilianoRiveraB, @jaquinord y más expertos. https://t.co/QJpmhGjNVf",http://pbs.twimg.com/media/DkfkMP3U0AMj4PX.jpg,bi,bisexual,NA,NA,NA,NA,latina,hispanic,NA,NA,NA,NA
1029045208791564289g,@realmedicineMI @Tinyprepper @cannaworldsite @StephaniedeJag3 @afterdarkmusic @CannabisTimes @CannabisNow @Cogitatorium @Amznfrknaz indigo dream x Jamaican HP Mr nice 88 hp @mrniceseedbank https://t.co/qRaTX9eCBt,http://pbs.twimg.com/media/DkfnF8XU4AEPrEr.jpg,bi,bisexual,NA,NA,NA,NA,jamaican,black,NA,NA,NA,NA
1029046285221933061g,"PLEASE RT ⚠️ The shameful American University in Cairo @AUC is forcing Najm Al Iryani, a Yemeni student, to return to war-torn Yemen where his entire family was killed &amp; where he probably will too. They forcibly took him to airport &amp; held his passport. @UNHCREgypt please help! https://t.co/Vfau98jKAi",http://pbs.twimg.com/media/Dkfm1OqXgAEKxk4.jpg,NA,NA,NA,NA,NA,NA,yemen,middle eastern,NA,NA,yemeni,middle eastern
1029047949039476736g,"Nuestro director ejecutivo Marcos Villar, discutiendo parte de los hallazgos de la investigación sobre los votantes latinos en la Florida. #FloridaLatinoVoters #TeamAlianza https://t.co/sDDWLNJxgi",http://pbs.twimg.com/media/DkfppjQXcAQoLIA.jpg,NA,NA,NA,NA,NA,NA,latino,hispanic,NA,NA,latinos,hispanic
1028659112349970432g,When your bf is Puerto Rican 🇵🇷 #PuertoRico https://t.co/cJ5pq57Pqp,http://pbs.twimg.com/ext_tw_video_thumb/1028658769163677697/pu/img/Ao-sdP6MMUm5VFbe.jpg,NA,NA,NA,NA,NA,NA,puerto rican,hispanic,NA,NA,NA,NA
1028662702259036160g,vesibox.tamaulipas@gmail.com https://t.co/Da9y7pZpo2,http://pbs.twimg.com/media/DkaLQjuV4AAuMln.jpg,NA,NA,NA,NA,NA,NA,tamaulipas,hispanic,NA,NA,NA,NA
1028665432209805312g,"""THIS NIGGA SAID HE LIKES DUBS OVER SUBS"" https://t.co/brVszf7vq3",http://pbs.twimg.com/media/DkaNwHEXsAEFZm9.jpg,NA,NA,NA,NA,NA,NA,nigga,black,NA,NA,NA,NA
1028666568685903872g,"#Ps.JessieBermudez #Conf.Legalismo #HolySpirit (@ Vida Nueva Para El Mundo in Toluca de Lerdo, MEX, México w/ @pequeyazmiu) https://t.co/kGlkiX179V https://t.co/8I8HRHe5xZ",http://pbs.twimg.com/media/DkaOyttXgAA2C6K.jpg,NA,NA,NA,NA,NA,NA,mex,hispanic,NA,NA,NA,NA
1028670578088189952g,#Repost @paulocoelho Dedicated to racists... https://t.co/Skh80cOYC4,http://pbs.twimg.com/media/DkaSb4sW0AYaGXJ.jpg,NA,NA,NA,NA,NA,NA,racist,minority,racists,minority,NA,NA
1028672012678512640g,'epicentro' es ahora una tendencia en #MexicoCity https://t.co/80WXaN6PGt https://t.co/sN4pElgxiK,http://pbs.twimg.com/media/DkaTvkfWsAAkUrr.jpg,NA,NA,NA,NA,NA,NA,mex,hispanic,mexicocity,hispanic,NA,NA
1026559352570880006g,"Despiden a unos trabajadores latinos y el resto de compañeros abandona la obra en solidaridad La decisión de los casi cien empleados se produjo cuando uno de los jefes envió a casa a un grupo de estos profesionales, al parecer, por desobedecer sus órdenes. https://t.co/Npn0bVD83r",http://pbs.twimg.com/media/Dj8SFg1V4AYvXqv.jpg,NA,NA,NA,NA,NA,NA,latino,hispanic,latinos,hispanic,NA,NA
1026560333438234630g,"@nottjmiller If you think that’s good, hit Wo Hop in Chinatown. Obviously not for Korean food. Don’t go upstairs to the dining room, go downstairs like you’re going into the Comedy Cellar😂😎 https://t.co/iSQkfLLbIt",http://pbs.twimg.com/media/Dj8TLZSV4AAvk5b.jpg,bi,bisexual,NA,NA,NA,NA,korean,asian,NA,NA,NA,NA
1026560568151498753g,"@AndyKindler @matthewjdowd @jasoninthehouse @thehill @PressSec @washingtonpost 3/ - gave the N Koreans EVERYTHING they've ever wanted, &amp; got NOTHING. Declared they were ""no longer any threat,"" &amp; now they're upgrading nuclear capabilities, at an even higher rate (according to HIS administration) - is a 5x draft dodging coward - defrauded students $25M https://t.co/dZS2ABdOG8",http://pbs.twimg.com/media/Dj8TWzuV4AI672-.jpg,bi,bisexual,NA,NA,NA,NA,korean,asian,koreans,asian,NA,NA
1026561354373754881g,VOA60 Afirka: A Sudan Ta Kudu Salva Kiir Da Shugaban 'Yan Tawaye Reik Machar Sun Sa Hannu Akan Wata Yarjejeniyar Tsagaita Wuta @VOANews @ADILITOROVOA @PresidenceNiger @insidevoa @NGRPresident https://t.co/s1yDE3g17H,http://pbs.twimg.com/ext_tw_video_thumb/1026561115466223617/pu/img/LpzXRtHd9CtxDZug.jpg,NA,NA,NA,NA,NA,NA,sudan,black,NA,NA,NA,NA
1026561843660251139g,@_ColonelMasters I’d represent Harold Saxon master or Missy they’re both my fave! I can bring the drums! https://t.co/SZF9nTxPKF,http://pbs.twimg.com/tweet_video_thumb/Dj8UjCZVsAAOEVn.jpg,NA,NA,NA,NA,NA,NA,saxon,white,NA,NA,NA,NA
1026562408976920576g,Come thru. See some 93 niggas rap some cool songs 🏅. Get your ticket on https://t.co/4Mr9uTaKba for the free https://t.co/tD8xsFGH5J,http://pbs.twimg.com/media/Dj8VEOhXcAILUQj.jpg,NA,NA,NA,NA,NA,NA,nigga,black,niggas,black,NA,NA
1026566038803173377g,En septiembre daremos inicio a nuestro curso de Teoría Musical y sus aplicaciones prácticas. ¡Ven y aprende la teoría a través de la musicología! #cdmx #MexicoCity #musica https://t.co/4hwnwuYbKJ,http://pbs.twimg.com/media/Dj8YXdPV4AAkUTd.jpg,NA,NA,NA,NA,NA,NA,mex,hispanic,mexicocity,hispanic,NA,NA
1026566054666031104g,#Truthtalk You have to learn to hear what your eyes can't see sometimes. #MondayMotivation #spreadthesoup #faith #romans #hearing #see # https://t.co/2DfKrUGPBC,http://pbs.twimg.com/media/Dj8YYGnXsAAqS4f.jpg,NA,NA,NA,NA,NA,NA,romans,white,NA,NA,NA,NA
1026568925016977409g,"Haven’t had this place in a few years. So good and fresh food. Yummy (@ Sizzling Fresh Mongolian BBQ in Sacramento, CA) https://t.co/3nuaTw8sPF https://t.co/EmB8MhgsJN",http://pbs.twimg.com/media/Dj8a_zfXgAAV2Kg.jpg,NA,NA,NA,NA,NA,NA,mongol,asian,mongolian,asian,NA,NA
1026569077651734529g,"Today at 5:30 P.M. a special part of, ‘El Otro Lado’ will air on #Arizona #Horizon. Our team takes you to the border to see students who cross the U.S./Mexico border every day to get to their classrooms. #Arizona #PBS https://t.co/ZnR8OoxsG0",http://pbs.twimg.com/media/Dj8bIXPVAAAoja1.jpg,NA,NA,NA,NA,NA,NA,mex,hispanic,mexico border,hispanic,NA,NA
1026569593559633920g,#thisiswhatroyalteelookslike Sept is a month of Royal Women for @voguemagazine @BritishVogue @rihanna becomes the first black woman to grace the cover of Britsh Vogue and @Beyonce hires the 1st black photographer to shoot for Vogue in its 126 yr history! https://t.co/yvceuS7i7l,http://pbs.twimg.com/media/Dj8bld5W4AEUfZ_.jpg,NA,NA,NA,NA,NA,NA,black woman,black,NA,NA,NA,NA
1026570740525543425g,Mr. Boland has decided to use famous Latino Scientist as his group name this year for his middle school Science classes! https://t.co/yAuXZSHl4Z,http://pbs.twimg.com/media/Dj8chx9UwAA-nwA.jpg,NA,NA,NA,NA,NA,NA,latino,hispanic,NA,NA,NA,NA
1026571502190129152g,@realDonaldTrump Same racist un patriotic tweet to your base for a Republican candidate that you don’t even know!! https://t.co/ooWw0e8uRW,http://pbs.twimg.com/media/Dj8dTpCU4AA-hrh.jpg,NA,NA,NA,NA,NA,NA,racist,minority,NA,NA,NA,NA
1028341644066742272g,Me when niggas get chest tattoos on they pecs..... and they ain't got no pecs... https://t.co/LEGZs24vqO,http://pbs.twimg.com/tweet_video_thumb/DkVnP5ZXgAAGjkr.jpg,NA,NA,NA,NA,NA,NA,nigga,black,niggas,black,NA,NA
1028343120440770560g,CHICANO FIRE!!! --- OUR SUPER INTERN KATIE IS HELPING US PUMP OUT NEW DESIGNS!! * * OUR BACK TO SCHOOL BLOW OUT IS SUNDAY (8/12)!!! --- UP TO 70% OFF --- IN STUDIO ONLY FROM 2PM TO 6PM * * * * #chicanofire #chingona #latina #mujerpower #resist #graphicdesign #art #snakehawkpress https://t.co/Z0dqgnnc0E,http://pbs.twimg.com/media/DkVomfZU4AA1YEf.jpg,NA,NA,NA,NA,NA,NA,chicano,hispanic,NA,NA,latina,hispanic
1028344175673135105g,Let’s go see what this nigga ollivander hooks me up with https://t.co/MrssaMBiQp,http://pbs.twimg.com/media/DkVpj-TWwAAy7Hl.jpg,bi,bisexual,NA,NA,NA,NA,nigga,black,NA,NA,NA,NA
1028345813771071488g,#Masterclass #SalsaNight: Aug 11 masterclass w/ Dj Gio Salsa - Colombian Giovanni Torres who will bring not only his unique DJ’ing style to Oakville but his vast experience as a salsa dancer and performer! This class cost 20 p/p instead of the regular $15. Only 60 people max! https://t.co/HrbWRMkCTF,http://pbs.twimg.com/media/DkVrEBnXoAABzMl.jpg,bi,bisexual,NA,NA,NA,NA,colombian,hispanic,NA,NA,NA,NA
1028345914283515910g,Los Números 86 (“Crónicas mestizas”) y 87 (“Asia en América Latina”) de la Revista de Crítica Literaria Latinoamericana están disponibles en el Centro de estudios literarios Antonio Cornejo Polar. #CONELIT2018 @casaliteratura https://t.co/BZ9ycBQ8PN,http://pbs.twimg.com/media/DkVpYlUWwAE1w1S.jpg,NA,NA,NA,NA,NA,NA,latina,hispanic,latino,hispanic,NA,NA
1028346957633179648g,"Finally! TONIGHT!! I cannot be more excited. We’re almost all sold out &amp; it’s no wonder - our *jewish* comedians are 🔥🔥🔥 times a billion, our cause @IfNotNowOrg is so so important, &amp; it’s about time we STAND UP FOR FREEDOM ✊☮️💛 #AndDignity #StandUpForFreedom #IfNotNow https://t.co/Hzxi8mq9fs",http://pbs.twimg.com/media/DkVsGt0V4AI0lcR.jpg,bi,bisexual,NA,NA,NA,NA,jewish,jewish,jew,jewish,NA,NA
1028349867075272706g,"Well, that’s different, but hiUnited Arab Emirates! 👋🏻 🇦🇪 https://t.co/6XCnXeaH71",http://pbs.twimg.com/media/DkVuwCwXsAASV9r.jpg,NA,NA,NA,NA,NA,NA,arab,middle eastern,NA,NA,NA,NA
1028349920758181888g,Grinding the Cherokee main! #letsgo https://t.co/ECEtYN0jcp,http://pbs.twimg.com/media/DkVuxfbUcAEXLhl.jpg,NA,NA,NA,NA,NA,NA,cherokee,native american,NA,NA,NA,NA
1028350007114694658g,Hablando de Dragon ball. El mejor intro latino es el de Dragon Ball Z con Gohan grande. https://t.co/907Pw9dfE6,http://pbs.twimg.com/tweet_video_thumb/DkVu2CdUwAAt0Oj.jpg,NA,NA,NA,NA,NA,NA,latino,hispanic,NA,NA,NA,NA
1028351572798042112g,“THIS NIGGA GOT A XBOXONE” https://t.co/wKkfgiDFb3,http://pbs.twimg.com/media/DkVwS6QU0AAtun0.jpg,NA,NA,NA,NA,NA,NA,nigga,black,NA,NA,NA,NA
1028353757937954816g,"No había mencionado que la basura no pasa por este rumbo (Fracc. Los Lagos CP. 22890) desde el día miércoles 25 de junio. Por lo tanto la raza gandalla se aprovecha para hacer actos como el mostrado en la imagen, abandonar su basura en domicilios ajenos, lo cual es un delito. https://t.co/nu9WRxkgi9",http://pbs.twimg.com/media/DkVyRpTVAAAjoFk.jpg,NA,NA,NA,NA,NA,NA,raza,hispanic,NA,NA,NA,NA
1026333374430867458g,my tagalog is traaaaash lmao 🤦🏻‍♀️ https://t.co/nDDWCsd0P5,http://pbs.twimg.com/media/Dj5Ew0qUcAEps2P.jpg,NA,NA,NA,NA,NA,NA,tagalog,asian,NA,NA,NA,NA
1026335078517862400g,TRIXIE MATTEL IS PERFORMING A BLOCK AWAY FROM ME AND I ONLY KNOW BECAUSE OF @tasyateles’ INSTA STORY?! I AM THE WORST! GAY! RIGHT NOW! https://t.co/l6jjovgDM9,http://pbs.twimg.com/tweet_video_thumb/Dj5GT2aU0AA-06j.jpg,gay,gay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1026341213635469312g,Navajo Nation https://t.co/J9lVeQcE6N,http://pbs.twimg.com/media/Dj5L44WUcAAmGEj.jpg,NA,NA,NA,NA,NA,NA,navajo,native american,NA,NA,NA,NA
1026342325058981888g,"If you want to try local dish in Dominican Republic, you must try Asapao and feel yourself local. This is rice soup, that served with different types of meat. Enjoy! #hubbdo #hubbinternational #hubb #dominicanrepublic #travel #trip #adventure #notes_traveler #beach https://t.co/H6wuR5OZ5I",http://pbs.twimg.com/media/Dj5MvuVX0AAts56.jpg,bi,bisexual,NA,NA,NA,NA,dominican,black,NA,NA,NA,NA
1026343319809359873g,#LGBT 🌈 worldwide stands in solidarity with #Queer #Armenians 🇦🇲 #Homophobia shall not be tolerated in @armenia #Armenia @PinkNews @pinkarmenia @LGBTsInTheNews @HRC @UN @coe @NEWSam_English @LGBTGlobalNews @LGBTnewsdaily @LGBTUnion @PanARMENIAN_eng #VicGerami @thebluntpost https://t.co/8jE1q4uKIf,http://pbs.twimg.com/media/Dj5NzX0UwAA45Nl.jpg,bi,bisexual,queer,lgbtq+,homo,lgbtq+,armenians,middle eastern,NA,NA,NA,NA
1026344308704665600g,This is my all time favorite icon in church. Y’all gonna find it always on your right hand when you enter any Eastern or Oriental rite churches on the iconostasis. It is called “Christ Pantocrator” (Christ the omnipotent). Isn’t it a masterpiece? https://t.co/RJV7Nb4yGS,http://pbs.twimg.com/media/Dj5OtBAW0AALryh.jpg,NA,NA,NA,NA,NA,NA,oriental,asian,NA,NA,NA,NA
1026345408925257729g,"I thank my dad for treating my mother like a queen and his daughters like princesses. A strong, faithful, loving black man is honestly one of the most precious jewels ever. #BlessedAndGrateful https://t.co/GXcqmEqxy0",http://pbs.twimg.com/media/Dj5PssuX0AEpBNq.jpg,NA,NA,NA,NA,NA,NA,black man,black,jew,jewish,NA,NA
1026347131467124736g,Sanctuary. 🎒 https://t.co/3HNeTA6wOd,http://pbs.twimg.com/media/Dj5RRIGW0AAujKB.jpg,NA,NA,NA,NA,NA,NA,sanctuary,immigrant,NA,NA,NA,NA
1026152547847876608g,"@CCMS_SFU @vanmuralfest Design by Graphic Artist Doaa Jamal . . . Showcasing Presence &amp; Art of The Muslim Community in Vancouver, Vancouver Mural Festival / Centre for Comparative Muslim Studies at SFU Saturday August 4 2018 : Mural Making! | #VancouverMuralFest #vanmuralfest #cdnmuslims #Vancouver https://t.co/U4ZVr0SDH5",http://pbs.twimg.com/media/Dj2gN13UYAAxOXN.jpg,NA,NA,NA,NA,NA,NA,muslim,middle eastern,NA,NA,NA,NA
1026153676006674432g,"Geoff and Gena Show: Episode 33 is now on Twitter, Instagram, YouTube, and Facebook. Subscribe to our channel on FB “Sandcastle Studios Bahamas” and our featured group page “Bahamas Guru”. #sandcastlestudios #geoffgena https://t.co/Ad8X6tWZq5",http://pbs.twimg.com/ext_tw_video_thumb/1026153218366038016/pu/img/KKsgUoFTZ_Av7g7S.jpg,NA,NA,NA,NA,NA,NA,bahamas,black,NA,NA,hamas,middle eastern
1026153773331345408g,get you a #batonrouge nigga https://t.co/PDObsoAZy3,http://pbs.twimg.com/ext_tw_video_thumb/1026153129052491776/pu/img/Z0ZmiISD56Qn6cDd.jpg,NA,NA,NA,NA,NA,NA,nigga,black,NA,NA,NA,NA
1026155071720042498g,"What if we just got #Fatah and #Hamas their own Attaché badges like Edward Tavner on the show, Patriot? We could engrave, “Legitimate Palestinian Representative,” on it instead. 💡 https://t.co/ucifrRIt1X",http://pbs.twimg.com/media/Dj2imQrW0AA-7oC.jpg,NA,NA,NA,NA,NA,NA,hamas,middle eastern,palestinian,middle eastern,NA,NA
1026155225407795200g,"Double header of FREE live music today at Liberty State Park, 4-8pm! Bring a picnic or grab some food from one of our vendors. La Charanga ‘76 (Cuban dance music) at 4pm &amp; 3D Rhythm of Life (Latin-Tropical-Soul) at 6pm! https://t.co/KOf4TYPfMS",http://pbs.twimg.com/media/Dj2ivAkVsAEQXqA.jpg,NA,NA,NA,NA,NA,NA,cuban,black,NA,NA,NA,NA
1026158793401552896g,The same niggas talking down prolly owe me. 💪🏾🔌 https://t.co/ghb5mqvDWw,http://pbs.twimg.com/media/Dj2l-uCVsAIFtPf.jpg,NA,NA,NA,NA,NA,NA,nigga,black,niggas,black,NA,NA
1026159685026701312g,Niggas are going super saiyan in the studio right now . I can’t wait to show you guys this work ...👀 https://t.co/ZC6qizbXAB,http://pbs.twimg.com/tweet_video_thumb/Dj2myTtX0AM59-d.jpg,NA,NA,NA,NA,NA,NA,nigga,black,niggas,black,NA,NA
1026160527049977863g,#salsainteractivaradio SIR Trae a: JUAN PABLO LLINÁS Show: SWING LATINO Programando salsa brava Dale click al player de sonido aca: https://t.co/XJ84u4b7GE O baja para androides o Iphone aplicación buscando: salsa interactiva radio O busquenos en Tunein https://t.co/ad2kfg2i1N,http://pbs.twimg.com/media/Dj2njJaXsAEUDo8.jpg,NA,NA,NA,NA,NA,NA,latino,hispanic,NA,NA,NA,NA
1026161530830614528g,"Just heard @POTUS has a 90% approval among Republicans, a record, 29% approval among blacks, a doubling, and record approval among Hispanics. I do believe Americans are doing their research! #VoteAmericaFirstCandidates #VoteRepublican2018 🇺🇸 #VoterID #KeepAmericaGreat https://t.co/AM5Ti2aEAK",http://pbs.twimg.com/media/Dj2nr66UUAAw2Nw.jpg,NA,NA,NA,NA,NA,NA,blacks,black,hispanic,hispanic,hispanics,hispanic
1026164126031040512g,"Rest in Paradise, Oscar Grant #fruitvalestation #BLM https://t.co/lSgXhUBamT",http://pbs.twimg.com/media/Dj2qy60VAAEwd5P.jpg,NA,NA,NA,NA,NA,NA,blm,black,NA,NA,NA,NA
1026165421295194113g,@RealCandaceO has fired out just how ABSURD this TRAVESTY is to IMMIGRANTS who try to become American CITIZENS LEGALLY!! 👍🇺🇸❤ https://t.co/wV5qUoVpoE,http://pbs.twimg.com/media/Dj2sAG2XgAIfRRk.jpg,NA,NA,NA,NA,NA,NA,immig,immigrant,immigrant,immigrant,immigrants,immigrant
1029549752109621248g,@realDonaldTrump @foxandfriends Just thought I pass this on as you all need to truly seek help-Turkish lira is collapsing ; a major city in Afghanistan 🇦🇫 is on the eve of falling to the taliban and that’s just the past 24 hrs https://t.co/gm4xjfYhFS,http://pbs.twimg.com/media/DkmyCQ7UYAA-1Db.jpg,NA,NA,NA,NA,NA,NA,afghanistan,middle eastern,afg,middle eastern,afghan,middle eastern
1029549958901444608g,AFRICAN WOMAN 3018. | 📸: AYCE STUDIO | #nyc #dellasie #african #artist #afrobeats #ghanaian #africatotheworld 🌍🌹 https://t.co/P6cbQaXGJv,http://pbs.twimg.com/media/DkmyOieVAAA_D94.jpg,NA,NA,NA,NA,NA,NA,ghanaian,black,NA,NA,NA,NA
1029551437884284928g,chinky https://t.co/0aeReIX83M,http://pbs.twimg.com/media/DkmzkkSU0AArGEC.jpg,NA,NA,NA,NA,NA,NA,chink,asian,chinky,asian,NA,NA
1029552876274769922g,"I am embarrassed, horrified, &amp; angry that this great country is governed by an executive who calls people - particularly women and minorities - “dogs”. How far this great country has fallen. It’s time for Congress to impeach a troubled &amp; mentally unstable president. It’s time. https://t.co/AMsKDmJqhS",http://pbs.twimg.com/media/Dkm04jlXgAAhi4U.jpg,NA,NA,NA,NA,NA,NA,minorities,minority,NA,NA,NA,NA
1029554992921817088g,“Amok Monologues” comes to the International Hotel Manilatown Center FRI 8/17! 🙌🏽 Award winning TV-radio-print-web journalist Emil Guillermo performs his one-man show based on his “Amok” columns about his father and life as an American Filipino https://t.co/T59IwlOsmV https://t.co/PaIgLBVnKW,http://pbs.twimg.com/media/Dkm2zqXUwAEB1As.jpg,NA,NA,NA,NA,NA,NA,filipino,asian,NA,NA,NA,NA
1029556381764997121g,"@PixelThinks From one queer mofo to another, I'm really proud of &amp; happy for you - this has obviously been weighing on you for longer than I can imagine. If you need to chat or just want to vent, my DM's are always open https://t.co/UBjgIhQToS",http://pbs.twimg.com/media/Dkm4ElLVAAAXZ8Y.jpg,queer,lgbtq+,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1029556693854695424g,Nicki just said people thought Safaree was her gay best friend....these interviews...MESS. https://t.co/E4ThLxFGUA,http://pbs.twimg.com/tweet_video_thumb/Dkm4WnQVAAI3gdj.jpg,gay,gay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1029558395697750016g,"This white man at a post office in Troy, Michigan tells a Muslim woman who is wearing a hijab that she doesn’t have the right to speak to American men. This is the type of Islamophobia that Donald Trump has promoted. RT &amp; shame him. https://t.co/MABNUV2jLq",http://pbs.twimg.com/ext_tw_video_thumb/1029526856503054337/pu/img/FKpCAL-IqsHzU70L.jpg,bi,bisexual,NA,NA,NA,NA,hijab,middle eastern,muslim,middle eastern,islam,middle eastern
1029560099726131200g,"Sn Maximilian Kolbe nos recuerda que el amor es una elección. En la Escuela de la Inmaculada aprendió a amar hasta el extremo. Cuando los nazis se llevaban a sus frailes, les exclamó: No se olviden de amar! Nos enseñó que solo el amor triunfa!! https://t.co/gzY0sGxnUQ",http://pbs.twimg.com/media/Dkm7c7bUcAA1CCK.jpg,NA,NA,NA,NA,NA,NA,nazis,white,NA,NA,NA,NA
