image,text
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352127432329981953g.png,"@BrentBozell You speak as though showing emotion in weak... meanwhile, the pissed off, oppressed white people of America committed the atrocious crime of sedition, staged an insurrection and went all ""pitchfork and torch townie"" on our Capitol, because a narcissist conned them... live w that. https://t.co/kvYG0c0aa6"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352135974386483203g.png,#OnlyFans #Bi #HumpDay #Phoenix #Arizona #LinkInBio #Snapchat #Instagram #Twitter #Vers #Ass #Dick #BBC #Retweet #Follow https://t.co/PLeDn4uWh2
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352139300280922112g.png,From the Cheyenne River Sioux Tribe #KeystoneXL https://t.co/OYwEN17ZiR
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352140946931150848g.png,I need to be rubbed on but niggas are stupid. https://t.co/zte9IEpxdC
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352142695138021376g.png,"What did ""we"" learn, douchewads..???? Racist couple who stormed black #child's birthday party with a gun and #confederate flags, in tears as they get #sentenced to a combined 35 years. https://t.co/mHGS5lKyLw"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352142937887547392g.png,"A peine arrivé à la #WhiteHouse , #Biden a signé 17 décrets présidentiels. 2 objectifs : ➡️ effacer (en partie) les 4 dernières années : 9 des 17 décrets défont des politiques de #Trump . ➡️ présenter ses priorités : #coronavirus , crise éco, immigration &amp; climat. @i24NEWS_FR https://t.co/ZbOCSXmnPR"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352150642421235713g.png,I can name a few niggas 🥱😭 https://t.co/vVNFXtadOY
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352151867942457344g.png,Carton via @elmercuriotam de #CdVictoria #Tamaulipas #Mexico #Biden #BidenPresidente #Trump #Politica #Caricatura #dibujo #drawing #art #Arte @LibreriaRius https://t.co/yN6jhqwH0N
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352152905231572994g.png,"@TheKandyMuse @LaGrupaOficial The best female group. support the drags, combat xenophobia, racism and social class. https://t.co/imUhLSE8lA"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352159695998431232g.png,I got distracted by “world’s palest Black man...” 🤔 .@mat_johnson what does that even mean? https://t.co/nAJHJndJ6U
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352167597463113729g.png,We are still here! This is Tiny House Warriors 3rd winter at Blue River stopping proposed TMX man camp for the Trans Mountain pipeline. #stoptmx #tinyhousewarriors https://t.co/vszqUu3oQo
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352224963885981699g.png,When people post stuff about racists Not even realizing that they the racist. This was posted yesterday.l on FB . https://t.co/vR664XE4ef
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352232196132593664g.png,"Good morning, Tweeps! No, yesterday wasn’t a dream. Biden is President, Harris is VP, we have all 3 houses, we’re going back into both the Paris Accord &amp; WHO, the racist BS Muslim Ban is out, Keystone is cancelled, &amp; vaccines are on the way 🗽 https://t.co/c7Pg9rtIca"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352236226741325826g.png,"@VictoriaMcKver @Andy You’d think I’d be used to the crazy by now, but I am always so dumbfounded by people who supported a man who built his whole entire platform on hate, can all-of-a-sudden be gatekeepers for peace. 🙄 How about you go tackle your own racism and hatred, then we can talk. https://t.co/OUfZc5mX3F"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352240513114664962g.png,"The Biking Lawyer LLP has 3 lawyers &amp; a kick ass support team to help injured cyclists, survivors of violence, sexual assault, racism &amp; other injured people get the justice they deserve &amp; compensation they need. Respect Action Empowerment Top tier legal representation. https://t.co/cnXxWQymzo"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352242230015127552g.png,"@KhoiXBui @SenTedCruz On cue , stale old lies of Russia Russia Russia as the son of the new president strolls into the White House yesterday with the press gleaming all over him as he’s under two federal investigations for money laundering and tax law violations in connection with the Chinese Govt. https://t.co/7q31dZLYwX"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352250048059473927g.png,Pure pandering. There is no reason to inquire about third person pronouns on a contact form. Responses are written in second person. 🤡🌎 https://t.co/gtrWjfFT5B
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352250509357268994g.png,Palestine cannot be free until the global Palestinian community organizes itself into a militarily and economically independent Nation. #LiberatePalestine.. https://t.co/RAnqWwp4dz
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352256930513907713g.png,"When I see niggas that got so woke, they turned republican. https://t.co/n1ynKXYXzM"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352259017414991873g.png,@KamalaHarris @TheAmandaGorman @JoeBiden This is who you inspired. Kei is my 6 year old 3/4 Japanese 1/4 German American daughter. She watched the inauguration! https://t.co/5u2a8Wbc6I
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352261689513631744g.png,"I was a new missionary for @Ch_JesusChrist in Woodburn, Oregon when Cesar @Chavez_Fndn came to rally with migrant workers. He spent an hour with me. He was so inspiring with his courage and devotion to helping others. So glad his bust is now in the Oval Office. #SiSePuede. 🇺🇸 https://t.co/0jp9jki3fO"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352263755225133062g.png,"Hi friends. Here’s my review of IDENTIFYING FEATURES, a masterful Mexican film by Fernanda Valadez &amp; Astrid Rondero, which devastated me. This review took a lot out of me, hope you can read it and that you seek out this movie tomorrow via virtual cinemas: https://t.co/axUwOO2vgV https://t.co/GkOK6fnRpK"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352264641590788096g.png,"Today we celebrate the life and legacy of Hamilton’s Lincoln Alexander, born to immigrants from the Caribbean, who broke numerous colour barriers personally and professionally. #HometownProud #LincolnAlexanderDay https://t.co/SUr5ETMbLL"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352264691331047425g.png,"Dominican Republic Sold! Perfect land for housing located in Las Canas 610 Sm Garden view To buy or sell your property, contact us. #Senato #Portugal #GFVIP #rosiners https://t.co/wqE7sIN4Fp"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352267559110922245g.png,Atropellado por @ElBadiablo en un bar gay 🤣🤣 @LeyendasPodcast https://t.co/VnnIcHOpOo
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352268783604297735g.png,@JonC9173 Japanese Hammer Horror poster. Peter Cushing as Dracula. 70's https://t.co/n0Af1UgQN0
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352272072404328448g.png,Respect for women is one of the greatest gifts a father can show a son. Much Respect to the new @VP 🙌🏾 #KamalaHarris #SayHerName #MadameVP 🤎✊🏾 #BlackBoyJoy #ThursdayThoughts #Inauguration2021 https://t.co/XGvGa7f7GG
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352273473658253317g.png,"“Islamic” nice touch, aimee. never ever change. https://t.co/3NzJ6KofKg"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352280149824315400g.png,gay culture is noticing the Starbucks cup immediately https://t.co/CwJKxHXjp1
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352281413605842947g.png,"The story of my family’s friendship &amp; collab with Boris Zaborov came full circle when the artist graciously let my band @litvakus use his painting for the album art of our CD Raysn: The Music of Jewish Belarus (2014). I never got to meet him, sadly. A great loss. RIP Maestro /3 https://t.co/PNMpdSx2AX"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352283582555852808g.png,It is with great pleasure that I'll be on ChatRoom with @OfficialArole (thedal global platform) tonight right on IG LIVE to dig into the year 2021. Have you noticed everyone is wise in January? Let's connect tonight. 3pm US CST &amp;10pm Nigerian Time. Do share. See you in the room. https://t.co/GgNiF8g7Eq
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352284078175870978g.png,Heather Gay is everything I never knew I needed in my life ❤️ #RHOSLC https://t.co/syf67bR3PI
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352286024857251840g.png,"Alegre, llena de vida y sentimiento: ¡así es la música de mariachi! 🎶 Nos representa y nos da identidad como mexicanos 🇲🇽 en cualquier parte del mundo 🌎 Mi reconocimiento y admiración para quienes con su talento, alegran nuestras vidas. ¡Feliz #DíaDelMariachi! 🎺🎻🎵 https://t.co/9NIYPj7OI5"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352286438448984066g.png,Got our country back. https://t.co/qR4PMFqLGW
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352287414363049987g.png,Bob Kendrick—President of the Negro Leagues Baseball Museum—just announced that the Kansas City T-Bones will now officially be named the Kansas City Monarchs. #NLBM #KCMonarchs https://t.co/d3w7lR8fuJ
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352288736684306432g.png,@DanRather Where are the arrests? Minions of Globalist. https://t.co/w9B5jkt7AG
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352289626191323136g.png,@lilfolkshit How you lose ur laptop and iPad my nigga??? 😭😭 we in pain this morning LAWD 🥲 https://t.co/PUQ9jTcVUx
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352294957210509314g.png,@battleapple19 @winkybiker @CarlDellenskog @Sethrogen @tedcruz You can’t choose who endorses you. Plus most of those are small factions and don’t represent the majority. Even Trump condoned racism a total of 38 times since the media wanted to ask him that many times. 🤦🏼‍♂️ But since you mentioned it Biden’s not squeaky clean either. Hillary too https://t.co/haXuvXD706
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352297251897544705g.png,Malikah Stafford is a junior at Stockton University pursuing a BA in Communication Studies and minor in Africana Studies. She is a black female writer and naive of Atlantic City. #MLKDAY #MalikahStafford #BlackFemaleWriters #NAACPAC #NAACPACRADIOTHON https://t.co/12F40O178g
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352297480411615233g.png,"Latest instalment of CJPME’s video series, Oppression 101: “Shooting Unarmed Protestors.” Parallels between the 1919 Amritsar Massacre of unarmed Punjabis by British colonial forces, and Israel’s 2018-2019 shooting of unarmed Palestinian civilians at the Gaza border. https://t.co/Q7NK98vqoK"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352298801860661256g.png,When I was trying to prove to my Jamaican mom that I wasn’t gay when I was younger. https://t.co/RZWfYe2KI8
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352301290320117762g.png,Revisa los negros al 100% y qué sea a 300 mínimo https://t.co/2glicCqJ4e
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352307012407762945g.png,They moved in rite after Nixon did his part in the NWO. Like most the Son's a Bi¡Tches in the Globalist Cabal the US Guburmunt &amp; the Hollywooders &amp; University that have brainwashed America's kid's since the 70's. Without the military or God we're done for as a free country ☠️🇺🇸⚰️ https://t.co/2hzFOMc8Ta
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352310988813561857g.png,Asian Pacific Islander Desi American (APIDA) Heritage Month is underway through Feb. 12. @MCC_OSU is offering a rich selection of programming in honor of APIDA culture. https://t.co/nPQ4fsauNT https://t.co/QoBDI8Aw4d
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352313070761205763g.png,Y’all pray for a real nigga I’m bout to walk in my organic class. https://t.co/fDiWsuFRks
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352313610286993408g.png,"I received a procedural fairness letter from Immigration,Refugees and Citizenship Canada(IRCC) and I don’t know how to respond to the officer’s concern. Relax,we are at your service to submit appropriate explanation to the visa officer. https://t.co/SlWh2PBUv0"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352313801966817281g.png,I came across this stunning piece by @TrishaAbe! There is so much talent in here in #Waterloo region! And shoutout to a #bipoc artist doing big tings! #art #artist #kwawesome @CityKitchener https://t.co/DWeuGCNgDF
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352313805477392384g.png,Reminder: dual Ivy Leaguer Senator who tries to overthrow the govt while married to a Goldman Sachs executive thinks high school dropout immigrants are elite. https://t.co/KxXYQerI1m
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352315421412745216g.png,Being a weed connoisseur niggas just be throwing it at you to try lmao...I'm at work like.... https://t.co/zfHZ23XYWh
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352315801202618368g.png,"Yesterday, history was made! @kamalaharris is the first woman, first Black American, &amp; first Indian American person to be sworn in as US Vice President. She was sworn in by Supreme Court Justice @soniamsotomayor, the first Latina member of the high court #RepresentationMatters https://t.co/F9jMQ1Y0cr"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352316485478309890g.png,"A man came to the Prophet (ﷺ) asking his permission to take part in Jihad. The Prophet (ﷺ) asked him, ""Are your parents alive?"" He replied in the affirmative. The Prophet (ﷺ) said to him, ""Then exert yourself in their service."" [Sahih al-Bukhari 3004] https://t.co/SLCdgVUcZV"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352323611391102981g.png,If you gaf about marginalized perspectives from the left then please pay attention! Here’s real critique of Joe’s cabinet picks. .@BLMSouthBend warned us about @PeteButtigieg as a racist Mayor who sided with police &amp; neglected houseless Folx. .@nodutdol thread &amp; @ARoskinFrazee 👇🏾 https://t.co/vHI5Sbkjjn
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352324970681131011g.png,Attempting to make some Japanese curry and listening to the first INXS album... https://t.co/dNMkpY8ivv
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352325824737787906g.png,"In Bernie’s defense, it can be hard to get a word in between us two... #BernieSanders #pivotalmomentsHQ #podcast #latinas https://t.co/BMiVy8PNab"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352332431647531011g.png,I CAN TWEET AGAIN I BEAT THE CASE 7 DAYS LATER A NIGGA FREE https://t.co/hXzJWMryHI
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352335002818785281g.png,"Joe Biden ain't got shit for you blacks. You better hope your, ""Nigger big shots and Nigger mayor's"", got something for you. 😂😂😂😂😂😂😂😂😂😂😂😂😂🤦🏾‍♂️ https://t.co/l8jzdkbLCv"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352338048453849089g.png,"Karl Rove, Republican pearl-clutching about racism being called out is so 2020 https://t.co/Ay8MAQHY4A"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352340714957410304g.png,"@Henryadmon10 @CarlosLoret @TIME @lopezobrador_ No te preocupes por AMLO que desde la transición empezó a limpiar, solo unas cuantas escaleras están sucias, por eso #CarlosLoretChayote esta ardido porque a él lo barrió y los mexicanos lo tiramos a la BASURA! https://t.co/xjPqb6IjHI"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352344138847412224g.png,@Bichonmomof2 Bwahaha! Chinese troops? What did I miss? Was it the Chinese Troops In Canada or the ones In Mexico? https://t.co/VtB2ktQ3aq
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352352537270247429g.png,"BIDEN: Immigration Watch this Space for (1) a Summary of President Biden actions on Jan 20th, &amp; (2) other Immigration News since Jan 20th. Be patient. It'll take time &amp; it will take a village to rebuild what the #failingmentallystablegenius had tried to (but did not) destroy https://t.co/UTC0FwEAlk"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352353703756509185g.png,Very productive discussion today on the steps we can take to ensure that public safety remains the number one priority for the State of Texas. Thank you @GovAbbott for your leadership. 🇺🇸 #BackTheBlue #TarrantCounty @FWPOA https://t.co/6elbcQbpNe
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352362090300928000g.png,"El 7 de febrero es el Día Nacional de Concientización sobre el VIH/SIDA entre las Personas de Raza Negra, un día para ayudar a detener el estigma del #VIH y aumentar la prevención, las pruebas y el tratamiento del VIH. https://t.co/Og2Zu2VqnS icon #NBHAAD #DetengamosJuntosElVIH https://t.co/IVqBNTMh7I"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352362797863038976g.png,"Lincoln Alexander was a trailblazer that continues to inspire the #nextgen. He served as Canada’s first Black MP, Cabinet Minister, &amp; later, Ontario’s Lieutenant Governor. We honour his legacy &amp; continue his work advancing opportunity &amp; countering racism. #LincolnAlexanderDay https://t.co/ppNiKog9Mp"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352365647016038402g.png,"Remove the prejudice, bias, bigotry and racism from your Twitter list. IJS I do not have to adhere to your politics nor your religious affiliations and beliefs to be friendly. #RespectTheVoodoo #EyeSeeYouDevils https://t.co/SiybWUjnMu"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352365944631390210g.png,Who would of thought I would be alive to witness such an amazing moment.... #BarackObama #KamalaHarris #BlackLivesMatter https://t.co/GbBRDgjqXL
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352369754279981056g.png,Limited edition Womens/girls long sleeve tshirts https://t.co/ah9ZwcThAO #sanusivisionshop.com #sanusivision.com #karjakzvsassassins #tshirt #streetwear #anime #beanie #pants #jacket #art #hoodie #animation #blackpanther #ironman #hat #fashion #bomberjackets #athlete #artist https://t.co/m2mh0FClq9
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352370294913077248g.png,"@ShemekaMichelle Tru-Dat! This Native American is still working, still surviving and I will continue to press forward. I go after what's mine. Time will show where this is going. Suck it up! https://t.co/R2dmIbyGbv"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352371462582247427g.png,"@NotThisPussyCat Ha Byrd was a bad hombre for years and the racist Joe Biden was his buddy. He may have retired from being active from the Clan but he was still a clansman. The dems will say anything to get reelected. What did Camilla say at the debate? ""That girl was me"". https://t.co/osMrhOm2ZJ"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352372863077150726g.png,the ‘89 #BATMAN is my #FAVORITEMOVIE 👀ing it 2nit 🙌🏻 • stayindry thxto: @northshorecare 🙏🏻 • 🎶: @dannyelfman • #dancer #NYCtalent #model #diaperboy #diaperlover #diaper #abdl #abdlcommunity #director #choreographer #producer #contentcreator #gay #gayABDL @MichaelKeaton https://t.co/FuA9wQtff2
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352375300747739138g.png,I gotta be a rich nigga. I got Bob painting for me in my living room https://t.co/wLVAEWzVuR
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352375745465602049g.png,@MaryLTrump @RandPaul It couldn’t be because #RandPaul is a racist! NO.... say it ain’t so! https://t.co/CyZUszcyNu
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352376107014778880g.png,"@SenTedCruz As a Texan, I assure you, you’ve never done a single thing on my behalf—not even once. Your staff doesn’t even take constituents’ calls. As an 8th generation Texan, I don’t need a Cuban-Canadian fascist to lecture ME on Texas values. You’re an embarrassment to TX values. #Resign https://t.co/XJmKgAU94a"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352378143311597569g.png,Still playing games I 👀 🙈 🙉 🇻🇦 🧧 I'm ray Charles 2 the bullshit 😤 😎 😒 🤣 😜 😏..Im telling a story my story after all Stefanie Scott is black.. i dont know the white girl Stephanie Scott on tv https://t.co/HPTToojYhi
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352378180238266371g.png,someone keeps calling people “cocksucker” and I’m slowly dying inside. https://t.co/AW51qCray8
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352392140232552455g.png,@mytea_myshade Aren’t you Jamaican https://t.co/BI6T8Wjgmd
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352392602838986753g.png,#americano #Америка #Amerika #美国 #미국 #アメリカ #USA #UnitedStates #America #American #Korean #キリスト教の #교회에 #Kirche #教会 #Iglesia #церковь #church #Koreans #Jesus #Christ #WashingtonState #Jesús #Cristo #Mesías #Иисус #Lakewood #PNW #耶稣 #基督 https://t.co/00pEE5QSJ9
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352392754202963968g.png,@tedcruz Do you stand with America or with violent racist republicans trying to overturn an election?? https://t.co/Oyz597CSfI
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352393238255030274g.png,"@Qqqqqqq66142443 @DonaldJTrumpJr Nice try, 8-digit trollbot account. Iraq started under Bush and Afghanistan was started and botched under Bush. Obama did not finish them, and neither did Trump. https://t.co/dYfI7BmNlo"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352394293198118912g.png,They need access to safe clean water. Can they count on you today? https://t.co/sNs6PGFz6P #Baitulmaal #hope #compassion #water #freshwater #cleanwater #waterwells #watertanks #sanitization #Gaza #Yemen #Pakistan #Rohingya #Bangladesh #Kenya #Somalia #children #sadaqa https://t.co/1IxWJRq1rh
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352397373155246080g.png,"Apparently the favourite take out for Pakistanis is Indian! And there is no category called Pakistani. Don't the idiots know that the food they know as Indian like kebab, biryani etc was brought in by Muslims.🤦🏽‍♂️🤦🏽‍♂️ https://t.co/Gyep3GFX3F"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352398104604114945g.png,"""Delicious Sushi!"" Wrote Erin K. On Google. Thank You For Sharing Your Beautiful 📸! You Too Can Enjoy Fresh, Delicious, Award-Winning Sushi &amp; Asian Cuisine Every Tues-Sun At @HoshiandSushi! For Delivery: 📞 305-763-8946 📲 @ubereats / @grubhub / @Postmates / @Doordash https://t.co/3T6Go6blTu"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352398858857287681g.png,"Hispanic Access Foundation’s MANO Project is offering enriching fellowship experiences nationwide for Latinx college students and upcoming professionals who are passionate about hydrology, geography, public land conservation and natural resources. https://t.co/E5ZaUniQp0"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352400195443679237g.png,What horny niggas have been waiting for😂😂😂 https://t.co/u3Ncu5hyyO
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352401093926518794g.png,All New 3 soaps for my Valentine's Soap Collection are available at https://t.co/ts9rCaib9t #valentinesgifts #ValentinesDay #Soap #supportsmallbusiness #gay #smallbusiness #entrepreneur #candle #candlemaker #smallbusiness #bodycare https://t.co/ueY46HI59W
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352401744869908482g.png,"TODAY: @NTN24 Great DEBATE on President Biden's New Executive Orders. Will the American People be better off with all of these reversals from Immigration, Islamic Extremists, Climate Issues and others! https://t.co/CTAPu4KoMp"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352405206638551041g.png,Finalizando una importante reunión con mi amigo y Presidente del CM de Casas Víctor Sánchez nuestro Sec. de organización Carlos Solis. Tengo el gusto de presentar a nuestra Pre-Candidata Lupita Mota ¡En equipo seguiremos avanzado para ganar en el 2021! 🇲🇽 #PuroCasas #Tamaulipas https://t.co/HjWcg6dL1u
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352405281116839936g.png,@TomiLahren The glove is a bad ass dj! He and the Egyptian lover killed it. But mike is the the real one bro... He..he..he. https://t.co/U1tcsbSjAN
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352408793284571139g.png,Does it work around the fact that Apple bans apps the contradict their corporate agenda of low wage Chinese workers? Nope. https://t.co/oDeurWL35v
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352410178931609600g.png,📢Watch full video ‼️ First black owned exotic pet store owned by 17 year old. I was told I needed to come tell Twitter what I had going on #BlackTwitter #BlackOwnedBusiness #BlackOwnedBusinesses #Instagram #petlovers #SupportBlackBusiness #SupportSmallBusinesses #shaderoom https://t.co/ai1DJ5t6CN
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352412224531230722g.png,@ChuckGrassley That won't happen. Antifa/BLM are the Dems mobs. Thought you knew that. https://t.co/GvR4jUlWYi
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352414249964994561g.png,"@lopezobrador_ Ojalá entendieras que cada día a más mexicanos nos das vergüenza, porque prefieres tus placeres personales, que las necesidades del pueblo que dices querer y respetar, Andrés. Haz conciencia y rectifica el rumbo, porque estás destruyendo al país, y al final lo pagarás muy caro https://t.co/APxlIvanCA"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352418431677702147g.png,"Celebrating #ThaiPongal and #TamilHeritageMonth with @JustinTrudeau, @gary_srp, my Federal #Liberal Caucus and frontline workers from across the country including #Brampton. Many Tamil Canadians stepped up during these unprecedented times. Today we say thank you to you all https://t.co/V0lrewMjy7"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352423312673054721g.png,#WakandaForever #BlackPanther #ChadwickBoseman lives through us. @TeamBMWC @whtcoatsblkdocs @medminorities #BLM https://t.co/Bkxe4ymRsb
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352429205745668098g.png,"“Todavía no has comprendido que para ser feliz hace falta muy poco? Un helado de chocolate, quizá dos, un paseo juntos y que pase lo que tenga que pasar” Guido La Vida Bella. Tengo a mis papás felices con salud.. pa que más! Feliz precumpleaños papá Don Gildardo Real 🙏🏼🙏🏼 https://t.co/0TB6NaXb6C"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352431876737167362g.png,": Blacks, can you not see the injustice in the U.S. regime? When it comes down to Donald J. Trump? If we killed six people in America. They would has put us in jail. And it would be years, before we have a trial. Trump did not go to jail, and he has no delay in his trial. https://t.co/R6ks4y9e7C"
https://github.com/heranmane/label_studio_images/tree/main/twitter_data/mixed_images/2021mixed/1352434969948385281g.png,Y’all .. where niggas at ? #Verzuz https://t.co/tW0yyLswJD
