batch,image,text
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/354055-4948780021840987.png,"While we’re regrouping on the Bakery end of things, the Drive Thru is still open and ready to serve you! We’re here until 7pm today. ❤️😋☕️"
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/354064-908338939843649.png,Definitely not Admin A
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/354068-3213992752176988.png,"In a recent episode of the Collaborative Farmingpodcast, Tallahassee May explains the Growing Together program of The Nashville Food Project, which leases a few acres of inner city land for Bhutan and Burmese farmers, most of them elders, so they may grow produce both for their famalies and community, make a supplemental income, and have meaningful work. The amount of food the farmers in the Growing Together program produce on just a handful of acres within the city is incredible, and their work is helping the city to change the way it thinks about local food and land use. 👉🏽 Being able to produce food locally matters. 👉🏽 Being able to preserve and steward the last bits of urban green spaces left using ecologically-friendly practices matters. 👉🏽 Being able to see agriculture happen from the school bus window or from the seat of a bicycle, and how that influences the youth's connection to land and food matters. 👉🏽 Urban agriculture matters. #urbanfarming #urbanfarm #Blackfarmers #regenerativeagriculture #localfood"
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/354079-5596134267081759.png,"Mark your calendars for #UFC273 🗓️👊💥 Watch with surround sound, craft cocktails, cold beer, and all your favorite Goose things 😉"
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/354087-1537028496691745.png,"Please spread the word so we can find this pet's family! FOUND on June 28, 2022 in Sioux City, IA 51105 near Floyd cemetery Message from Finder: Hoping to find this sweet cat's owner. We feel like it has a because he is so kind and comfortable Description: Very kind grey cat with white stomach and paws. Found near Floyd cemetery looking thirsty and hiding in shade. Came right to us. Do you have information? Contact finder here: https://www.pawboost.com/p/8068294:=:https://www.pawboost.com/landing/pet/VXTFBa3XH-zc7cQG49nuWnACTsl3H8No/found-stray-thispet-sioux-city-ia-51105 Lost or found a pet? Report it to PawBoost here: https://pbrs.io/l/rpf:=:https://www.pawboost.com/"
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/354088-1421274038267192.png,"UPDATE: REUNITED!! Jasper is home safe & sound after 17 hours, 38 minutes :) Please spread the word! Jasper was LOST on January 5, 2022 in Sioux City, IA 51103 near Neighborhood around Briar Cliff Message from Owner: Please keep an eye out if you can. Jasper's not very brave and it's so cold annd I just want him to come Description: Small brown tabby with a white chin For more info or to contact Jasper's owner, click here: https://www.pawboost.com/p/7641425 Lost or found a pet? Report it to PawBoost here: https://pbrs.io/l/rpl:=:https://www.pawboost.com?utm_source=facebook&utm_campaign=report_pet_alert_link_lost"
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/354097-5091761487533700.png,"The Texas Rural Education Association (TREA) recently announced the finalists in each category of their annual ""Of the Year"" (OTY) Awards. The winning outstanding educators, principal, and school board will be announced April 25 and recognized during a luncheon this summer. We were not surprised to see elementary principal, Stephanie Laisy, on the list of finalists. She is always encouraging our students and staff to be their best, as seen in a photo that we just happened to capture recently. She is a wonderful principal, and our students and teachers are blessed to have her as our leader."
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/354099-360676832784676.png,"The UNITE Organization from UNL are hosting a Powwow Celebration this weekend in Lincoln, NE. See flyer for details."
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/354105-4857715994312845.png,"Pottsville Area School District will have a Flexible Instruction Day tomorrow, February 25, 2022. Students will log in and learn virtually. Stay safe! #ctidepride"
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/354106-2382798828534061.png,just IMAGINE!! if only................. #PrayersForUkraine #GodBlessAmerica
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/354113-428325672629360.png,"My whole life, I’ve only had 1 tablespoon. It’s a no for me!!"
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/354123-3157480974491866.png,"As the Nation pays tribute to the contributions and dedicated service of Asian Americans and Pacific Islanders, past and present, we too reflect and pay tribute to the Shipbuilders at Austal USA who enrich our workplace and advance our contribution to the defense of our Nation. #AsianPacificAmericanHeritageMonth"
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/354151-555258159291897.png,"August 13th!!! The Convalescence will be performing at Michigan Metal Fest in Battle Creek, MI along with ATTILA, Oceano, Green Jello, Raven Black, I Set My Friends On Fire, Filth, and many more!!! Get Tickets at tconband.com"
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/354180-3240871129493533.png,"Breakfast, What's missing?"
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/354190-2439507939517338.png,"Corazon Negro Art Gallery GRAND OPENING MARCH 26 2022 LOWRIDERS, ART, MUSIC, VENDORS AND MORE FOR INFO EMAIL PHAMANTHONY@ROCKETMAIL.COM"
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356369-10158514522626641.png,Show your support for FRONTLINE by voting in the Corporation for Public Broadcasting's #MarchMadnessPBS:
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356397-915021742506640.png,"Click Link https://amzn.to/3IoGzKr:=:https://www.amazon.com/s?k=George+Altman+baseball&crid=313N69QYT1VLQ&sprefix=george+altman+baseball%2Caps%2C50 To Order Or Review George Altman: My Baseball Journey from the Negro Leagues to the Majors and Beyond HAPPY BIRTHDAY to George Altman. March 20, 1933 George Lee Altman was born in Goldsboro, NC. He was a former Major League Baseball outfielder and Nippon Professional Baseball outfielder. He batted left-handed and threw right-handed. Altman's first professional baseball experience was with the Kansas City Monarchs of the Negro Leagues; he played three months for the team in 1955. Altman played for the Chicago Cubs (from 1959 to 1962, and from 1965 to 1967), St. Louis Cardinals (1963), and New York Mets (1964). In a nine-season MLB career, Altman had a .269 batting average with 101 home runs and 403 RBIs, in 991 games played. He played professional baseball in Japan from 1968 through 1975, for the Lotte Orions and the Hanshin Tigers, where he had a .309 batting average with 205 home runs. Highlights from his NPB career included leading the Pacific League in hits (170), runs (84), and RBI (100) in 1968; and being named to the ""Best Nine"" Pacific League team in 1968, 1970, and 1971. He credited martial arts training for baseball success in Japan. He is an alumnus of Tennessee State University and currently resides in O'Fallon, Missouri. Click Link https://amzn.to/3yPFhVp:=:https://www.amazon.com/s?k=A+Game+for+All+Races+Baseball&i=stripbooks To Order or Review A Game for All Races"
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356404-636238744463083.png,How cool is this!
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356417-5054611571242860.png,Veteran of the Day Robert Von Der Lieth Thank you for your service.
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356419-2048666141982209.png,Have you seen these AMAZING SWEET TREATS…perfect for you and your Valentine ❤️. Here are a few of the recent adds to our menu. Be sure to stop by and try one…or all.
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356423-340474398125541.png,Open discussion.
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356425-5171837589521123.png,"Flyer per Qualla Arts and Crafts Mutual, Inc."
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356438-3132285553716295.png,"BIG NEWS! Tonight we will be welcoming our soon to be neighbors @mineroji Chef @shamil_velazquez and team to pop up and serve THE MINERO BURGER, chips & queso, and the salsa trio, from 5-8pm. Guests will be supporting the local non-profit @fight_island_hunger as Minero will be donating 100% of proceeds and Low Tide will be donating $1 for every beer sold! Did we mention trivia is going on from 7-9pm and the lucky winner of trivia will receive a round a beers and a Minero gift card. Sounds like a pretty awesome way to get over the hump to us! #trivia #supportlocal #minero #lowtidebrewing #itslowtidesomewhere #drinkfreshdrinklocal #johnsisland #chseats #charleston #drinkforacause #humpday #wednesdaymotivation💪 #brainsandbrews #trivianight"
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356463-3342816915949147.png,Thank you Angels of Assisi for hosting another spay and Neuter Clinic. We sent out 32 cats from the community this morning that got spayed/neutered.
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356493-7268193433223298.png,Sassy
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356499-10166796161610455.png,"Shirley Chisholm (1924-2005) was the first Black Congresswoman and the first African American to run for President. Born in Brooklyn, she became involved in local Democratic party politics in the 1950s, leading to her election as state legislator despite facing discrimination for being female. A decade later, she made history through an upset election victory to become the first Black woman to sit in Congress. As a Congresswoman, she supported expansions of social services, fought for indigenous land rights, and helped found the Congressional Black Caucus among other achievements. She also opposed the Vietnam War and fiercely advocated for the Equal Rights Amendment. In 1972, she became the first African American to run for a major party’s nomination for President and the first woman to appear in a presidential debate. While her campaign was unsuccessful, she blazed a trail for future generations. In 1983, Chisholm retired from Congress to return to her original dreams of teaching, serving as a Professor at Mount Holyoke College and speaking at universities around the nation. In 1993, she was inducted into the National Women’s Hall of Fame and, in 2015, was posthumously awarded the Presidential Medal of Freedom. The inscription on her memorial at the Birchwood Mausoleum captures her legacy: “Unbought and Unbossed.” #BlackHistoryMonth2022 #UWNYC #LiveUnited"
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356508-4629063153838515.png,"Hey Las Vegas, please sign-up your college-bound students for the Cox 2022 Diversity Scholarship. The application deadline is February 11, 2022. Good Luck to all the 2022 Graduating Seniors! #100bmlv #coxcommunications #cox #lasvegas"
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356517-2895327013933095.png,Doritos Locos Taco Pasta Salad!!! 🥗🌮😋 Our Ultimate Tasty Taco Salad! 💖💛 Yum! Get the Recipe now: https://myincrediblerecipes.com/doritos-locos-taco-pasta-salad/
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356520-5370925159585006.png,"THE GOOD ASIAN, VOL. 2 is in stores Wednesday! The conclusion to the year’s most critically acclaimed new series! http://ow.ly/kMpH50J7Ftl:=:https://imagecomics.com/comics/releases/the-good-asian-vol-2-tp"
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356537-5560354607310806.png,Epic night. King Kendrick and Anderson .Paak (a.k.a. DJ Pee .Wee) went crazy at our Cannes party last night #SpotifyCannes
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356538-343838981104897.png,"Don’t miss your chance to learn what you can do right now to ensure the Senate acts swiftly to #ConfirmJackson as our next Supreme Court justice. Join us, UltraViolet, and the Black Women’s Leadership Collective for “United for Justice, United for Judge Ketanji Brown Jackson” TODAY at 2 PM ET. https://naral.us/UnitedforJudgeJackson_fb:=:https://act.prochoiceamerica.org/a/unitedforjudgejacksonfb?ms=social_SCOTUS_evt_20220322fb"
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356539-305359818294860.png,"Meet Chief Rigging Technician, Lamarr Gray. He has been an IA member for more than 20 years and served as Local 480's Sergeant at Arms for the past three years. Learn more about Lamarr here: iatse.co/lamarrgray:=:https://iatse.net/black-history-month-celebrating-lamarr-gray/ #UnionMember #1u"
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356543-5092027847519378.png,HAVE A HAPPY AND SAFE PRIDE MONTH - love and support from all of us at Bluebird Farm 🤎🤍🖤💜❤️🧡💛💚💙
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356546-1056598895275361.png,Planning a vacation or road trip this summer? Why not add these Native American restaurants to your itinerary! We've compiled a list of some of the best Native restaurants in the U.S. on our blog. 👉 https://bit.ly/36r88Wj:=:https://www.sweetgrasstradingco.com/2022/01/19/a-guide-to-native-american-restaurants-and-food-trucks-in-the-u-s/ Tag your favorite Native restaurant or cafe that you love below!
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356547-7059304190808130.png,"I’ll be heading into surgery soon, The next time you see me, I won’t really know what to expect. It seems every time they get in there, something else pops up. Send good vibes, luck, anything my way. I’ve learned to except the worst. And the worst… Is not fun. See you soon – hopefully - ❤️💚. . . . . #ThoracicOutletSyndrome #InvisibleIllness #BingeEatingDisorder #BrachialplexopathySurgery #Brachialplexopathy #CarpalTunnelRelease #RadialTunnelRelease #PecReleasesergury #stapedectomy #ScapularDyskinesis #Raynaudsyndrome #CubitalTunnelSyndrome #Chronicpainwarrior #ThoracicMobility #shockwavetherapy #veganphysicaltherapist #firstribremoval #Arpwavetherapy #ADHDtips #OCDHacks #AtypicalMedicalPatient #rapidrelease #ThoracicOutletAwareness #ThoracicOutletSurgery #Lupus #Spoony #VegansWithChronicPain #FibromyalgiaAwareness"
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356548-325843483041299.png,Who wins when they finally fight? @islam_makhachev or @charlesdobronxs __ #mma #ufc #charlesoliveira #islammakhachev
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356549-10160016641548523.png,"Grand Re-Opening of the Royal Unicorn restaurant! February 4th, 2022 (Friday) 5:00pm Royal Unicorn Restaurant 615 NW Richmond Beach Road Shoreline, WA 98177 Join us for dancers, party & fun! www.royalunicornshoreline.com:=:https://www.royalunicornshoreline.com/ (Shared from Shoreline Chamber of Commerce) Shoreline Chamber of Commerce Facebook page: https://www.facebook.com/ShorelineChamber"
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356555-1080040452778465.png,"The final event of the Energi #WinterOlympics🏂was held today🙌 We will hold a closing ceremony event in the Energi #Arcade at 7pm UTC on Sunday, Feb. 20th. Join our Discord channel for more updates and take part in our #NFT Whitelisting. https://discord.com/invite/Hyx3R33W #defi #crypto"
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356556-3061163807429579.png,"My basedmachine is coming tomorrow, gonna “acquire” these games for it, got any other recommendations bros??"
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356557-570978941059143.png,Listen up Chicago. You have to be at the Puerto rican fest. Look at that sick a@s line up. Than the after party at stereo im ready!!!! Its gonna be something crazy!!! Get your tix NOW!!!! Last min. You might not get in!!! Chicago stand up!!!!! Rockin' Down The House Ent. Tony Rosales Entertainment Inc.🎥🍿
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356558-4029721697252983.png,I'd invest in this movie. 🔪mR.bOOgEy💀
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356559-334630928677588.png,"This Black History Month, I want to highlight some incredible Black leaders in our office. To start, I want to shout out our amazing District Director, Rachell Nord-Roseau. Rachell, thank you for your tireless work to care for our entire St. Louis community."
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356563-463921419070442.png,"The best thing that Joe Biden could do for all Americans, rich and poor, is to reverse everything he and his administration has done. Every last thing. And then resign."
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356566-5201046176616179.png,Open to anyone in need of a place to cool off during the heat and power outages. Located on Rosemar Road between Vienna ball fields and Forest Hills.
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356567-2200806910088369.png,"We are looking for a dance instructor to lead our Hmong Dance Class in June! If you are a dancer who would like to get your foot into teaching dance such as Hmong and Thai dance, this is a perfect opportunity for you! Instructor must have advanced experience in cultural dancing like Hmong and Thai dancing. If you or someone you know may be interested, please email our director for questions or more information at metta.xiong@hypu.org."
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356568-5015884545193641.png,Facebook I Need Your Help...... My Daughter Is a 14yr Old College Student.....But Some Of The Girls Around Her Age In Our Neighborhood Told Her That She LOOKS LIKE A BOY Because She Covers Up and Doesn't wear Booty Shorts and Crop Tops .....I Told Her She Has Amazing Natural Beauty and That You Don't Have To Dress Half Naked To Be Beautiful.... Can Yall Please Comment And Let Her Know She's Beautiful just the Way She Is......Thank You 🙏 📸 Elijah Muhammad/FB #BlackBeauty
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356569-7451514368251949.png,Congrats to Kanye Fouch on winning the Class AAA State Championship in the Discus Throw. Also congrats to Trez Fouch finishing 4th. #OneHartBeat
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356573-5340821319289415.png,You can fill out an application at: https://ebcicannabis.com/contact-us
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356574-4487333111376286.png,"STILL MISSING McKinleyville, Railroad Dr and McKinleyville Ave 'Still no luck finding my sweet boy. I’m making flyers to post around the neighbor hood.'' ~ Emily"
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356575-5687411957941228.png,"c. 1983 – Actress, dancer, choreographer, singer-songwriter, director, producer Debbie Allen on the March 1983 cover of Chicago, Illinois-based EBONY magazine. Chicago, Illinois, United States Chicago, Illinois, United States 📷: Unknown / Johnson Publishing Company Archives"
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356576-4498065946962114.png,PASTURE PARTY COMING TO ENTERPRISE - Make plans to come join the fun and live entertainment on April 23rd @ 7:pm. See more details below.
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356577-2292631770879449.png,"SOLD OUT FOR THE WEEK! THANK YOU!! SOLD OUT FOR THE WEEK! THANK YOU!! Meals for the week! Ordering link: www.6minutemeals.com:=:https://www.6minutemeals.com/ The meals are still for pre-order today, with delivery on Wednesday and Thursday. You can also order and pick up your meals again. The shop is located at 420 North Bridge Street, Elkton MD. We deliver to all New Castle County on Wednesday and all Cecil County plus Oxford area on Thursday. Deliveries are between 12 and 5 on those days. Ordering link: www.6minutemeals.com:=:https://www.6minutemeals.com/"
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356578-5141046399239874.png,CONGRATULATIONS TO MICHELLE PARSONS! You are the winner of our 6th Annual B&B with the Big Cats raffle!
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356579-1537449096652777.png,At this time we are just to upset to post . Had to say thanks though to this person this is a huge Burden off of us as well as the rest of the donations received. Thank you . We just need a few days to recover. 😓😥😢💔❤️‍🩹🫀
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356582-10159702789269857.png,"Celebrate Asian American & Pacific Islander Heritage Month with a free Essential Cinema screening of Wayne Wang’s 1982 comedy/noir arthouse hit, Chan is Missing, the first widely-released feature film by an Asian American director! Screens on Tuesday, May 24 at 7:30pm. A mystery man, a murder, and a wad of missing cash—in his wryly offbeat breakthrough, Wayne Wang updates the ingredients of classic film noir for the streets of contemporary San Francisco’s Chinatown."
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356584-5206065282841729.png,DonDinero Promotions back in the building with THEE OFFICIAL AFTER PARTY! We’re back LIVE this SATURDAY with a SPECIAL CELEBRITY GUEST come turn up with our DJ’s playing all the hottest hits R30 & REUP presale tickets OUT NOW message us for more info❗️ thank y’all for all the love let’s make this a WILD NIGHT🤪🚀🍾
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356585-1536040693457192.png,"UPDATE: REUNITED!! this pet is home safe & sound after 2 hours, 33 minutes :) Please spread the word so we can find this pet's family! FOUND on June 27, 2022 in Sioux City, IA 51105 near Glendale blv st Description: Maybe a Pomeranian chihuahua mix Do you have information? Contact finder here: https://www.pawboost.com/p/8062570:=:https://www.pawboost.com/landing/pet/dJa2MEWAoltGRM1IixG7TeNaYCJ7tuT6/reunited-thispet-sioux-city-ia-51105 Lost or found a pet? Report it to PawBoost here: https://pbrs.io/l/rpf:=:https://www.pawboost.com/"
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356586-3276841135880838.png,"Want to treat the man in your life to some amazing food ? 🍔 🌮🍤🍗 3 Winners will be chosen to win gift cards 💳 at Rebos, The Don'$ Sports Bar & Grill & Marto Brewing Co. All you have to do is like our post, share, & tag the man in your life. BONUS winner if our Siouxland Sir Magazine reaches 1,000 likes by FATHERS DAY !!"
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356587-5011330492264374.png,"I hear Taco Bell is bringing back their Mexican Pizza, but I haven't seen it yet. So in the mean time you can make it at home (and it is even better anyway). Get the recipe - https://dinnersdishesanddesserts.com/mexican-pizza/"
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356593-1109078532998674.png,"I'm pretty sure this guy pays for everything associated with his twitch stream, but everyone else gets to tell him who he can & can't play with. This is why I stay disconnected. ▪︎▪︎▪︎▪︎▪︎▪︎▪︎▪︎▪︎▪︎▪︎ ""Jason “JasonR” Ruchelski, a former CS:GO player and full-time Twitch streamer, is under fire for reputedly dodging Valorant games in which women are present. He’s also defending himself in the worst way possible, saying he can’t disrespect women if he never interacts with them. It’s not a good look."" I disagree. What's wrong with that look? #gamers #twitch #streaming"
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356594-4818290568263784.png,"Please consider making a donation to P.A.L.S No-Kill Cat Shelter in honor of Betty White on her 100th birthday, January 17th!"
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356595-10158576643308364.png,"Our cats and kittens are all hoping you will choose Pet Angel Adoption & Rescue to donate to in memory of the Queen herself, Betty White. We all feel like we knew Betty White, and in a way, she was apart of all of our lives. Your donation, no matter the size, can make all the difference in the lives of our cats and kittens, and what better way to honor our beloved Betty White than helping a homeless cat or kitten? You can make a donation to Pet Angel for the #BettyWhiteChallenge at https://square.link/u/GkPjH6rY?src=sheet:=:https://checkout.square.site/merchant/ZAXY4B9FBG1DX/checkout/DIP7NOX5BAYAPRCS6KYAQU7C Thank you for your support! Sending thoughts and prayers to Betty's family and closed loved ones during this time."
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356596-3243807972409776.png,"😻 PLEASE JOIN the #BettyWhiteChallenge﻿﻿! The challenge is calling for people to donate just $5 on what would have been Betty's 100th birthday, Jan. 17. Betty notoriously donated her time and money to rescue shelters. Make her 100th birthday the movement she deserves! Please help us continue our mission to reduce the feral and stray cat population by partnering with TNR (trap-neuter-return) programs and finding homes for adoptable cats and kittens and donate between now and January 17th via PayPal from our website: https://www.fatcatrescueinc.org/donate or mail: Fat Cat Rescue, Inc PO Box 153 North Chicago, Il 60064 After her death, many animal organizations fondly remembered White. ""Betty White has always been a one-of-a-kind phenomenon, and we are honored to have known and worked with her during so much of her truly remarkable life,"" Robin Ganzert, American Humane president and CEO, said in a statement last week. ""Betty dedicated herself to protecting and improving the quality of life for animals worldwide. On behalf of the millions of animals whose lives you have touched, thank you, Betty!"""
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356597-5428187727231873.png,"‼️We still have open spots! WE ARE IN NEED OF DONATION BASKETS, IF YOUR LOOKING TO JOIN OR DONATE PLEASE CONTACT 570-345-3540‼️ We have an awesome yearly event coming up at Ruth Steinert Memorial SPCA If you know any food vendors or craft vendors who would be interested in participating in the event please reach out to rsmspca17963@gmail.com. Event will be held at 18 wertz drive pine grove pa 17963 event will be starting at 11am til 3pm We also are looking for donations for our Chinese auction if anyone would like to donate? If anyone is looking to donate their time for live entertainment (music) that would be awesome as well! Thank you as always for your love and support!"
batch_10,https://raw.githubusercontent.com/heranmane/label_studio_images/main/batch_10/356603-1818806958326691.png,History has been made yet again! Dr. Colette Pierce Burnette has been named the first Black woman president of the Indianapolis Museum of Art in the museum's 159-year-history. Burnette is currently serving as president of HBCU Huston-Tillotson (HT) University.
