tweet_id,tweet_text,img_url,lgbtterm1,lgbtcat1,lgbtterm2,lgbtcat2,lgbtterm3,lgbtcat3,raceterm1,racecat1,raceterm2,racecat2,raceterm3,racecat3
1477143475975954433g,@zollotech Happy Gay Bear!! https://t.co/GeuLxe2sYH,http://pbs.twimg.com/tweet_video_thumb/FH_eKPyVEAUGGyC.jpg,gay,gay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1477148827660394500g,Thanks guys! 🥰 #thevillagehiddeninthemeadows #newyearseve #friday #smallbusiness #WINNER #Thankful #NewYear_SKZ2022 #latinaownedbusiness #ShopLocal #anime #otaku #anitwt #animetwt #art #latina #Marvel #HunterXHunter #NARUTO https://t.co/BgYC2txS63,http://pbs.twimg.com/ext_tw_video_thumb/1477148785885122563/pu/img/H5gFYp7P4p_GY8zE.jpg,NA,NA,NA,NA,NA,NA,latina,hispanic,NA,NA,NA,NA
1477159956268949505g,You wanna have fun??? Join the #SilkCityBookClub or just #SCBC because spelling is gay. Day 1 Book 1 #ChasingTheBoogeyman by @RichardChizmar Let's see how many books we can read &amp; show Lenny how to be a #RealAssLenny @MikeSafo Put your reading glasses on &amp; LET'S GO! https://t.co/J1EEHn4xWn,http://pbs.twimg.com/media/FH_tJrwWQAA84GN.jpg,gay,gay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1477183446845898753g,@Liz_Wheeler Here’s what we’ve got on our phones at 2:40pm on NYE north of the border in Quebec (read the lower part in English). That’s N. Korean fascism level right there https://t.co/3skeobVa2c,http://pbs.twimg.com/media/FIACg8lXoAMlBrK.jpg,NA,NA,NA,NA,NA,NA,korean,asian,NA,NA,NA,NA
1477297689159258119g,"🎉 Happy New Year! 🤩 Here’s the best smiles of 2021, from the Korean children we support. Let’s continue to bring more smiles to children who deserve it in 2022. #HappyNewYear #Korean #Children #Smile #Joy #Nonprofit #Charity #HAPPYNEWYEAR2022 https://t.co/BbQIK8Kw1P",http://pbs.twimg.com/ext_tw_video_thumb/1477297646435975169/pu/img/_O0PKtT584t94F1T.jpg,NA,NA,NA,NA,NA,NA,korean,asian,NA,NA,NA,NA
1477306324685885440g,El pueblo cubano se reinventa ante cada reto. Aportemos todos con nuestro cuidado y cuidando a los demás. Al #OmicronVirus también podemos vencerlo. #CubaVive y !!! VIVIRÁ POR SIEMPRE !!! #IzquierdaUnida https://t.co/KAGG1wbPMW,http://pbs.twimg.com/media/FIByRaGWYAMlE_N.jpg,bi,bisexual,NA,NA,NA,NA,cuban,black,cubano,black,NA,NA
1477315470021865473g,Undocumented? Live in VA and get your drivers license 🤯 https://t.co/kwOQ83JKEA,http://pbs.twimg.com/media/FIB6lraXEAkXyU2.jpg,NA,NA,NA,NA,NA,NA,undocumented,immigrant,NA,NA,NA,NA
1477317301141749763g,@MoneyMan this like 4 years in a row nigga be sliding 🔥🔥 https://t.co/OGe3LLkmyo,http://pbs.twimg.com/media/FIB8QVGXEAAYdCp.jpg,NA,NA,NA,NA,NA,NA,nigga,black,NA,NA,NA,NA
1477329736477155330g,New Years Day with my Depot Family! Thank you Asian Yummy for the wonderful lunch! https://t.co/kSltPdzle0,http://pbs.twimg.com/media/FICHgNnWQAMAv0x.jpg,NA,NA,NA,NA,NA,NA,asian,asian,NA,NA,NA,NA
1477330292356620294g,@DrOnesmoMushi1 @luqman_mohamedy @MabalaMakengeza No!!! Foreign companies in Tanzania won't hire people who don't speak English. Stop misleading people. Read here: https://t.co/izATwCC4vB,http://pbs.twimg.com/media/FICIEcxXwAQeC14.jpg,NA,NA,NA,NA,NA,NA,tanzania,black,NA,NA,NA,NA
1477341491328520194g,it’s January 1 at 7am my nigga lmaooo how https://t.co/zl6VgMU9K9,http://pbs.twimg.com/media/FICSQZ9VcAELh--.jpg,NA,NA,NA,NA,NA,NA,nigga,black,NA,NA,NA,NA
1477352552089980932g,Join us tomorrow @VBCGA 8:30 or 11:00 as we examine Hebrews 12:1-2. We’ll discuss spiritual weight loss in the New Year. https://t.co/zS2edRyr8h,http://pbs.twimg.com/media/FICcUFeXsAoGlGx.jpg,NA,NA,NA,NA,NA,NA,hebrews,middle eastern,NA,NA,NA,NA
1477360761538322438g,"Listen to Black lives matter postpartum: experiment in improvisational voyeur recording by Atieno (ankh) on #SoundCloud https://t.co/LRjUnZQASm SaTurDaY • 🎸🎸🎸🎸🎸• 🎸 janUARY 1, 2022 #VoicEoFaFriCaRADIO • ∆nKh • ° At iLe ibeji FarM • The HouSe of KasaGaM • https://t.co/yCoLVTe3fv",http://pbs.twimg.com/media/FICjyJ1XEAwMpjx.jpg,NA,NA,NA,NA,NA,NA,black lives,black,NA,NA,NA,NA
1477373366915018754g,Hi! I ❤ #Barbie #Dolls List: #CalvinKlein #GayParisienne #HolidayTraditions #Japan #Kenyan #VictorianBarbie #CedricBear #VictorianElegance #VictorianLady #WinterRhapsody #YuletideRomance 💃💃🏻 #Collectibles #Vintage #New #MumsieofStratford #Free #Games at: https://t.co/QUTLipvjnG https://t.co/ENLP1EEDDs,http://pbs.twimg.com/ext_tw_video_thumb/1477373307393617922/pu/img/46Xs6nzTkKLrmcEm.jpg,bi,bisexual,NA,NA,gay,gay,jap,asian,kenyan,black,NA,NA
1477377231223619589g,@lazurkowich @aggieloveseggs @DrScherf Well known member of the racist radical left: Sergei Zubov https://t.co/u0jZhILP2V,http://pbs.twimg.com/media/FICywwLVgAA8KYp.jpg,NA,NA,NA,NA,NA,NA,racist,minority,NA,NA,NA,NA
1477388967695708160g,"“How to behave” during isolation, which turns out is much worse than being in a Japanese American internment camp and dealing with the AIDS FOR BREEDERS is about at parity with HIV except you people don’t have shaming Karposi sarcoma lesions on your body. https://t.co/IJI6CjY09s",http://pbs.twimg.com/media/FIC9aJEVkAEXYRh.jpg,NA,NA,NA,NA,NA,NA,jap,asian,japanese,asian,NA,NA
1477422412585177089g,THIS was really why they suspended Jewish Deplorable! #LetsGoBrandon https://t.co/DxvPtSE9UB,http://pbs.twimg.com/media/FIDb2qKXIAIDys2.jpg,NA,NA,NA,NA,NA,NA,jewish,jewish,jew,jewish,NA,NA
1477450200025292800g,if this number call me one more time i’m gone scream. baby i’m 13 hours away from alabama LEAVE ME ALONE😩😩😩😩😩😩😩 ion even call my niggas this much😒😒😒 https://t.co/fs6sQf0Qns,http://pbs.twimg.com/media/FID1ID4XIAYd6Mt.jpg,NA,NA,NA,NA,NA,NA,nigga,black,niggas,black,NA,NA
1477453939209650179g,Best movie I watched that came out in 2021 is Cliff Walkers. I wanna watch again so bad. I can’t believe a Chinese movie about socialist revolutionaries showed at my local Cinemark https://t.co/ueHx3E99CA,http://pbs.twimg.com/media/FID4hiZWYAQJZxU.jpg,NA,NA,NA,NA,NA,NA,chinese,asian,NA,NA,NA,NA
1477456999260762112g,@NoVaccine3 @KeironKeironmh Right but before that he was talking to the Jews not the church. The church isn't appointed for gods wrath. https://t.co/Xn9v12j6yP,http://pbs.twimg.com/media/FID7TaIX0BU8IT0.jpg,NA,NA,NA,NA,NA,NA,jews,jewish,jew,jewish,NA,NA
1477468314968334337g,"defense of himself and his family to advocacy for total nonviolence became overshadowed both by his own nonviolent rhetoric and his opponents’ motives. But like many Southern black people, they armed themselves before the 1960s against violent attacks by white supremacists https://t.co/CvHgMJvqcm",http://pbs.twimg.com/media/FIEFmjcVQAAdD26.jpg,NA,NA,NA,NA,NA,NA,black people,black,NA,NA,NA,NA
1477492737511460868g,Our Haitian Cultural History Each January 1st. https://t.co/I8CIn77N29,http://pbs.twimg.com/media/FIEbzvZWUAALvZO.jpg,NA,NA,NA,NA,NA,NA,haitian,black,NA,NA,NA,NA
1477518620838150147g,La mayoría de la raza en Hermosillo https://t.co/U9qoAawKA4,http://pbs.twimg.com/media/FIEzWnNVgAEB8tk.jpg,NA,NA,NA,NA,NA,NA,raza,hispanic,NA,NA,NA,NA
1477583790881099776g,Biggest reason for failure of AAP in Punjab is going to be the Hindi language top leader are not able to deliver them in PUNJABI https://t.co/ReGSKvcGiF,http://pbs.twimg.com/media/FIFuoA1WYAMIaQU.jpg,bi,bisexual,NA,NA,NA,NA,hindi,asian,punjab,asian,NA,NA
1477608159652892676g,@shiruofshiru @Will_Bunch Director of Saudi Intel Prince Turki Alfaisal Al Saud makes the connection between education &amp; the violence &amp; chaos in Afghanistan in his 2021 book The Afghanistan File. We need to address education &amp; our own religious extremism as well https://t.co/MVrmg79vx2,http://pbs.twimg.com/media/FIGEybcVIAAUw_q.jpg,NA,NA,NA,NA,NA,NA,afghanistan,middle eastern,NA,NA,afg,middle eastern
1477664711516827648g,How will I “Walk like an Egyptian” this year? https://t.co/1FBTT11XqH,http://pbs.twimg.com/tweet_video_thumb/FIG4OK7XsAI0jPW.jpg,NA,NA,NA,NA,NA,NA,egyptian,middle eastern,NA,NA,NA,NA
1477674783236100101g,@Sailey @halleberry @MsVivicaFox 😮‍💨 how i saw this VISION ! we need this to be real . #blackexcellence https://t.co/SYgBnJ26AG,http://pbs.twimg.com/tweet_video_thumb/FIHBYNaXoAciYL5.jpg,NA,NA,NA,NA,NA,NA,blackexcellence,black,NA,NA,NA,NA
1477700009281953803g,#Software #Development #Mobile #Application #Development #Custom #API #integrations #Customer #Management #Software #Project #Rescue #🇺🇸 #instagram #follow #BlackLivesMatter #blackownedbusiness Hi everyone I am looking for a new role and would appreciate your support https://t.co/WK6Lr7XwC6,http://pbs.twimg.com/media/FIHYS-EWQAc8BRl.jpg,bi,bisexual,NA,NA,NA,NA,#blacklivesmatter,black,blacklivesmatter,black,NA,NA
1477709617299865603g,"So… just in case you ever wondered where @amazon stood on #Transgender issues, this is an ad for Matt Walsh’s anti-trans propaganda book. F*ck you, Amazon. Glad I stopped using your services over a year ago. https://t.co/K9ImZdg1YT",http://pbs.twimg.com/media/FIHhD9wXMAILg5k.jpg,trans,transgender,NA,NA,transgender,transgender,NA,NA,NA,NA,NA,NA
1477733814512205826g,"Buen comienzo del 2022 … Exhibición Internacional en homenaje a Frida Kahlo. Será realizada en Los Angeles, ante la convocatoria de Talento Hispano Arte y Cultura Global y Encuentro Latino Art Gallery, #frida #fridakahlo #fridakhalo #fridakahloinspired #fridakahlofrases #art #a https://t.co/XzSopJfNFk",http://pbs.twimg.com/media/FIH3EcuVgAYFHE7.jpg,bi,bisexual,NA,NA,NA,NA,hispano,hispanic,latino,hispanic,NA,NA
1477737017362587648g,"With Dolphins at Tennessee, I’ll always remember how the Titans put a memorial on their scoreboard for Silver Jews (and Titans fan), David Berman. #silverjews https://t.co/EzAYbpks6d",http://pbs.twimg.com/media/FIH5--DX0AEABgf.jpg,NA,NA,NA,NA,NA,NA,jews,jewish,NA,NA,jew,jewish
1477744979959160835g,"Man oh man, so many many cultural traditions/dishes; like, if white people have something they'd like to contribute, by all means... https://t.co/bIUyzCPKLq",http://pbs.twimg.com/tweet_video_thumb/FIIBOTMUUAAM8ri.jpg,bi,bisexual,NA,NA,NA,NA,white people,white,NA,NA,NA,NA
1477750132498173959g,"These are the type of voting 🗳 test that were used to prevent Black people from having the right to vote. The barriers are more sophisticated in 2022. Now, it is Voter ID, mass incarceration, Emergency Management (PA436) and racist legislation. #votersuppression https://t.co/AjtCsten1r",http://pbs.twimg.com/media/FIIF6f0XwAEMkYb.jpg,NA,NA,NA,NA,NA,NA,black people,black,racist,minority,NA,NA
1477774393199759366g,Via Choctaw county SO: @wtva9news @cfordwtva https://t.co/W24ukbcleH,http://pbs.twimg.com/media/FIIb3OmXIAI37wD.jpg,NA,NA,NA,NA,NA,NA,choctaw,native american,NA,NA,NA,NA
1477795761802854404g,"@RobertJ33099229 @RepCohen @MichaelCohen212 Always projecting Here's what we can never forget Democ🐀s represent D20 (with America's map) = Death to America Your party's 2020 logo The new KKK groups y'all formed, BLM &amp; ANTIFA https://t.co/vYHiM68tJq",http://pbs.twimg.com/media/FIIvagrX0AcDXxs.jpg,NA,NA,NA,NA,NA,NA,blm,black,kkk,white,NA,NA
1477842704809828354g,@renoomokri FGN barred Nigeria financial institutions from dealing with Crypto trading. But trading Crypto is not illegal or criminal. https://t.co/fE1B1NLw26,http://pbs.twimg.com/media/FIJaG5WWYAERs5g.jpg,NA,NA,NA,NA,NA,NA,nigeria,black,NA,NA,NA,NA
1477849473028083714g,@Area72ENT @dsleyton @untilfreedom @WNEMTV5news @ABC7 @ABC12WJRT @MIAttyGen @GovWhitmer @LtGovGilchrist @wearepushblack @ACLU_OR @aclutn @ACLU_NorCal @ACLU_Mass @ACLUTx @ACLUofMichigan @RepDanKildee @CBSNews @foxnewsalert @ABCPolitics @NAACP @USAO_MIE @ABCWorldNews @Georgia_NAACP @NAACP_LDF @ACLU @dananessel @ORDOJ @EllenRosenblum @NAACPmpls @CivilRights @TheJusticeDept @POTUS @MiCivilRights @VP @soledadobrien @SenStabenow @stephanielily @SenWhitehouse @HouseDemocrats @drashleyfarmer @profblmkelley @AP #racism &amp; #corruption is BAD in #MichiganState @VP @POTUS . You keep coming to #Michigan for BUSINESS but what about your #CivilRights talk Used during B4 @WhiteHouse ? #WhoisC19 @CivilRights probe &amp; reinstate @USAO_WDMI 1:20-cv-722 ASAP @KJP46 @cthashow https://t.co/KcUnKxGjuk https://t.co/EtlhMTU7g7,http://pbs.twimg.com/media/FIJgQnlXoAIvz3b.jpg,NA,NA,NA,NA,NA,NA,blm,black,racism,minority,NA,NA
1477860967153225729g,"NOPE! Come to find out, my racist, physically and emotionally abusive, adulterating dad took it upon himself to re-seal himself to my mother in 2012. And per the general handbook, this is totally cool…9/15 https://t.co/V0wCYRKxVV",http://pbs.twimg.com/media/FIJqtsuVkAEg1ja.jpg,NA,NA,NA,NA,NA,NA,racist,minority,NA,NA,NA,NA
1477955460170924032g,"…Holiday Season — is that You do care for this gay man’s every need, my Lord Jesus. • 🗣 Mr Montoya, you don’t have Spectrum Internet anymore, so we can’t replace your iPhone. 🤷🏻 But I just paid it off and have a Spectrum policy? ✝️ Stable and fixed… https://t.co/ylyw1QMGKm",http://pbs.twimg.com/media/FILAqFfXwAQbDBF.jpg,gay,gay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1477961000938729472g,Cute. #transgender #LGBTQ https://t.co/Yh8vBXkMtq,http://pbs.twimg.com/media/FILFsrVVkAM8sTI.jpg,trans,transgender,transgender,transgender,NA,NA,NA,NA,NA,NA,NA,NA
1477961601424703488g,supposed to stay on that shallow side he came deeper though bars I got kills niggas call that the grim reaper flow He so small if he put his arms to his waist he'll damn near reach his toes Therefore I ain't gotta Smack him or shoot him I'll throw his lil ass in a sleeper hold https://t.co/ag3I7cxUJX,http://pbs.twimg.com/tweet_video_thumb/FILGPZkXsAEoUKv.jpg,NA,NA,NA,NA,NA,NA,nigga,black,niggas,black,NA,NA
1477992121898516482g,"This week our focus is Israel. We are praying for the Body of Christ in Israel to be strong and unwavering amid persecution and hardship, the Jewish people to call on the name of Yeshua the Messiah, and peace. For more on praying for Israel, go to https://t.co/xemdjlKyyu. https://t.co/Hjk42sfeFG",http://pbs.twimg.com/media/FILiALEXMAEhHQ-.jpg,NA,NA,NA,NA,NA,NA,jewish,jewish,jew,jewish,NA,NA
1478019095010459654g,Bro you cost me a lot of money dont come to a home sixers game ong it’s up you corny ass nigga @russwest44 how tf you a PG but can’t average 10 assists that your whole role bring the ball down and pass it offf !!!!! 🖕🏾🤬🤬🤬🤬 https://t.co/qGgU7ItXXF,http://pbs.twimg.com/media/FIL6h8GXsAIjdoN.jpg,NA,NA,NA,NA,NA,NA,nigga,black,NA,NA,NA,NA
1478026037938343940g,Increasing clouds with little temperature change. Precipitation possible within 24 to 48 hours. https://t.co/oWO9EQFaRj Apache Junction #AZ #forecast 08:30 https://t.co/cZhp0eZ8NH,http://pbs.twimg.com/media/FIMA2WvWUAAISPp.jpg,NA,NA,NA,NA,NA,NA,apache,native american,NA,NA,NA,NA
1478043432463613954g,"All you pastors, ministry leaders and church planters that are tired of shoveling snow, freezing in the sanctuary and investing hundreds in tissues … COME TO DEATH ROW!!! https://t.co/eO3hCh1ElO",http://pbs.twimg.com/media/FIMQqxVXoAAY2Z7.jpg,NA,NA,NA,NA,NA,NA,sanctuary,immigrant,NA,NA,NA,NA
1478047990405287936g,"@GregLamberson Kill Me Quick Ringo, Said The Gringo! https://t.co/1W2EtLBtGw",http://pbs.twimg.com/tweet_video_thumb/FIMUzrLXoAYjvU6.jpg,NA,NA,NA,NA,NA,NA,gringo,white,NA,NA,NA,NA
1478061194040823809g,I am over Mary and her not taking accountability for all the racist stuff she said if someone educates you listen and learn don’t blow it off #RHOSLC https://t.co/HBST5rU88v,http://pbs.twimg.com/tweet_video_thumb/FIMg0cqWYAQMTXn.jpg,bi,bisexual,NA,NA,NA,NA,racist,minority,NA,NA,NA,NA
1478075058858110976g,"@Empresistas Feliz año 2022 Somos mayoristas de software Original de Microsoft como windows2016 ,office2018 precios mas bajos con Garantía Somos parte de un grupo que tiene webs en Eurooa y America latina🖥️📂💻 https://t.co/tuz34CHjrd https://t.co/FhgZZ2zLWO",http://pbs.twimg.com/media/FIMtboHXIAES13z.jpg,NA,NA,NA,NA,NA,NA,latina,hispanic,NA,NA,NA,NA
1478076649933529102g,"Sumbel is a phenomenal organizer, &amp; has led the @MuslimDemsTX to new heights as its president! I'm lucky to have her support, &amp; I look forward to fighting for young people of color as HD-92's next representative. Welcome to #TeamBhojani, @a_sumbel! #BhojaniForTexas #HD92 #Flip92 https://t.co/l3Ec9GVeWL",http://pbs.twimg.com/media/FIMu4R2XwAEAE_L.jpg,NA,NA,NA,NA,NA,NA,muslim,middle eastern,people of color,minority,NA,NA
1478077117711609856g,Jerusalem Post was also hacked most likely by Iran with threats to blow up Israel today with the image below. It is the anniversary of the *American* assassination of Iranian General Soleimani. People are so so warped by the misinformation campaign against Israel. https://t.co/ReEc3d5uvR,http://pbs.twimg.com/media/FIMvTfsVgAAuBNx.jpg,NA,NA,NA,NA,NA,NA,irani,middle eastern,iranian,middle eastern,NA,NA
1478080871097847813g,@PolcaDorka And I would bet ANTFA and BLM were Involved just as Much ✅👀❓🤔🤡💯 https://t.co/3PI27JEL0m,http://pbs.twimg.com/tweet_video_thumb/FIMytimXMAcFaL3.jpg,NA,NA,NA,NA,NA,NA,blm,black,NA,NA,NA,NA
1478094766550261760g,This moron blamed the snow on #BLM. Please excuse me while I uncontrollably laugh myself into a coma at his stupidity. https://t.co/DZ5HUFdhL0,http://pbs.twimg.com/media/FIM_WzPXwAEqsB4.jpg,NA,NA,NA,NA,NA,NA,blm,black,NA,NA,NA,NA
1478115356396957696g,Lesbian moms get hateful Christmas card from neighbor seething over their Pride flags https://t.co/gPJ6ZOtHds https://t.co/TAz2gFCJIQ,http://pbs.twimg.com/media/FINSFPuWQAIAfxm.jpg,bi,bisexual,lesbian,lesbian,NA,NA,NA,NA,NA,NA,NA,NA
1478127141627867139g,@RexChapman With white man overbite and newly found hair! 🤣🤣 https://t.co/d9gX9ELG6N,http://pbs.twimg.com/media/FINczOhWQAIcY88.jpg,bi,bisexual,NA,NA,NA,NA,white man,white,NA,NA,NA,NA
1478171168813293569g,@Area72ENT @dsleyton @KSTiLLS @untilfreedom @WNEMTV5news @ABC7 @ABC12WJRT @MIAttyGen @GovWhitmer @LtGovGilchrist @wearepushblack @ACLU_OR @aclutn @ACLU_NorCal @ACLU_Mass @ACLUTx @ACLUofMichigan @RepDanKildee @CBSNews @foxnewsalert @ABCPolitics @NAACP @USAO_MIE @ABCWorldNews @Georgia_NAACP @NAACP_LDF @ACLU @dananessel @ORDOJ @EllenRosenblum @NAACPmpls @GBTPOLICE @SBMNegLaw @MIStateBar @MichSoS @RepRichmond @ABC7Chicago @craigrwall @RepPressley @MiCivilRights @dankildee @NCRMuseum @SGcrimlaw @TheRSMS #WhoisC19 @CivilRights probe needed on @GBTPOLICE. Usc 249 #HateCrime violations &amp; the drunken cover up by @migov is #WhitePrivilege #racism . reinstate @USAO_WDMI 1:20-cv-722 ASAP @POTUS @CNNPolitics https://t.co/CTfN6uv4ZH https://t.co/u0ELbTOTWy,http://pbs.twimg.com/media/FIOE1y4X0AMVgSR.jpg,NA,NA,NA,NA,NA,NA,racism,minority,NA,NA,NA,NA
1478193059515056133g,"@tvislamujeres Feliz año 2022 Somos mayoristas de software Original de Microsoft como windows2016 ,office2018 precios mas bajos con Garantía Somos parte de un grupo que tiene webs en Eurooa y America latina🖥️📂💻 https://t.co/tuz34CGLBF https://t.co/bx95MKRe2H",http://pbs.twimg.com/media/FIOYwMRXMAQznGr.jpg,NA,NA,NA,NA,NA,NA,latina,hispanic,islam,middle eastern,NA,NA
1478232282532130818g,Months ago I did a little trash talking w/ppl in my fantasy football league I joined this year &amp; made no lube remarks for how bad I beat 1 of them. Well turns out they were very homophobic a-holes so after winning the championship 2nite I made an appearance n said my goodbyes 😤 https://t.co/A28su6P7JG,http://pbs.twimg.com/media/FIO8bQZXMAELDTM.jpg,bi,bisexual,homo,lgbtq+,homophobic,lgbtq+,NA,NA,NA,NA,NA,NA
1478349310492233728g,Avery: Buncombe: Cherokee: Clay: Graham: Haywood: Jackson: Macon: Madison McDowell: Mitchell: Polk: Rutherford: Swain: Transylvania: Yancey #Counties Waynesville Weaverville #Support your #local #farmersmarket in Western North Carolina #WNC #AVL #NC https://t.co/Rl2orxvxEy https://t.co/dkF90qW9nt,http://pbs.twimg.com/media/FIQm2iZVUAA2zsx.jpg,trans,transgender,NA,NA,NA,NA,cherokee,native american,NA,NA,NA,NA
1478378536826245127g,Do you like #queer #books? Lesbians even? How about #football? Do you hate Texas (me) but want to understand how anyone could like it? Pre-order this book by @madelinesneed ! https://t.co/q1u0722A8u,http://pbs.twimg.com/media/FIRBcW1XwAc73R4.jpg,bi,bisexual,lesbian,lesbian,queer,lgbtq+,NA,NA,NA,NA,NA,NA
1478388743769837577g,"Uhhh, we know Jesus Christ was born into Judaism and was Crucified as a Jewish man, son of God, I Am… the Roman history tied in- we’d have to disprove practice of reincarnation by the romans. Also, point they have have sacrificed some humans https://t.co/YjJS2jHklF",http://pbs.twimg.com/media/FIRKudDWYAEVEDQ.jpg,NA,NA,NA,NA,NA,NA,jewish,jewish,judaism,jewish,romans,white
1478394105835274246g,"@nancytaughtyou Yeah no debate… A - HER DECISION. B - Sis broke the code. We gotta stop expecting us to “be brave” and just get thru everything, especially Black women. D - Sis dropped SO MUCH knowledge that I ain’t even know was possible. E - Calling my insurance now to talk possibilities https://t.co/keVHbm8KMH",http://pbs.twimg.com/tweet_video_thumb/FIRPmfcX0AEtNZb.jpg,bi,bisexual,NA,NA,NA,NA,black women,black,NA,NA,NA,NA
1478396589160939522g,"Mi gente y raza Americanista EL RINCÓN DE ESTEBAN 💛 🦅 💙"" Les desea que tengan un buen día cuidence que el lo más importante. BUENO SIEMPRE QUE N INICIA UN TORNEO NUESTRAS ESPECTATIVAS SON LAS MISMAS VAMOS POR LA 14 #juntossomosmasfuertes #JuntosPorLa14 #SOMOSAMERICA https://t.co/UecyVeWmH7",http://pbs.twimg.com/media/FIRR3P3XwAoAAc9.jpg,NA,NA,NA,NA,NA,NA,raza,hispanic,NA,NA,NA,NA
1478405068219195398g,"@GovWhitmer @CMU_Football @UMichFootball @juliebrixie @CurtisHertelJr @MI_LBC @VP @MIHouseDems @CivilRights @DOJPH @USAO_WDMI @GBTPOLICE @CNN @ForLife_ABC @BlackNewsPortal @RocNation @norikosasali @changecompanyhq @Kaepernick7 @MI_Republicans @repyancey @RepDanKildee @SenStabenow @NAACP since 10/23/2016 I've followed LAW. @migov followed #racism &amp; cover up. A simple @DOJCrimDiv #WhoisC19 probe "" under Oath"" w/ @GBTPOLICE @dsleyton @SchuetteOnDuty &amp; @MIAttyGen needed ASAP &amp; reinstate @USAO_WDMI 1:20-cv-722 ASAP @POTUS @WhiteHouse @VP https://t.co/h25yEFhWIx https://t.co/XAmI9OlrSx",http://pbs.twimg.com/media/FIRZklmWQAUuokW.jpg,NA,NA,NA,NA,NA,NA,racism,minority,NA,NA,NA,NA
1478408695222517763g,@Based_Jedi @Stringfellow267 Best history book re slavery and the killings by paid lunatics hired and brainwashed by Jeff David 1856 to invade torture and kill to spread slavery for God is from South leaders themselves until they lost https://t.co/iwPFoYmCgN https://t.co/nNmciKRGw8,http://pbs.twimg.com/media/FIRc3alWYAYlOf0.jpg,NA,NA,NA,NA,NA,NA,slavery,black,NA,NA,NA,NA
1478415876781219840g,Sioux City's ONLY Open mic night for Stand Up comedy. Let's build this scene!!!! #comedy #standup #openmic #SiouxCity https://t.co/vdjlFPAKj7,http://pbs.twimg.com/media/FIRjZj0WYAMHi_t.jpg,NA,NA,NA,NA,NA,NA,sioux,native american,NA,NA,NA,NA
1478418959732908034g,"Interesting interpretations of the Ben Smith target audience quote.. My more POC group chats: he’s talking about conservative millennials/gen-z My whiter networks: what is he talking about, we are being catered to, what kind of redux will this be? https://t.co/scml7grozM",http://pbs.twimg.com/media/FIRmNWpUcAAzXrD.jpg,NA,NA,NA,NA,NA,NA,poc,minority,NA,NA,NA,NA
1478419992811122701g,"@el_cineclub Feliz año 2022 Somos mayoristas de software Original de Microsoft como windows2016 ,office2018 precios mas bajos con Garantía Somos parte de un grupo que tiene webs en Eurooa y America latina🖥️📂💻 https://t.co/tuz34CGLBF https://t.co/uOFcVBjMCv",http://pbs.twimg.com/media/FIRnJjHXEAQJcDX.jpg,NA,NA,NA,NA,NA,NA,latina,hispanic,NA,NA,NA,NA
1478434728873283588g,"@gressmeister @wil_da_beast630 Lol sheet fire son learn some basics. 1 South leaders officially said they were not worried Lincoln would end slavery in the South As clearly as humans can explain anything they explained that Learn who they killed, and why long before Lincoln https://t.co/iwPFoYmCgN https://t.co/igdJmWdr3X",http://pbs.twimg.com/media/FIR0hoVXIAQ1Dr8.png,NA,NA,NA,NA,NA,NA,slavery,black,NA,NA,NA,NA
1478462690188271618g,@7OnYourSideNY I have been trying to get you to cover my story about 2 disrespectful officers @NYPD63Pct @NYPDPC why won’t anyone listen @NYCMayor @NYCMayorsOffice @NYPDnews they threatened 2 arrest me in front of my 2 young children #BlackLivesMatter #IDeserveJustice⚖️ https://t.co/vkhFgolg3w,http://pbs.twimg.com/media/FISN-oVXwAUMsRN.jpg,NA,NA,NA,NA,NA,NA,#blacklivesmatter,black,blacklivesmatter,black,NA,NA
1478504576504541190g,One year ago I added they/them to my pronouns. 💜 https://t.co/vJvEoXuIZ8,http://pbs.twimg.com/media/FIS0E35XEAAyRxW.jpg,pronouns,lgbtq+,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1478506734398459905g,#BlackLove A Film that talks about the challenges within people of African Ancestry! #BlackTwitter #BlackBusiness #SupportBlackBusiness #Documentary #Africans https://t.co/RqHr9qoulu,http://pbs.twimg.com/ext_tw_video_thumb/1478506718954991620/pu/img/n0w-T3vsnyCM46_t.jpg,NA,NA,NA,NA,NA,NA,blacklove,black,blacktwitter,black,africans,black
1478519434583150595g,Also it reminds people that DeSatan is a kneepad wearing kool-aid drinking TWEETALIATION fearing sycophantic misogynistic homophobic xenophobic racist lying PUNK ASS BITCH! https://t.co/ldqGcRtj1L,http://pbs.twimg.com/tweet_video_thumb/FIPCKvYXwAAA0fn.jpg,bi,bisexual,NA,NA,NA,NA,racist,minority,NA,NA,NA,NA
1478536048712073219g,@FoxNews Reverse Racism✅ MSNBC said… ✅ Vaccination mandates✅ Football✅ Prince Andrew✅ Sean Hannity saying “I do NOT see January 6 happening the way he is being told.”❌❌❌❌❌❌❌❌ Cmon Fox let’s hear your spin https://t.co/a34Y5fcwDb,http://pbs.twimg.com/media/FITQsy9XsAAmk6P.jpg,NA,NA,NA,NA,NA,NA,racism,minority,NA,NA,NA,NA
