tweet_id,tweet_text,img_url,lgbtterm1,lgbtcat1,lgbtterm2,lgbtcat2,lgbtterm3,lgbtcat3,raceterm1,racecat1,raceterm2,racecat2,raceterm3,racecat3
1348404185935605765g,@bigpumpkilla @ChefLyn_ @Duff31King So you listened to the trash in December and now you “just listened” to it again? Nigga leave me alone. Please. https://t.co/od1ZQHcPTL,http://pbs.twimg.com/media/ErZ-dZlXYAIe0QF.jpg,bi,bisexual,NA,NA,NA,NA,nigga,black,NA,NA,NA,NA
1348405108199940097g,“Hotter than a Peruvian Puff Pepper.” https://t.co/BbL5KJQMZZ,http://pbs.twimg.com/tweet_video_thumb/ErZ_S6bUYAAVRjo.jpg,NA,NA,NA,NA,NA,NA,peruvian,hispanic,NA,NA,NA,NA
1348408785623277572g,"@mario_delgado @alitomorenoc @MarkoCortes @ClaudioXGG Mira quién habla de traicionar a sus bases, porque te sacaron a mentadas de madre y huevasos, porque en Sonora queman sus credenciales de morena tus seguidores?? Tu no nadamás traicionaste a tus bases, traicionas a todos los mexicanos, porque trabajas para todos!!! https://t.co/Ji5a6HYgAx",http://pbs.twimg.com/media/EraCpQCXMAconRW.jpg,NA,NA,NA,NA,NA,NA,mex,hispanic,mexican,hispanic,mexicanos,hispanic
1348409478782332930g,@Frankvdb1971 sanctuary https://t.co/lDoeB8oloU,http://pbs.twimg.com/tweet_video_thumb/EraDRVwW4AIdaQx.jpg,NA,NA,NA,NA,NA,NA,sanctuary,immigrant,NA,NA,NA,NA
1348415858528419840g,"@SamJayComic Its dope, White People are finding out when you make White people uncomfortable, White people will cancel you 😅🤣😅😂😂😅🤣😅 https://t.co/wOxxSNrkN2",http://pbs.twimg.com/tweet_video_thumb/EraJEqJXMAUJA6Y.jpg,NA,NA,NA,NA,NA,NA,white people,white,NA,NA,NA,NA
1348421233294114822g,@ChelleTweets @TheFwGuy @bcrpeanutsmom @sazzygram3 Blacks in place as the lowest group in this Americanized caste system. The book below lays this argument out. Poor white people stormed the Capitol. Destroyed property and threatened the lives of our political leadership. Fully confident in their belief that they own it. https://t.co/Qr81sE9Iyf,http://pbs.twimg.com/media/EraN9tQXEAEQR3-.jpg,NA,NA,NA,NA,NA,NA,blacks,black,white people,white,NA,NA
1348425085401640961g,"@jackiekcalmes @propublica The real talk, the culprit, awkward being avoided both in public &amp; law enforcement discourse, inherently to systemic racism, not yet considered a NATIONAL THREAT. To date. So much so that, one may wonder about the color of highest lawmakers demographic, ethics, heart &amp; color... https://t.co/xqNq6xNJHK",http://pbs.twimg.com/media/EraRducW8AQSqPp.jpg,NA,NA,NA,NA,NA,NA,racism,minority,NA,NA,NA,NA
1348425519746965506g,Fenerbahce’ye yaptiklarin ayiba ozurleri bile 19.05pm’de. (ABD EST ile 11.05am) Turkiye’de hersey olursunuz bi rezil olmazsinizin tv’ye burunmus hali Bein Sport. Sahibi yabanci da olsa uluslararasi standartlarla yonetilse de rezillikte sasmayan bi cizgileri var. @beINSPORTS_TR https://t.co/bH4jdP5MBg,http://pbs.twimg.com/media/EraR21VW4AIFTgo.jpg,bi,bisexual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1348429232045608960g,@CruzAzulCD Desde tamaulipas #HazQueSuceda @CruzAzulCD https://t.co/pSsJzZs1Qr,http://pbs.twimg.com/media/EraVPUdUcAEopKX.jpg,NA,NA,NA,NA,NA,NA,tamaulipas,hispanic,NA,NA,NA,NA
1348434382550413313g,Six gorilla rangers killed in ambush at DR Congo's Virunga national park https://t.co/mpnBYV0QH9 Download Now https://t.co/ChOglrtYZE https://t.co/M5m3ys0AuL,http://pbs.twimg.com/tweet_video_thumb/EraZ6ixXcAoOJWo.jpg,NA,NA,NA,NA,NA,NA,congo,black,NA,NA,NA,NA
1348434999226327046g,"@WeAreAllOther @Lesdoggg Still trying to figure out 'take our country back'. Did the Native Americans ""rise up"" and we missed it? It's been a long 10 months with ""Rona"" out in these streets and the days get foggy. https://t.co/zlxfCvicPu",http://pbs.twimg.com/tweet_video_thumb/EraaezEWMAYuKY0.jpg,NA,NA,NA,NA,NA,NA,our country back,immigrant,native american,native american,native americans,native american
1348439412749819905g,"Confirma @SSalud_mx que la variante del virus SARS Cov-2 #Covid_19mx descubierta en septiembre pasado en Reino Unido ya se detectó en México en un trabajador inglés que llegó el 28 de diciembre a México y se trasladó a Matamoros, Tamaulipas. https://t.co/JKbAYJ0NRf",http://pbs.twimg.com/media/EraefwMUcAEOc70.jpg,bi,bisexual,NA,NA,NA,NA,tamaulipas,hispanic,NA,NA,NA,NA
1348439732808790017g,"@SadiqaReynolds The events January 6th is history recycling! The Bacon’s Rebellion 1676. It’s actually why the color construct indoctrination and inferiority systemic began. The dominant Europeans elitist paid poor white’s to manage the poor slaves! But, Nathaniel’s Bacon rebel against them! https://t.co/qVKpwryThE",http://pbs.twimg.com/media/EraeyXNXMAEdMef.jpg,NA,NA,NA,NA,NA,NA,slaves,black,NA,NA,NA,NA
1348441603199926272g,"@JeanmarcKabunda @JKanyoni @AwaziDr qui est le père de l’ineptie de la balkanisation au Congo ? @MartinFayulu, de ce fait il a monté tout 1 peuple contre 1 minorité sous de fausses allégations. Jamais, nous n’avons demandé de terres. Je vs donnerais bien 1 leçon d’histoire,...mais écoutez ceci https://t.co/vRPuldRHQU",http://pbs.twimg.com/ext_tw_video_thumb/1348441551500959744/pu/img/45mBK4lfN7lHQR6K.jpg,bi,bisexual,NA,NA,NA,NA,congo,black,NA,NA,NA,NA
1348454633166012418g,@wolfblitzer @ADL I’m Jewish. It doesn’t take a genius to see what Nazi behavior is. Thanks. https://t.co/wQZEj5gZ2k,http://pbs.twimg.com/media/ErasVwEXcAIowjg.jpg,NA,NA,NA,NA,NA,NA,jewish,jewish,jew,jewish,NA,NA
1348473011700170757g,"@podderlands @TheWuhanClan @ClayTravis BLM is about cops murdering blacks. The ""Capitol Riot"" was about White Supremacists, militia groups and Trump's racist thug supporters being crybaby sore losers because, while the election was fair and secure, he said it wasn't, &amp; so all those people believed him &amp; only him?... https://t.co/zRJTbUh6mw",http://pbs.twimg.com/media/Era9DspXEAI5jLP.jpg,NA,NA,NA,NA,NA,NA,blacks,black,blm,black,racist,minority
1348500106308440064g,"Ok, Black Twitter, who wasn't specific enough with their powers from the #BlackSolstice last month? Capitol TERRORISTS on TSC No Fly Lists? Being arrested? Racists being held accountable? Not complaining, but I need to clear space on my phone for the memes. What ELSE is coming? https://t.co/BcoEyhl3uz",http://pbs.twimg.com/media/ErbVsfgXAAEkp7g.jpg,NA,NA,NA,NA,NA,NA,black twitter,black,blacks,black,racist,minority
1348549353175216128g,"Yes!!!, your Boss, Managers or supervisors might not always complement your efforts🙁😖. No worries, don't be discouraged and never stop giving out your best 💪💪 #besteffort #motivationmonday #motivation #NoLimitation #HR #Nigeria #Lagos #enugu #abuja #portharcourt https://t.co/0deN597OPs",http://pbs.twimg.com/media/ErcCfSrXYAIeU_v.jpg,NA,NA,NA,NA,NA,NA,nigeria,black,NA,NA,NA,NA
1348572471025393666g,If this is R kelly Nigga im 47 not 12-16 gtfoh✌🏽 https://t.co/mIMiL3i8iT,http://pbs.twimg.com/media/ErcXgUtW8AEyk0I.jpg,NA,NA,NA,NA,NA,NA,nigga,black,NA,NA,NA,NA
1348582450008616960g,"Day after tomorrow, Wednesday January 13 is #LohriFestival . #happylohri to my friends and followers from Punjab and North Indian provinces! Soon I will have a special broadcast on #Lohri, #Pongal and #MakarSankranti on YouTube. https://t.co/14gly0U6IQ",http://pbs.twimg.com/media/ErcglxUXEAA7z2i.jpg,NA,NA,NA,NA,NA,NA,punjab,asian,NA,NA,NA,NA
1348605657000370178g,Zoom in or not. You clearly see Israeli flags. #CapitolBuilding #Capitol #CapitolRiots https://t.co/hjclNdkKGd,http://pbs.twimg.com/media/Erc1sFwXEAM0eVd.jpg,NA,NA,NA,NA,NA,NA,israeli,middle eastern,NA,NA,NA,NA
1348619603572903938g,🥶🥶🥶 Excelente día raza https://t.co/8QIYdRQPFq,http://pbs.twimg.com/media/ErdCYTcXIAI8FsM.jpg,NA,NA,NA,NA,NA,NA,raza,hispanic,NA,NA,NA,NA
1348627130914140161g,@seeley_nigel @premsportsplays hey guys any of your NJ followers know of a sports book that offers Asians lines in soccer. Getting screwed royally with @BetAmerica which will now be twin spires. Hoping some of your followers can help https://t.co/wMFmeEbf2V,http://pbs.twimg.com/tweet_video_thumb/ErdJOTtWMAEf8Te.jpg,NA,NA,NA,NA,NA,NA,asian,asian,asians,asian,NA,NA
1348644267376390146g,"""The lie outlasts the liar. The idea that Germany lost the First World War in 1918 because of a Jewish “stab in the back” was 15 yrs old when Hitler came to power. How will Trump’s myth of victimhood function in American life 15 yrs from now?"" (Source: NYT) https://t.co/z0qtCQd2Zr",http://pbs.twimg.com/media/ErdYz0hWMAgoo2Y.jpg,NA,NA,NA,NA,NA,NA,jewish,jewish,jew,jewish,NA,NA
1348648744187797506g,@ericabuddington Many are quick to reference WW2 w/o even acknowledging OUR US history! The whitewashing &amp; erasure of state sanctioned violence &amp; mass suffering of its Black citizenry is racist. Anyone ref Kristallnacht w/o Election Day Massacre hasn’t adequately prepared to put this in context! https://t.co/jProIGmvuE,http://pbs.twimg.com/tweet_video_thumb/Erdc4J1XUAIebs-.jpg,NA,NA,NA,NA,NA,NA,racist,minority,NA,NA,NA,NA
1348660756720529408g,Racist Biden needs to be IMPEACHED!!! He has been destroying America for 47 years. He doesn’t need his 48th. Democrats commit treason on a daily basis. Democrats are the Enemy of Democracy https://t.co/aKpKJ98jHC,http://pbs.twimg.com/media/Erdnz24WMAAuxeN.jpg,bi,bisexual,NA,NA,NA,NA,racist,minority,NA,NA,NA,NA
1348664616168153090g,Some #BBN fans burning gear over @KentuckyMBB #TakeAKnee when they should be torching that trash over their 2020-21 record. Oh. And this. #Louisville #Cards #L1C4 #UofL https://t.co/4KqLhG7Hfj,http://pbs.twimg.com/media/ErdrUgyWMAQAJWj.jpg,NA,NA,NA,NA,NA,NA,takeaknee,black,NA,NA,NA,NA
1348695102278000642g,"I reiterate, @MayorBowser is not blameless in what happened on 1/6/21. She wanted to “avoid a repeat of last summer,” completely ignoring the fact that this groups threats and intents were different. Stop using #BlackLivesMatter protests as an excuse to have been unprepared. https://t.co/KKOqHjddex",http://pbs.twimg.com/media/EreHDDKW4AIlSaU.jpg,NA,NA,NA,NA,NA,NA,#blacklivesmatter,black,blacklivesmatter,black,NA,NA
1348697215448064000g,“RAMPiNG SHOP (Beat Video)” (Prod. by @kingjmuzik of @imperialforcellc) Video by @sarahkaboom of @violetflameproductions #dancehall #RampingShop🎶 #vacation #goodvibes #jamaica #trinidad #bahamas #sarahkaboom #kingjmuzik👑 #imperialforcellc🏰 #9god🙌🏽 #941luv4ever💞 https://t.co/kEZXvCbu7K,http://pbs.twimg.com/ext_tw_video_thumb/1348697084732575747/pu/img/StCsUk5cPFT6WVQc.jpg,NA,NA,NA,NA,NA,NA,bahamas,black,hamas,middle eastern,NA,NA
1348703866129326082g,"Los gobiernos de Morena han mostrado su ineficacia, traduciéndose en un gran costo en la economía familiar de los mexicanos. Los precios de todos los productos han subido, con un récord de desempleo y sin apoyos. #MorenaTeCuesta @pri_nacional @alitomorenoc @caroviggiano https://t.co/tXtHaJhWzR",http://pbs.twimg.com/media/ErePBMMUcAIOGLb.jpg,bi,bisexual,NA,NA,NA,NA,mex,hispanic,mexican,hispanic,mexicanos,hispanic
1348704307491852288g,*When your go-to reference for Black Panther is a Disney movie instead of the real-life and police persecuted &amp; executed Black Panther Party* @joyannreid always getting it disastrously wrong. https://t.co/9rFr5IwWnS,http://pbs.twimg.com/media/ErePay-WMAAPc2v.jpg,NA,NA,NA,NA,NA,NA,black panther,black,NA,NA,NA,NA
1348704621104021509g,"@knutacious @checkmatestate @RonPaul @Facebook No one is doing the same to the US. Not a good comparison. Germany was actually too lenient on Hitler after the first coup attempt, which lead to worse. Only some are calling insurrectionists Nazis, not the Right. https://t.co/HHVAE5Apgj",http://pbs.twimg.com/media/ErePtFfUUAMsztw.jpg,NA,NA,NA,NA,NA,NA,nazis,white,NA,NA,NA,NA
1348705801398063106g,@DanoBPicasso @therealjuicyj Synergy my nigga. https://t.co/e0YETcgrDh,http://pbs.twimg.com/tweet_video_thumb/EreQxSdW4AEbz_j.jpg,NA,NA,NA,NA,NA,NA,nigga,black,NA,NA,NA,NA
1348722826782666754g,https://t.co/TidoM8Awbi Culture Discussing Dream Match Scenarios @WeLuvWrestling1 @PrettyHeelsXOXO #WLWSpot Check it out in the link above Subscribe &amp; Follow the page today ✊🏾 #StayWoke https://t.co/hbbZU8UUhH,http://pbs.twimg.com/ext_tw_video_thumb/1348722644481400833/pu/img/XAGeXvu2W0bLeKTE.jpg,bi,bisexual,NA,NA,NA,NA,staywoke,black,NA,NA,NA,NA
1348729397021339648g,@DeptofDefense My BFF ordering 4 Sides of Ginger yesterday at the Japanese Rest. .... ID be real Careful about that Translation ... Cause when I saw her Chow Down on that Ginger ..LUCIFER SCHNITT ... Theres Many Managers who can't do there Own Work ... https://t.co/i4NY0FgjNY,http://pbs.twimg.com/media/Erei6DaU0AACSpc.jpg,trans,transgender,NA,NA,NA,NA,jap,asian,japanese,asian,NA,NA
1348739147717029888g,"And let us not neglect our meeting together, as some people do, but encourage one another, especially now that the day of his return is drawing near. Hebrews 10:25 NLT https://t.co/m4Dcpjxmzr https://t.co/9Tgts02pZ0",http://pbs.twimg.com/media/ErevG3vXIAQN6hg.jpg,NA,NA,NA,NA,NA,NA,hebrews,middle eastern,NA,NA,NA,NA
1348743129906745346g,@HectorTrejo @Benjamin_Celis TERF no solo implica transfobia. Es considerarse feminista pero excluir (y a menudo discriminar) a las mujeres trans. https://t.co/SP0EV8wtWs,http://pbs.twimg.com/media/EreyulUXUAIDbFn.jpg,bi,bisexual,trans,transgender,NA,NA,NA,NA,NA,NA,NA,NA
1348744202910388226g,"Huge TY to our camo hat entrants, who shared ways they ensure the #Adirondacks are welcoming to ALL. Ideas included supporting #BIPOC, women &amp; LGBTQ+ owned businesses, helping to recruit diverse interns, developing org #equity statements &amp; much more. Winners were notified. https://t.co/DCpJdsUQC9",http://pbs.twimg.com/media/Erezs3XW4AMwghW.jpg,bi,bisexual,NA,NA,NA,NA,bipoc,minority,poc,minority,NA,NA
1348744471404548102g,"SEE WHAT YALL STARTED? RT @Complex: ‘SoHo Karen,’ who attacked an innocent Black teen, says she can’t be racist because she’s a “woman of color.” More: https://t.co/c9ABLOIhhU https://t.co/meii6Uh3ZV",http://pbs.twimg.com/media/ErenWjOXAAAvD-V.jpg,NA,NA,NA,NA,NA,NA,racist,minority,NA,NA,NA,NA
1348747701219897344g,thinking about some white boys i used to know https://t.co/EhrSUqPBnl,http://pbs.twimg.com/media/Ere24qeXIAoacO8.jpg,NA,NA,NA,NA,NA,NA,white boy,white,white boys,white,NA,NA
1348752821877841920g,#NoFarmerNofood #Sikhs #FarmerProtest #Tractor2Twitter #IStandWithFarmers #TractorMarchDelhi #WorldSupportIndianFarmers #FarmersSuicideModiQuiet https://t.co/uZuJHzUKfF,http://pbs.twimg.com/media/Ere7ik3VQAAaN7W.jpg,NA,NA,NA,NA,NA,NA,sikhs,asian,NA,NA,NA,NA
1348761279096385539g,@Chuckles152 Do you realize how gay that sounds? https://t.co/Six2Kg661m,http://pbs.twimg.com/tweet_video_thumb/ErfDOmUWMAEdgVj.jpg,gay,gay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1348762402490261505g,"@brithume @JoeBiden You racist Democrats just don’t want us to just be what we are...... Americans🇺🇸and approach us as such. Democrats are the institutional racism they always talk about , but never can explain ✅it’s in your parties history and DNA https://t.co/pW7bJEiRGb",http://pbs.twimg.com/media/ErfEQYFVcAUsDey.jpg,bi,bisexual,NA,NA,NA,NA,racism,minority,racist,minority,NA,NA
1348773502430498816g,"Help us get the word out! On January 30th at 4 PM MST, there will be a GLOBAL EVENT STREAMED on the life of the Prophet of Islam. Register for FREE at https://t.co/GaOOecsQbH #ProphetMuhammad #AstonishingStoryJan30 https://t.co/nQdt8DpQje",http://pbs.twimg.com/media/ErfOWdLVkAANR_-.jpg,NA,NA,NA,NA,NA,NA,islam,middle eastern,NA,NA,NA,NA
1348779788668985347g,THIS HARVARD is racist...nooo slavery and racism only reside in The South. *narrator* Actually enslaved people built many prominent colleges and universities. https://t.co/5NUhK0aZQS https://t.co/9kcbwAbg5K,http://pbs.twimg.com/media/ErfUEYhW8AQgmbo.jpg,NA,NA,NA,NA,NA,NA,slavery,black,racism,minority,racist,minority
1348785959404503042g,"Board of Education Spotlight: Baker students Sydney McKenney &amp; César Pérez Mariño. Sydney, 10th grade, and César, 11th grade, have been selected as participants in the 2021 Angelo Del Toro Puerto Rican Hispanic Youth Leadership Institute (PR/HYLI) - Syracuse/CNY Delegation. https://t.co/wuD3e6DiD4",http://pbs.twimg.com/media/ErfZrjNXMAABBz3.jpg,NA,NA,NA,NA,NA,NA,hispanic,hispanic,puerto rican,hispanic,NA,NA
1348791290306187265g,"“These days Juliette,” he said, low and warily, “the most dangerous people are the powerful white men who feel as if they have been slighted.” https://t.co/H6hAtYh7nM",http://pbs.twimg.com/media/ErfehwVXcAoizkK.jpg,NA,NA,NA,NA,NA,NA,white men,white,NA,NA,NA,NA
1348796698387222530g,Nobody be texting you my nigga cmon now https://t.co/j9RikZGPRo,http://pbs.twimg.com/media/ErfjcllXcAEGchn.jpg,NA,NA,NA,NA,NA,NA,nigga,black,NA,NA,NA,NA
1348797153930403841g,Data shows the number of students receiving at least one F grade increased for all student groups but some groups like American Indian / Alaska Native and Hispanic increased at a greater rate #8NN https://t.co/cfa7d4O5Oi,http://pbs.twimg.com/media/Erfj3HLUcAE4tiM.jpg,NA,NA,NA,NA,NA,NA,hispanic,hispanic,american indian,native american,NA,NA
1348800819869712394g,"#thisisourshot -to protect my family/colleagues/patients -for the 374,572 US COVID-19 deaths -to support those hesitant that it’s safe/effective -to recognize that decades of medical racism can’t be ignored; trust should be earned -to #buildbackbetter shirt by @wireandhoney https://t.co/t4SORPqQWQ",http://pbs.twimg.com/media/ErfnMSCXYAIRui1.jpg,NA,NA,NA,NA,NA,NA,racism,minority,NA,NA,NA,NA
1348801685209165824g,#BlackLivesMatter https://t.co/eDSaLeGDuq,http://pbs.twimg.com/media/Erfn-y5WMAU_PYh.jpg,NA,NA,NA,NA,NA,NA,#blacklivesmatter,black,blacklivesmatter,black,NA,NA
1348806819351814144g,Nigga I don’t know calling me a borderline pervert 🥴🥴🥴 https://t.co/hYPw18zyLN,http://pbs.twimg.com/media/ErfspzYW4AEcK8s.jpg,NA,NA,NA,NA,NA,NA,nigga,black,NA,NA,NA,NA
1348812015595360256g,"White nationalists and supremacy lost! The insurrection failed its mission and exposed democracy’s cracks. Evil triumphs when good people do nothing! When BIPOC win, everyone and everything wins! https://t.co/vVN8GLhrJf",http://pbs.twimg.com/media/ErfxYSgWMAIs0Xq.jpg,bi,bisexual,NA,NA,NA,NA,bipoc,minority,poc,minority,NA,NA
1348815836702666754g,If you wanna know the extent of good Mexican food in Utah when you go on the “SLC loves burritos” section of DoorDash the first two choices are a bar and an Indian restaurant https://t.co/yp6L1X0hNy,http://pbs.twimg.com/media/Erf02ltUUAAfdlm.jpg,NA,NA,NA,NA,NA,NA,mex,hispanic,mexican,hispanic,NA,NA
1348826568391491585g,"Proud Boys, Stand Back and Stand By. Boy they sure listened. Now you listen. Resign https://t.co/A5EPkXqfq4",http://pbs.twimg.com/media/Erf-nRBVoAApTXP.jpg,NA,NA,NA,NA,NA,NA,proud boys,white,NA,NA,NA,NA
1348834760416759810g,Mostly clear with little temperature change. https://t.co/oWO9EQFaRj Apache Junction #AZ #forecast 20:30 https://t.co/waPRDKSmeQ,http://pbs.twimg.com/media/ErgGERvXUAEy3RO.jpg,NA,NA,NA,NA,NA,NA,apache,native american,NA,NA,NA,NA
1348848268541882369g,🌾🌾🌾🌾🚜🚜🚜#farmersrprotest #FarmersDemandsJustice Pardesi Putt Punjab De🙏 https://t.co/eVLrwi0AER,http://pbs.twimg.com/ext_tw_video_thumb/1348848223901904896/pu/img/Pg5uDlrf6FWm5aRq.jpg,NA,NA,NA,NA,NA,NA,punjab,asian,NA,NA,NA,NA
1348875907923144705g,"Son unos verdaderos parásitos asquerosos hijos de la ""M"" #NoMasPRIANRD2021 Los mexicanos estamos artos de ustedes señores parásitos corruptos nefastos del PRIANISMO https://t.co/feroBJriWG",http://pbs.twimg.com/media/ErgrfVdWMAEPQPU.jpg,NA,NA,NA,NA,NA,NA,mex,hispanic,mexican,hispanic,mexicanos,hispanic
1348920197415981056g,"/1ciJzNnPCag nigga i dont give ah fack!! i tripple dawg dare yxu gophers or gxx4s to serve 1/2 a /B6P-G86u0_g and...... ""the Mariachis"" serving trippas on my family... mira loco... es papas.. y el oll e 800 beer.. g~code.. papas and beer.. for losers.. https://t.co/9LdLqf82M5 https://t.co/AlINqAURRo",http://pbs.twimg.com/media/ErhTwtrVgAE5xg-.jpg,NA,NA,NA,NA,NA,NA,nigga,black,NA,NA,NA,NA
1348930215414738948g,"Sick of that border wall, I'm tired of it. #ImpeachTrumpAgainNOW #RemoveTrumpNow #JailTrump https://t.co/uXLSxaVvjy",http://pbs.twimg.com/tweet_video_thumb/Erhc3zzW4AAgcLF.jpg,NA,NA,NA,NA,NA,NA,border wall,hispanic,NA,NA,NA,NA
1348949575713890308g,"""Yet in all these things we are more than conquerors through Him who loved us."" Romans 8:37 NKJV Join us for Bible Study Online tonight @ 7PM! https://t.co/E9wI00xyGa https://t.co/ggM1m0k3C6",http://pbs.twimg.com/media/ErhufY6XUAICuxa.jpg,bi,bisexual,NA,NA,NA,NA,romans,white,NA,NA,NA,NA
1348964691381538817g,"Emile Zola published “J'Accuse” OTD 1898 in a mainstream paper accusing French govt of a wrongful conviction + cover-up vs. Jewish Army Major, Alfred Dreyfus. “J’Accuse” now synonymous with anti-semitism, miscarriage of justice, freedom of speech and government corruption. https://t.co/920yw7Tpt2",http://pbs.twimg.com/media/Erh8O_RXAAEdJwP.jpg,NA,NA,NA,NA,NA,NA,jewish,jewish,jew,jewish,NA,NA
1348971838907576322g,President #Trump is due to travel to #Texas this morning to visit border wall. Minimal details from #WhiteHouse though official daily guidance has been tweaked somewhat... https://t.co/QpihOEMyFt,http://pbs.twimg.com/media/EriCvJWWMAEMs_2.jpg,NA,NA,NA,NA,NA,NA,border wall,hispanic,NA,NA,NA,NA
1348974427619401729g,I've come to wage war because what happened to my offspring and because USA GOD OF WAR aka Satan with satanic slavery or SCOTTLD with LINCOLN and norms funeral https://t.co/LAh4exB3iI,http://pbs.twimg.com/media/EriFFtlXMAA6pSl.jpg,NA,NA,NA,NA,NA,NA,slavery,black,NA,NA,NA,NA
1348985322105921538g,"My heart hurts at not only the #Nakba [النكبة] which displaced nearly 1M Palestinians [الفلسطينيون] in 1948, but the fact that so many of their homes and lands have been flattened and built over so Europeans can come in and occupy them as though God [יַהְוֶה | الله] ordained it. https://t.co/tKpnQFuw9B",http://pbs.twimg.com/tweet_video_thumb/EriO_41XUAEbqLF.jpg,NA,NA,NA,NA,NA,NA,palestinian,middle eastern,palestinians,middle eastern,NA,NA
1349004506168762371g,LETTER #WashDC #Beltway #USIC #ArlingtonVA #BethesdaMD To @TheJusticeDept #DOJ @FBI #FBI Threats of #Sedition for Exercising 1st Amend Right of #FreeAoeech UNDER ATTACK by #NAZI #ODESSA/#Mi6 #DNC #CNN #MSNBC #BLM #SiliconValley #WallStreet+#Hollywood MUST BE PROSECUTED ! https://t.co/shAVVNDi2z,http://pbs.twimg.com/media/ErigcU5XcAI2b3j.jpg,bi,bisexual,NA,NA,NA,NA,blm,black,NA,NA,NA,NA
1349005167711154182g,Would I person types to you in big bold writing that means they're yelling at you I don't have time for this man is 70 years old told me to shut up and be quiet I don't have time to be talked to like this by someone that I just met I don't think so racist ass https://t.co/VNZCRTfSaN,http://pbs.twimg.com/media/ErihC3CXIAAdl77.jpg,bi,bisexual,NA,NA,NA,NA,racist,minority,NA,NA,NA,NA
1349017878759145474g,"@JudicialWatch Replying to @SenateGOP @HouseGOP @Mike_Pence @all Guilty certifying Biden illegal votes &amp; selling out your country &amp;Trump.#Schools teaching Chinese,China owns US. You will live to regret poisoning memory service men/women.@DonaldJTrumpJr https://t.co/lw7DRvpLuf",http://pbs.twimg.com/media/Erism7wW4AAMzwk.jpg,bi,bisexual,NA,NA,NA,NA,chinese,asian,NA,NA,NA,NA
1349018766714286091g,@ckathrani @elonmusk @TheBabylonBee Did you ever hear of the Twitter revolution in the Arab Spring? #techRedWedding https://t.co/uOJC5pEg4W,http://pbs.twimg.com/media/EritattWMAAY8fU.jpg,NA,NA,NA,NA,NA,NA,arab,middle eastern,NA,NA,NA,NA
1349032229985513474g,Ugh @literElly who consistently uses her platform to advocate for human rights was locked out of Twitter for speaking out against actual Nazis. @Twitter what gives? https://t.co/EmKrempNmm,http://pbs.twimg.com/media/Eri5qZRXIAAaZwu.jpg,NA,NA,NA,NA,NA,NA,nazis,white,NA,NA,NA,NA
1349032413662507008g,@RepMalliotakis your insistence to continue to stand with the worst POTUS in history is beyond the pale. The “Fuck your feelings” party doesn’t deserve sympathy after being racist and divisive for 4+ years. If you had any morals you’d RESIGN. https://t.co/JpC1zNkknA,http://pbs.twimg.com/media/Eri51E8WMAErrN2.jpg,NA,NA,NA,NA,NA,NA,racist,minority,NA,NA,NA,NA
1349036879124037632g,@julito77 Let me correct you Puerto Ricans are Hispanics not Latin XXX also if you live in the mainland you are not a such a thing as diaspora you’re still US citizen🇺🇸! https://t.co/X4sfdeyyaX,http://pbs.twimg.com/media/Eri95BGW4AkI-kX.jpg,NA,NA,NA,NA,NA,NA,hispanic,hispanic,hispanics,hispanic,puerto rican,hispanic
1349042665531330560g,"A mí le pidieron una clase de las consecuencias de la violencia sexual en la salud mental durante la infancia y estamos en un duelo entre una lesbofeminista y una TERF, buenísimo!!! Amo mi trabajo. https://t.co/hnU6x1a6Le",http://pbs.twimg.com/tweet_video_thumb/ErjDJrmXMAAXlrh.jpg,terf,transgender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1349048005446561792g,"Susan would like our gayest ideas for fortunes for lesbian date-night fortune cookies, and we can sound as drunk as we want. what have we got https://t.co/ZRgyrOCR0X",http://pbs.twimg.com/media/ErjIApJXMAERahB.jpg,bi,bisexual,gay,gay,lesbian,lesbian,NA,NA,NA,NA,NA,NA
1349059441040248832g,so you made that post being insensitive in the least . then goes to say she’s speaking “facts” like she didn’t speak out when hundreds of black people were getting tased and harassed at the peaceful blm protests ! https://t.co/OfPIlhsXTI,http://pbs.twimg.com/media/ErjSaMsXMAEdTM8.jpg,NA,NA,NA,NA,NA,NA,black people,black,blm,black,NA,NA
1349059449076518912g,she then goes to say that maybe if black people didn’t commit so much crime then we wouldn’t be in the situation we are currently in . &amp; that there did it for me .. it really did https://t.co/R0XUkZHnov,http://pbs.twimg.com/media/ErjSapKWMAEpzS_.jpg,NA,NA,NA,NA,NA,NA,black people,black,NA,NA,NA,NA
1349066439471157253g,"Um. Guess I got banned from Grindr lmao Don’t even know why, wtf. Poor old men get mad I would not sleep with them. I’m 22 years old. #gay #lgbtqtwitter #nomoregrindr @Grindr https://t.co/kt2cgw5OUr",http://pbs.twimg.com/media/ErjYxrOUYAEycKV.jpg,gay,gay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
