image,text
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212595962318872581g.png,"@KBZO_ They Had 2 versions. This version ""The regular one"" and the other version, which was used for Minstrel Shows. And the name ""Dinah"" was a generic name for slaves and then black women in general. https://t.co/QMSmtX9qr8"
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212634064752185344g.png,@RudyGiuliani It's very dangerous foreign policy to work with Iranian resistance organizations supporting regime change. The @GOP is leading America straight into an unnecessary war posture with Iran while WH shadow diplomats blame Obama... @NBCNews @MSNBC @CNN @ABC @CBSNews Interesting list: https://t.co/IlNLynFVuF
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212636488216612864g.png,I wonder if that Asian girl was a 9 year old boy with a bubble butt what the Pope would have done? They’d probably still be holding hands. I was an altar boy I can do that joke. #PopeSlap https://t.co/nUhvAgoEno
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212684789393887232g.png,"Today in History January 2nd 1903 President Theodore Roosevelt closes a Missouri post office for refusing to employ Minnie Cox, a black female, as postmaster. She was appointed head of the post office in Indianola, Mississippi, down in the Delta region #OTD https://t.co/CCrNljsO9I"
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212753820490588160g.png,@debraraes I see @NYGovCuomo &amp; @NYCMayor on the news denouncing hate crimes against Jews. Where was you all when i contacted you about 2 #nooses that was found @HomeDepot 980 3rd ave in nyc on 08/25&amp;09/07. I also contacted the media. Is #jews the only ones who feelings matter. @ABC https://t.co/jRi0CZbclF
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212793253889593344g.png,- Whoe Alex's on Fire!!! Tune In LIVE Now... watch Alex lay it all out/ for the record!... New 2020 Exposing the Deep State Dems/ globalists/ bilderbergers/ EU Nazis /the UN all of it ... For the record ... You can Participate in stopping it ... Like Schrodinger's Cat / https://t.co/WndkR4Knwu
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212800329760280576g.png,"WH confirms @realDonaldTrump call with Turkey President Erdogan today, while Trump in Palm Beach Co. One of last times the two spoke, Trump made controversial choice to withdraw US forces and leave Kurds exposed. @CBS12 https://t.co/jGGQ6CfvFr"
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212812053154607110g.png,"Are you an angry white guy with a penchant for white shirts and ties? If so, why don’t you be a preacher? 🤣 (HT @DIsgrigg) https://t.co/zyKtkLZB00"
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212820375958110209g.png,Man what did he do to make this nigga that mad lmaoooo https://t.co/m9W54fGAMk
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212834688311660544g.png,"When the Mayans predicted the End of an Age, it wasn't the End of Time. So it Will be with the 🤡's reign. Unto Caesar what is Caesar's and unto God what is God's. 😇 https://t.co/KmfzfYBYfm"
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212835906060574720g.png,@BlackWomenLead_ @reesetheone1 @nkem (As long as we don’t have a former WOC on the ticket) https://t.co/Yx7mnf9EFz
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212842013873229824g.png,@aimeeterese There go the cops again protecting the Jews just to make ‘em look bad! https://t.co/t56qYqmBTS
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212878031989047296g.png,"Sis all the DL niggas in a 5 mile radius of you, and you crushing on the straight one. why can i low key relate lol https://t.co/FNWTAcDVdi"
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212878060715986945g.png,@costareports @jaketapper And he thinks he does? He is delusional. Bernie is just as bad if not worse for Black people. He can’t win without Black folks support. I need people to figure this out. Stop ignoring us &amp; only caring about our community when you need us to save you from the end times. 😒🙅🏾‍♀️💅🏾 https://t.co/k5UHAVMyP7
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212896262158200832g.png,@domxxh nigga this you 😂😂😂 https://t.co/dKA6B8Pm2J
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212896358925029376g.png,Ah raza jajaja 😅 https://t.co/2q8ML051Nu
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212903549295845376g.png,Actionable Iraqi TV announced the death of Suleimaniiiiiiiiiiiiiiiiii https://t.co/cWmRESbFcC
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212904172242255875g.png,@DawnRoseSays Sis you couldn’t even own the fact that you have light skin privilege during a discussion about colorism. 😂 https://t.co/wk0luDWajV
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212905720363941888g.png,"Cerramos el Año Con una Gran Perdida(I):El Fallecimiento del Maestro Engelberto Esquerra(https://t.co/PrYwryWkBQ Quehacer Político)—-a mi izquierda—-acompañado del estudioso de la Derecha Mexicans,EDGAR González Ruiz y del Gran Periodista Jose GUTIÉRREZ VIVO(a mi derecha). https://t.co/M2jL3qR2P1"
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212906707514515457g.png,"@NurBorno @Stuckinthedese1 @PamHumienny @PatKohn @RealRonHoward As for Sanders, his time has unfortunately come and gone. He should probably have been the candidate in 2016. The sharpest tool in the shed today is Pete Buttigieg, a Harvard grad and Rhode scholar, who speaks 7-8 languages, served in Afghanistan, and represents the future. https://t.co/FSCwlnwnyG"
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212908184953704448g.png,"Cherokee Nation contributes nearly $30,000 to domestic violence, child abuse programs - Anadisgoi https://t.co/SsHML6P3Zw https://t.co/umurIVXdVh"
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212912766115147777g.png,"To Those Who Wonder Why I Left The USA For Canada On 26 June 2016: Australia has been ablaze for months, and the whole of the Anglo-Facing Commonwealth is talking about it. Tens of thousands of Australians have fled their homes—many of which are now gone. Meanwhile, in the USA: https://t.co/aj3DO0cKK5"
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212916160271925248g.png,"@juliaioffe @chrislhayes Interesting piece though this part seems to be heaping too much praise. “Shrewd politician...intelligent strategist”. His skills: bribes, intimidation and murder —yes very shrewd #baghdadairport #baghdad https://t.co/JhXX73OXZ0"
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212924883157602305g.png,"@JulianCastro talking to @maddow about his courage to run a bold campaign speaking truth, upholding the humanity on issues like #immigration, #policebrutality, #homelessness GRACIAS Castro!!! https://t.co/Ar1WNVKNJU"
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212925711188725760g.png,"“We are arguably about to enter uncharted territory,"" says @arwaCNN reporting from Baghdad, on a Iraqi TV reports that Iran Quds Force chief and deputy head of Iraq paramilitary forces killed in Baghdad airport rocket attack. https://t.co/FTxK3qGvhn"
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212948701867659265g.png,We ain’t scared of war nigga. Fuck tha otha side https://t.co/SCDQq7atH8
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212951071943004161g.png,Didn’t expect the ending episode 5 at the end of lucky star to have the Japanese opening to Dragonball z https://t.co/9vD0GB2nZL
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212952525386768384g.png,Nigga what lol https://t.co/9DSpe5Onyr
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212961779191623680g.png,TODOOOOOOS SABEMOS QUIEN!! 🤷‍♂️🤣🤣🙊 si o no raza jaja @ElKrakenLive @RompasIsBack @SancadillaNorte @EduardoMtzT @israelbarronm @thelma_salinas @Linda17828479 @JRPalaciosChapa @BlankaGz11 https://t.co/0PR9o3UKKU
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212966500648341504g.png,"Want to better understand how MSM is the Enemy of the People? IRGC Maj Gen #Soleimani's outside intelligence agency, otherwise known as the @nytimes, Tried to warn this terrorist of an impending attack against himself at the #BaghdadAirport! If only he looked at it today! https://t.co/OiOVzThwWc"
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212976824172584960g.png,Me bumping into one of the Iranians https://t.co/48Z3coeU6t
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212980557153476608g.png,twitter on fire rn nigga i'm crying 😭 https://t.co/nQ0wEYJ0E9
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1212984733023580167g.png,@samanthasal_ Apparently this is the reason Trump authorized an airstrike to kill an Iranian General https://t.co/UYXRVDDQGw
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1213010006494339073g.png,ROTC niggas scrolling through the TL like https://t.co/Zj4g0XVsKm
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1213015250691334145g.png,@iheartmindy Why would anyone waste time watching your racist fawning crap? Ever?? https://t.co/FZBmZ7Dn01
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1213026610275913728g.png,I’m finna pull a Joe Goldberg on a Nigga 😪 https://t.co/ItwuQ6FxUN
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1213034723079000066g.png,via @Reuters: Iranian President @HassanRouhani &amp; US Sec of State @mikepompeo have contradictory statements regarding Thursday night’s US airstrike &amp; the killing of Iranian Major-General Qassem Soleimani - head of the elite Quds Force. https://t.co/aPooZEVeCj
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1213063808211660801g.png,I think it's high time for a 🍄 family member to enlist in the army. I nominate @EricTrump to fight his daddy 's war and get his own whoop ass. #Blacktwitter #WWII https://t.co/wUEZTSaJ6d
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1213087680902230016g.png,"@Jay80063021 @gyai_ruff @Dice7333 @Fact I'm pretty sure Chopin was thought to be asexual as well. There's a HUGE debate on whether or not Tesla was asexual also. Many ppl debate that he just had ""really high standards"". But Sir Isac Newton was asexual. Thomas Edison was the neraly deaf one... https://t.co/DWHPZrhq7o"
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1213090596933513217g.png,Late yesterday the US Killed an Iranian general and then last night the price of Bitcoin shoots up $400. Is there a connection? https://t.co/ixl32knDOy
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1213092034791251970g.png,Media concerned about Killing!!! This F***en animal has killed hundreds of American Soldiers and millions of Muslims!!! MSNBC and CNN sicko s You have lost all credibility Losers!!! https://t.co/jhhiN2DVdM
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1213095419846234114g.png,The UN praises Saudi's. What people don't realize Saudi Arabia has something called chop block square to dish out punishment. News media say its just the extremists. It's all Muslims. muslims in America want Sharia law in America. Wake up America. https://t.co/PB9Ydegp73
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1213106244212445184g.png,Asking the Georgia Congressional Delegation to save lives across Georgia by co-sponsoring the bi-partisan H.R. 2466 - The State Opioid Response Grant Authorization Act #GARecovers #HopeDealers #ARAD2020 #gapol @RepBuddyCarter @SanfordBishop @RepDrewFerguson @RepHankJohnson https://t.co/W02dyDqgnN
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1213108310569820161g.png,Asking GA Congressional Delegation to save lives across Georgia by co-sponsoring the bi-partisan H.R. 2466 The State Opioid Response Grant Authorization Act #GARecovers #HopeDealers #ARAD2020 @RepRobWoodall @AustinScottGA08 @RepDougCollins @CongressmanHice @RepLoudermilk #gapol https://t.co/lyPHjYWdxE
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1213125741547790337g.png,I'm nonbinary but.... still this is too accurate. https://t.co/NAbjTLqfif
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1213130808451649536g.png,"We have this hope as an anchor for the soul, firm and secure. It enters the inner sanctuary behind the c… https://t.co/d7gaoggTU4 https://t.co/oWBjl3hyu0"
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1213137670198775810g.png,Treat the earth well. It was not given to you by your parents. It is loaned to you by your children. —KENYAN PROVERB https://t.co/pQtGLpxBOI
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1213141985445515266g.png,Must we make a joke of everything. Black Twitter: https://t.co/j7QdXNGWsu
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1213143705512796169g.png,Thanks to xhicano collective and all my chicanos that support us ! Merci à tous mes chicanos qui donnent de la force depuis les US on est grave ensemble !! https://t.co/lvQ27orhX6
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1213146750548135951g.png,How I’m gonna sneak up on the Iranians 🇮🇷 #WWIII https://t.co/Cgi5glqGYy
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1213162652610023424g.png,"@TaxReformExpert Money (BO); Bombs crippling Iran's military and killing their General. Strong message by Our POTUS! T Cat &amp; Mouse Game only increased Many Americans being killed plus t billions spent 2 defend against t Iranians who used r money 4 buildup of their military. No Thanks, Democrats! https://t.co/0jI1VSr4Kl"
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1213168288089419777g.png,Definitely no war on Iran! I speak from great concern for many reasons and not the least of these is the fact that I know from having lived in Iran that Iranians are generous and kind people. They are not their government and we should not bring the evils of war upon any people. https://t.co/h3U1vzZtr6
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1213173578545467395g.png,Trump ordered the assassination of a top Iranian military leader &amp; today he's moving thousands of troops to the region Tell Congress: Do what it takes NOW to reign in Trump &amp; prevent a war with Iran Call 1-855-249-6462 https://t.co/EbvCUVxRne
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1213176366448947207g.png,Definitely no war on Iran! I speak from great concern for many reasons and not the least of these is the fact that I know from having lived in Iran that Iranians are generous and kind people. They are not their government and we should not bring the evils of war upon any people! https://t.co/x88azp0Fub
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1213194232707649537g.png,Either someones getting pregnant or shits gonna get real gay real soon https://t.co/vKiyVSwtGf
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1213194840395145217g.png,"@CitiznMukherjee Manmohan Singh moment to ask for forgiveness ☝ more ⏰ leaving NANKANA&amp; KARTARPUR in other half of appeasement of Sikhs after Delhi, Is it 1984 moment of Pakistan, HAPPY GUROGOVIND SINGHJI TO Sharmishtaji future CWC anticipatory chief after Delhi reassignment. https://t.co/BHyxsld4pE"
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1213212632154624000g.png,@USMCSDI That is actually funny as Hell. Speaking of Hell wonder which side that Iranian POS our guys terminated last night is roasting on. https://t.co/sbz1JqwRJP
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1213217264352280582g.png,@michael_tarui @MirzaAzam1226 @sneddonscience @2stepcannon @MatthewPMcNees @nytimes The literal definition of marriage. Anyone should be able to get married regardless of sexual orientation. https://t.co/IMrMDrDTIn
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1213223974966087682g.png,"@ignitesthestars @iluvsarahii As a middle eastern, I very much appreciate your tweet and love https://t.co/8o7w4NbMuB"
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1213241804348428288g.png,ayooo they said my nigga @LilNasX went from “Old Town Road” to “Al-Jihad Zone” in no time 😭😭😭😂 https://t.co/E5ThRgDmSq
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1213245326489899008g.png,How is the gay icon @greysonchance not on this lineup?! https://t.co/Wcucq1Ggd8
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1213251121541607424g.png,Ya no llego hasta mañana raza https://t.co/l7TF0IAYFM
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1213254879470243840g.png,Tee Tee got her a white boy huh #GUHH https://t.co/NiP64YNkIh
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1213261773547155457g.png,Black Twitter is undefeated. https://t.co/oZSr1JA5wX
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1213267639436398592g.png,"A timeline of how rescue makes a difference 🐾5/25/19-he was pulled out of the slaughterhouse hell &amp; a Korean dungeon by an Angel. 🐾90 days later, exhausted after a 90” training session &amp; USA love 🐾120 days later, his 1st Christmas with so many gifts &amp; treats @paddyspurpose01 https://t.co/lgEca4bmd4"
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1213284865996660736g.png,#Infecttheplanet #Blacktwitter https://t.co/lSTAJfCjU6
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1213290453128404992g.png,This shit is funny as shit and you damn right I’m not letting send my son no place I tell em like the lil Asian girl told em on rush hour Push the Gotdamn Button https://t.co/xfIU2qhEKt
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1213308902164586496g.png,@truTVjokers @brianquinn I love when you say “Pinch the nip” to the Asian guy https://t.co/X3xs9x24Q3
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1213338833510518785g.png,@AriShaffir absolutely tremendous tonight! Killing it with this Jew hour of material. Thanks for the good time Ari. https://t.co/cyHx3x7C7w
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1213439555564711943g.png,Like nigga we need you😂 https://t.co/ViBcEU6Vs0
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1213452519747325952g.png,@RashidaTlaib Your spouting hatred and lies. You were in love the Iranian terrorism killing Americans admit it. You get off on the fact that he was able to orchestrate the killings. Trump has the authority stop any imminent danger and he did. If you don't like it get a burke &amp; moved to Iran. https://t.co/VmVWZ2GpBn
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1213468738504269825g.png,Visit Nepal 2020 #VisitNepal2020 @yogesbhattarai #Nepal #2020 #Agrifood #Biomedical #hospital #Energy #Aviation #Defense https://t.co/MWwWwLHoZ0
https://raw.githubusercontent.com/heranmane/label_studio_images/main/twitter_data/aws_model_filtered_images/2020_meme_aws0729/1213471163889922048g.png,Finally sitting down to read the @KentuckyGazette. An amazing bi-partisan group of women. How about this #Fabulous50 coming together in a Blue Ribbon Commission to design an agenda for Ky’s future?? Now we’re talking! ;-) Kudos to all and proud to be among you. https://t.co/y2TpQSaAlK
