year,image,text
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/10160445900204340.png,"Might need to adjust that Duolingo reminder time… 😰 Ready to try out Super Duolingo? Use code CRUNCHYDUO for a month free! (Crunchyroll subscribers, check your inboxes for an even sweeter deal! 🙌) Get yours now: https://got.cr/Duolingo-Offer:=:https://www.duolingo.com/redeem"
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/10160465676324821.png,Eduardo Camavinga's journey from refugee to one of football's next generation of stars has been incredible ⭐️
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/10160475914274821.png,"""The championship that once belonged to Ronaldinho, Ronaldo, Cristiano and Messi, today belongs to the racists."" —Vinicius Jr. on Instagram after today's match."
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/10160477114844821.png,Eder Militao defends Vinicius Jr. and speaks out against racism in LaLiga.
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/10160529474320734.png,⭐ First Asian American woman to win All-Around Olympic gold ⭐ First Hmong American gymnast to qualify for the Olympics ⭐ Most decorated year in Auburn Gymnastics history (2022) ⭐ NCAA beam champion (2022) Sunisa Lee is a trailblazer 👑 #ThatsaW
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/10160535792300734.png,18-year-old Bianca Bustamante made history as the first Filipino to win a F1 Academy race with her first-career victory 👏 #ThatsaW 📸: F1 Academy
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/10160974950064078.png,"A personal message from #Elemental director, Peter Sohn..."
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/10161058500599701.png,Ke Huy Quan won big at the #Oscars! bit.ly/3JzlbGb:=:https://ew.com/awards/oscars/oscars-2023-winners-list/ 📷: Kevin Winter/Getty Images
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/10161163002408896.png,"Supply and demand, baby. Supply and demand."
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/10161231683533463.png,"Nikola Jokic dropped 31 PTS and 11 AST as the Denver Nuggets won the battle of the #1 seeds in Denver! Giannis: 31 PTS, 9 REB, 4 AST, 4 STL Jamal Murray: 26 PTS, 6 REB, 9 AST, 5 3PM 📲: https://app.link.nba.com/final-score"
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/10161443636578643.png,Cassidy Hubbarth shared what the notion of the first Filipino-born player in the NBA would mean to Filipinos 🇵🇭 (via ESPN First Take)
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/10161447389283643.png,Erik Spoelstra continues to lead the Miami Heat to new heights 👏
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/10161487337878643.png,Unbelievable moment for Derrick White ☘️ Boston Celtics | NBA
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/10161506652531800.png,This should do it
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/10162159180601336.png,"FIGHTING FOR KIDS: Gov. Sarah Huckabee Sanders tells “Fox News Sunday"" that students in Arkansas will not be indoctrinated by CRT. https://fxn.ws/3Xzx1o4:=:https://www.foxnews.com/politics/ark-gov-sarah-huckabee-sanders-us-would-better-now-trump-stops-short-2024-endorsement"
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/10162164648961336.png,"TUNING THEM OUT: On ""The Ingraham Angle,"" Rep. Byron Donalds rips the Biden White House for saying House Republicans are ""playing politics"" over the classified documents scandal."
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/10162396227248132.png,"Ralph Yarl forgot his phone. His parents had asked the 16-year-old to pick up his little brothers at their friend's house on Thursday night, so he headed to the address he thought they'd given him. When the honor student arrived, he pulled in the driveway and walked up to the front door to get his younger twin brothers. The boy described as ""well-mannered"" and a ""kind soul"" rang the bell. He had no idea he had gone to the wrong house — he’d gone to N.E. 115th St. instead of N.E. 115th Terrace, police said, Fox 4 reports. He was then ""shot in front of the residence by the homeowner,"" Kansas City Police Chief Stacey Graves said at a press conference Sunday. Now the teen, who is a section leader in his high school band and has dreams of attending Texas A&M University, is fighting for his life at a local hospital after sustaining life-threatening injuries, say police. And frustration — and anger — are mounting in Kansas City and all over the country. Read the full story here: peoplem.ag/40eg9Uv:=:https://people.com/crime/ralph-yarl-identified-teen-kansas-city-shot-wrong-house-pick-up-siblings/"
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/10162455443006336.png,"PLOWING FORWARD: The legislation also targets Russia, Iran, and North Korea. https://fxn.ws/3oM8waV:=:https://www.foxnews.com/politics/texas-senate-passes-bill-banning-purchase-farmland-citizens-hostile-foreign-nations"
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/10163095727393508.png,"New Poster | #TheBlackDemon. Exclusively In Theaters - April 28, 2023.🦈 https://movief.one/the-black-demon:=:https://www.moviefone.com/movie/the-black-demon/HUKeLMugG96CB1xw6TyYC/main/"
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/10163236446218079.png,Yes!!! ✅✅💯💯
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/10163392177391509.png,Clarice Phelps is the first Black woman to be involved in the discovery of an element. https://cnn.it/3YAiIQG:=:https://www.cnn.com/2023/02/07/us/clarice-phelps-tennessine-element-117-scn-ctpr/index.html
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/10163470926391509.png,Costume designer Ruth E. Carter just became the first Black woman to win two Oscars. https://cnn.it/3lbKncA:=:https://www.cnn.com/2023/03/12/entertainment/ruth-carter-oscar-black-panther-cec/index.html
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/10167168750810082.png,Morgan Gibbs-White did this in front of Wolves fans after scoring a penalty against his former club 😬 It didn't go down well...
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/10167183773940082.png,"Start one, bench one 👀"
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/10167261331230082.png,Wrexham co-owners Ryan Reynolds and Rob McElhenney after the FA Cup defeat to Sheffield ❤️
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/10167654311910082.png,James Tarkowski was the only outfield player to play every minute of the 2022-23 Premier League season. Everton signed him on a free transfer 💪
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/1079147413038442.png,"OFFICIAL LINE UP IS NOW LIVE Chicago, Miche 2023 is BACK. We’re turning up the heat for our 5th year anniversary with a multi-genre, LATINO line up.🔥 There’s something for everyone to enjoy this year. From tasty food, to the adult playground, there’s lots to hear, taste, and see. Let’s celebrate the best way we know how, with micheladas.🍻 🗓 June 24th-25th 📍Harrison Park | Pilsen, IL ✅Payment Plans Available Purchase your tickets at www.michefest.live:=:https://michefest.live/"
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/1176261049903575.png,Me and who 👉👈
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/1218546525452427.png,"InshaAllah, I will be participating in 1st NYC Annual Muslim Women Conference on Jan 29th arranged by World Hijab Day. Special thanks to Nazma Khan & Itvusa. Among others Maryam Masud, Dunia Shuaib, Linda Sarsour & Nahela Morales will speak."
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/1248087949180223.png,Somethings you should jus keep to yourself 🤦🏿‍♂️🤡
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/1269119490410402.png,The End of an Era‼️ #Undisputed 🎙️
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/1318741465730152.png,I mean come on
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/1381303679301384.png,"The curtain in the Temple separated man from the Holy of Holies (the area where God’s Spirit dwelled). Once a year, on the Day of Atonement, the high priest would enter this area and atone for the sins of the people. We no longer offer sacrifices year after year because Jesus offered one sacrifice which was sufficient for all sin for all time. Likewise, God’s Spirit no longer dwells in Temples or Tabernacles—it dwells in us! For through Christ we have been reconciled to God and declared righteous in His sight. 🙌 On this Good Friday, let us thank Jesus Christ for what He accomplished on the cross. The curtain is torn! We have unhindered access to God. Let us enter His throne room of grace 👑 with confidence and rest in His presence. God bless you! ❤️ Please share these encouraging words with your friends and family. 😊 #Bible #Christianity #ChristianityEngaged #GoodFriday"
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/143076358781569.png,Charles Oliveira and Islam Makhachev shared some words after UFC 289 😎
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/153611214154699.png,Islam Makhachev Say Alex Volkamovski Will Panic When Taken Down..! 👀🥊 #mma #ufc #boxing #australia #muavthai #kickboxing #jujitsu #fitness #martialarts #wrestling #fight #grappling #training #karate #mmafighter #fighter #ufc284 #judo #mixedmartialarts #sport #workout #brazilianjiujitsu #motivation #conormcgregor #selfdefense #khabibnurmagomedov #mmatraining #taekwondo #fighting #reels
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/154004497448704.png,Islam Makhachev Say Alexander Volkanovski’s The First person To EVER.. Call Him Out..!👀🇦🇺🇷🇺 #mma #ufc #boxing #australia #muavthai #kickboxing #jujitsu #fitness #martialarts #wrestling #fight #grappling #training #karate #mmafighter #fighter #gm #judo #mixedmartialarts #sport #workout #brazilianjiujitsu #motivation #conormcgregor #selfdefense #bellator #mmatraining #taekwondo #fighting #reels
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/1653107405134425.png,"Islam Makhachev wants to prove he is more than a wrestler against Alexander ""The Great"" Volkanovski 👊 #UFC284 (via CCLegaspi/TW)"
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/165575426274722.png,"Keanu Reeves was abandoned by his father at 3 years old and grew up with 3 different stepfathers. He is dyslexic. His dream of becoming a hockey player was shattered by a serious accident. His daughter died at birth. His wife died in a car accident. His best friend, River Phoenix, died of an overdose. His sister has leukemia. And with everything that has happened, Keanu Reeves never misses an opportunity to help people in need. When he was filming the movie ""The Lake House,"" he overheard the conversation of two costume assistants; One cried because he would lose his house if he did not pay $20,000 and on the same day Keanu deposited the necessary amount in the woman's bank account; He also donated stratospheric sums to hospitals. In 2010, on his birthday, Keanu walked into a bakery and bought a brioche with a single candle, ate it in front of the bakery, and offered coffee to people who stopped to talk to him. After winning astronomical sums for the Matrix trilogy, the actor donated more than $50 million to the staff who handled the costumes and special effects - the true heroes of the trilogy, as he called them. He also gave a Harley-Davidson to each of the stunt doubles. A total expense of several million dollars. And for many successful films, he has even given up 90% of his salary to allow the production to hire other stars. In 1997 some paparazzi found him walking one morning in the company of a homeless man in Los Angeles, listening to him and sharing his life for a few hours. Most stars when they make a charitable gesture they declare it to all the media. He has never claimed to be doing charity, he simply does it as a matter of moral principles and not to look better in the eyes of others. This man could buy everything, and instead every day he gets up and chooses one thing that cannot be bought: To be a good person. Keanu Reeves’ father is of Native Hawaiian descent."
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/165641129557485.png,Kudos to you sir!
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/1659426691169163.png,Abdulmanap Nurmagomedov's legacy carries on ❤️ Islam Makhachev l UFC 284
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/1660342181077614.png,"Alexander ""The Great"" Volkanovski isn't intimidated by being the smaller fighter 😤 Full story: https://es.pn/3RMXLjb:=:https://www.espn.com/mma/story/_/id/35617759/mma-pound-pound-greatness-alexander-volkanovski-fighting-islam-makhachev-ufc-284"
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/1661461097632389.png,ISLAM MAKHACHEV RETAINS THE UFC LIGHTWEIGHT TITLE 👏 #UFC284
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/1661756250936207.png,"Islam Makhachev has already made history in Khabib ""the Eagle"" Nurmagomedov's eyes 🤝 #UFC284"
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/1662019470909885.png,"Islam Makhachev and Alexander ""The Great"" Volkanovski have some thoughts after watching their fight back 👀"
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/1663808770730955.png,We have a tie for the No. 1 spot in our latest P4P rankings 👀
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/1663885707389928.png,Islam Makhachev: UFC win streak buster 😤
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/1677822752654287.png,This is so magical ✨✨❤️
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/1701971830247982.png,"After recapturing UFC gold, Israel Adesanya rises in ESPN's pound-for-pound rankings 🏆📈 For more: https://es.pn/3KxpocG:=:https://www.espn.com/mma/story/_/id/24067525/mma-pound-pound-rankings"
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/1706547873123711.png,"The Korean Zombie responds to Max ""Blessed"" Holloway's callout 🧟‍♂️💪"
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/1715578062210759.png,I need this fabric in my life!
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/171887438993743.png,Islam Makhachev Wants Leon Edwards Next..! 👑👑🥊 #mma #ufc #boxing #islam #muavthai #kickboxing #jujitsu #fitness #martialarts #wrestling #fight #grappling #training #karate #russia #fighter #london #judo #mixedmartialarts #sport #workout #brazilianjiujitsu #motivation #conormcgregor #selfdefense #bellator #usa #taekwondo #fighting #reels
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/1723009958134236.png,Love this! 🥑🥑
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/1723092788125953.png,Pretty cool technique!
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/173123968803903.png,"🚨NOW OPEN🚨 🐔🔥Gallo Negro Haute Chicken🔥🐔 📍123 Old Port Isabel Rd, Suite C12📍 📍Brownsville, TX 78521📍 📅SUN-THU 11am-11pm⏰ 📅FRI & SAT 11am-Midnight⏰"
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/1741687599609738.png,Islam Makhachev tweeted this after Oliveira's win 👀 #UFC289 (📸 UFC)
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/1743671276078037.png,Islam Makhachev wants a second UFC belt 👀
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/1745113745933790.png,"Max ""Blessed"" Holloway and The Korean Zombie will headline the UFC's return to Singapore on August 26, Dana White announced Thursday."
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/1748274735617691.png,"Islam Makhachev didn't get the result he was hoping for between Charles ""Do Bronx"" Oliveira and Beneil Dariush 💯"
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/175871531992169.png,"🪶Keanu Reeves🪶 was abandoned by his father at 3 years old and grew up with 3 different stepfathers. He is dyslexic. His dream of becoming a hockey player was shattered by a serious accident. His daughter died at birth. His wife died in a car accident. His best friend, River Phoenix, died of an overdose. His sister has leukemia. And with everything that has happened, Keanu Reeves never misses an opportunity to help people in need. When he was filming the movie ""The Lake House,"" he overheard the conversation of two costume assistants; One cried because he would lose his house if he did not pay $20,000 and on the same day Keanu deposited the necessary amount in the woman's bank account; He also donated stratospheric sums to hospitals. In 2010, on his birthday, Keanu walked into a bakery and bought a brioche with a single candle, ate it in front of the bakery, and offered coffee to people who stopped to talk to him. After winning astronomical sums for the Matrix trilogy, the actor donated more than $50 million to the staff who handled the costumes and special effects - the true heroes of the trilogy, as he called them. He also gave a Harley-Davidson to each of the stunt doubles. A total expense of several million dollars. And for many successful films, he has even given up 90% of his salary to allow the production to hire other stars. In 1997 some paparazzi found him walking one morning in the company of a homeless man in Los Angeles, listening to him and sharing his life for a few hours. Most stars when they make a charitable gesture they declare it to all the media. He has never claimed to be doing charity, he simply does it as a matter of moral principles and not to look better in the eyes of others. This man could buy everything, and instead every day he gets up and chooses one thing that cannot be bought: To be a good person. Keanu Reeves’ father is of Native Hawaiian descent."
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/176579345120896.png,You got a 8-hour trip & can only listen to 1 artist from the 2007 freshmen class‼️
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/179889841478971.png,"Keanu Reeves was abandoned by his father at 3 years old and grew up with 3 different stepfathers. He is dyslexic. His dream of becoming a hockey player was shattered by a serious accident. His daughter died at birth. His wife died in a car accident. His best friend, River Phoenix, died of an overdose. His sister has leukemia. And with everything that has happened, Keanu Reeves never misses an opportunity to help people in need. When he was filming the movie ""The Lake House,"" he overheard the conversation of two costume assistants; One cried because he would lose his house if he did not pay $20,000 and on the same day Keanu deposited the necessary amount in the woman's bank account; He also donated stratospheric sums to hospitals. In 2010, on his birthday, Keanu walked into a bakery and bought a brioche with a single candle, ate it in front of the bakery, and offered coffee to people who stopped to talk to him. After winning astronomical sums for the Matrix trilogy, the actor donated more than $50 million to the staff who handled the costumes and special effects - the true heroes of the trilogy, as he called them. He also gave a Harley-Davidson to each of the stunt doubles. A total expense of several million dollars. And for many successful films, he has even given up 90% of his salary to allow the production to hire other stars. In 1997 some paparazzi found him walking one morning in the company of a homeless man in Los Angeles, listening to him and sharing his life for a few hours. Most stars when they make a charitable gesture they declare it to all the media. He has never claimed to be doing charity, he simply does it as a matter of moral principles and not to look better in the eyes of others. This man could buy everything, and instead every day he gets up and chooses one thing that cannot be bought: To be a good person. Keanu Reeves’ father is of Native Hawaiian descent"
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/1842005099490424.png,We love to see it! Jim Carrey giving credit where credit’s due 🙌🏾 #InLivingColor
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/185357170800924.png,"You gaze across the table at the one you love and raise the carefully-prepared piece of bloody animal flesh to your mouth. You muster a seductive, come-hither look as the flesh enters your mouth. Suddenly a barrage of images assaults your mind’s eye : the look of desperation as a young cow who has been brutally abused throughout her short life is stunned and hoisted up by her legs to hang while still conscious, terrified and helpless. A slaughterhouse worker comes to slit her throat with a knife. She continues to hang upside-down, wild-eyed, struggling and in pain as she bleeds out and her life slowly and miserably ends. You put the fork down. “This is over,” you say. You call the waiter and ask for their vegan options. This Valentine’s Day is the perfect time to BREAK UP with animal agriculture. 💔 At Rowdy Girl Sanctuary, we are leading the world by example towards a new paradigm in which animals are our family members : NOT our slaves, products or commodities. Learn more about our story at the Rowdy Girl film premiere coming up fast on February 25th! To get an exclusive invitation, SUBSCRIBE to our mailing list. We can’t wait to watch with you and hear your thoughts! 🎬🤔 Please join our Rowdy Club and BECOME A MEMBER! Your support is our lifeblood! We love you! ❤️ http://bit.ly/3K3GVuk:=:https://rowdygirlsanctuary.org/membership/"
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/191896663619277.png,"Good Morning Friends ; “Let your light shine today, and let your personality blossom, too. You don’t have to be a people-pleaser, just a people-lover.” “Let your light shine so brightly that others can see their way out of the dark.” “Your work is to discover who you are and then with all your heart give your light to the world.” around you ! And , “If you want to give light to others you have to glow yourself.” Enjoy and Keep Shining My Friends ❤"
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/192342117011777.png,"Keanu Reeves was abandoned by his father at 3 years old and grew up with 3 different stepfathers. He is dyslexic. His dream of becoming a hockey player was shattered by a serious accident. His daughter died at birth. His wife died in a car accident. His best friend, River Phoenix, died of an overdose. His sister has leukemia. And with everything that has happened, Keanu Reeves never misses an opportunity to help people in need. When he was filming the movie ""The Lake House,"" he overheard the conversation of two costume assistants; One cried because he would lose his house if he did not pay $20,000 and on the same day Keanu deposited the necessary amount in the woman's bank account; He also donated stratospheric sums to hospitals. In 2010, on his birthday, Keanu walked into a bakery and bought a brioche with a single candle, ate it in front of the bakery, and offered coffee to people who stopped to talk to him. After winning astronomical sums for the Matrix trilogy, the actor donated more than $50 million to the staff who handled the costumes and special effects - the true heroes of the trilogy, as he called them. He also gave a Harley-Davidson to each of the stunt doubles. A total expense of several million dollars. And for many successful films, he has even given up 90% of his salary to allow the production to hire other stars. In 1997 some paparazzi found him walking one morning in the company of a homeless man in Los Angeles, listening to him and sharing his life for a few hours. Most stars when they make a charitable gesture they declare it to all the media. He has never claimed to be doing charity, he simply does it as a matter of moral principles and not to look better in the eyes of others. This man could buy everything, and instead every day he gets up and chooses one thing that cannot be bought: To be a good person. Keanu Reeves’ father is of Native Hawaiian descent"
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/194634393187867.png,I have no words. Follow Impeach Trump for more.
2023,https://raw.githubusercontent.com/heranmane/label_studio_images/main/images_yr4/2023/194718699846103.png,Teddy nailed it! Follow Impeach Trump for more.
