batch,image,text
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/145485-10159334463062740.png,"You’re heard of tikkun olam, but what about Tikkun Hayam? Hear Rabbi Ed Rosenthal speak on his organization and the importance of caring for our oceans at our first adult Shabbat dinner on April 8th! #jfgo #greaterorlandojcc #climatechange #tikkunolam #tikkunhayam #jewishlife #beshabbastik https://bit.ly/3uGdPba:=:https://operations.daxko.com/Online/5191/ProgramsV2/Search.mvc?keywords=&program_id=TMP29662&expanded=categories,locations&coming_soon=False&category_ids=TAG17651&all_categories=false&location_ids=B567&all_locations=false&days_offered=5&date_ranges[0].start=&date_ranges[0].end=&birth_dates="
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/145712-5001548893217696.png,"Again this year we look forward to joining with our interfaith partners for an Interfaith Iftar Dinner, which will be livestreamed this Saturday, April 23 at 6:45 pm: www.bit.ly/interfaithiftar2022:=:https://www.youtube.com/watch?v=6hI0fKrRGyc"
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/147425-7563247977083235.png,"It's Cinco de Mayo every day when you eat at San Jose. Locally owned and operated, you will find this an excellent choice for lunch or dinner! Call: (803) 408-2757 FB - Like/Follow: San Jose of Elgin #buylocalmag #buylocalmagazine #shoplocal #midlands #advertising #promoteyourbusiness #locallyownedandoperated #servicematters"
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/147483-10166582640045790.png,"This special service will be held on Wednesday, March 2 at 6:30 pm in the Sanctuary. Communion will be served. The imposition of ashes will be offered. There will be Nursery during the Ash Wednesday Service for those 3 and under. #saxegothapresbyterianchurch #AshWednesday"
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/148266-5378934175472057.png,"IDRA has named UTSA - The University of Texas at San Antonio assistant professor Dr. Vanessa A. Sansone and University of South Carolina assistant professor Dr. Davíd G. Martínez as 2022 José A. Cárdenas School Finance Fellows. The fellows will dedicate themselves to a period of intense study and writing in school finance, culminating in a symposium that includes release of the fellows’ research. The paper and findings will be published at a symposium and disseminated to the education research and policymaker community throughout the country. Read the announcement: https://idra.news/SFfellows22:=:https://myemail.constantcontact.com/News--IDRA-s-2022-Jos--A--C-rdenas-School-Finance-Fellows-to-Study-K-12-and-College-Spending-Patterns-and-Priorities-During-COVI.html?soid=1123015203871&aid=8ttFPdn2hh4"
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/148611-10166039332030134.png,Call now for FREE legal advice! ☎️ Toll free 1-800-876-6227. Volunteer attorneys will be answering calls this morning from 9 a.m. until noon MST!
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/149786-10158710871953015.png,Happy Tuesday!
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/149861-5619523144742043.png,"Throughout the month of May, our Asian American Network (AAN) Associate Resource Group will be hosting inspiring events to share Asian American and Pacific Islander (AAPI) history, culture, and impact on society. #AAPIHeritageMonth"
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/150024-1628802054153285.png,"$4 CROWN & DOWN + GAME 1 Monday! 3x BIGGER 42 ft HD Video Wall + 46 huge HD TVs with 🔊surround sound! Mon, May 2 @ 9pm: Dallas Mavericks VS Phoenix Suns. 🏀 $4 CROWN & DOWN drinks from open to close Monday! 🏀 Stadium atmosphere 🏀 $5 Green Teas, White Teas & Mexican Candy shots all night 🏀 Famous 18 pk Beer Troughs 🏀 Amazing food, draft beers and craft drinks 🏀 Bottle Service Available RESERVATIONS: 972-707-0884 Large groups welcome. Plenty of parking, private room available. Come see why ""BIGGER IS BETTER"" at Longhorn Icehouse! 1901 W. Northwest Hwy, Dallas, TX 75220 www.longhornicehouse.com:=:https://www.longhornicehouse.com/ LONGHORN ICEHOUSE'S versatile entertainment space is home to a BRAND NEW, 3x EVEN MORE MASSIVE HD video wall and 46 huge HD TVs with state-of-the-art surround sound, which brings every sporting event to life. Spacious 20,000sqft venue with table seating, 2 full bars, an arcade, 3 billiard tables, shuffleboard and an outdoor patio. There's no better place to watch sports, hang out with friends and celebrate! NO COVER, FREE PARKING."
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/150886-2212879662201270.png,"The historical denials of #financialinclusion and equity for Black Americans are long-running nightmares that have plagued #Blackcommunities for more than 50 years. Yet, in the aftermath of #GeorgeFloyd’s murder in May 2020 and the associative tailwinds of the social and civil unrest that followed, there appears to be a seismic shift in how #banks and other financial institutions currently interface with African American communities across the nation. Read more about this shift in this insightful editorial by @michiganchronicle here: https://bit.ly/3N325Y9!:=:https://michiganchronicle.com/?p=307969"
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/151708-10159888322554894.png,"YWCA Minneapolis stands with the community of Buffalo, NY. We condemn white supremacist violence and terror. We must interrupt it upstream and call out racism when we see it. #BuffaloStrong Learn more: https://www.americanprogress.org/article/national-policy-blueprint-end-white-supremacist-violence/"
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/152247-1956219924572728.png,"Monday, JUNE 27 is our next Power Hour Lunch & Learn Series. Our Power Hour- Lunch and Learn Series is a workshop designed to help Latinas with their personal development during the lunch hour. We meet once a month to discuss and learn about the issues affecting our women and will provide tools to help you overcome obstacles. It is the mission of Latina Leaders of Kern County to foster leadership, identify and develop opportunities for Latinas, and to influence key issues affecting our community. JUNE 27, 2022: SIDE HUSTLES Workshops will be held at La Costa Mariscos at The Ice House, from Noon-1:00 pm. Entrance fee is $15.00 (fee covers lunch and materials). Register through Eventbrite: https://powerhourjune.eventbrite.com/:=:https://www.eventbrite.com/e/344927586697 For more information, email latinaleadersofkerncounty@gmail.com"
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/15347-1688014448249919.png,"Today marks the first federally recognized #Juneteenth holiday commemorating the end of slavery in the United States. Don't forget to pick up a free copy of The Black Wall Street Times' third annual printed Juneteenth newspaper. Happy #juneteenth2022 , America."
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/153547-10158797745985028.png,"TODAY! Join us at 3pm for a virtual workshop to help small businesses understand their ADA compliance under their commercial lease. The webinar will be provided in English, Spanish, Mandarin, and Vietnamese interpretation. Please register here: https://tinyurl.com/ADACompliance2022:=:https://us06web.zoom.us/webinar/register/WN_2DekO6yFQyGkZx0Ff3JxDw"
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/155134-5077325915676519.png,"This summer, hit the road in style with the all-new 2022 Jeep Grand Cherokee WK! Experience it here at Bettenhausen CDJR: https://bit.ly/3NROFiO:=:https://www.bettenhausencdjr.com/new-vehicles/"
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/15961-536532567834911.png,"12:15am- These are NOT severe at the time of this post (and most likely won't get to that level), but anyone in this path could see winds 40mph+, lots of lightning and locally heavy rainfall as it move through. Please remain safe and remain #WeatherAWARE"
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/159776-5204839176247817.png,"Today marks history, Kentanji Brown Jackson the first Black woman to serve in the U.S. Supreme Court. https://thenarrativematters.com/senate-confirms-ketanji-brown-jackson-to-become-the-first-black-woman-to-serve-on-the-highest-court-in-the-nation/ Link in bio #judgeketanjibrownjackson #ussupremecourt #ketanjibrownjackson✊🏿🇺🇸⚖️👩🏿‍⚖️🖤 #ketanjibrownjacksonconfirmed"
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/159832-523272679190768.png,"She made her debut in the industry in 2004 and instantly turned into a national crush! Since then she has worked in some great #movies like Socha Na Tha, Dor, Wanted, No Smoking, and many more. She may have taken a step back from Bollywood but she still receives a lot of love from the industry. So let's wish her a very #happybirthday and pray that we see more of her in the future! #RadioZindagi"
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/160162-5136734933012703.png,"Are you a frequent visitor of any of these places around East Lansing? Have you used your DTN perk there?If you answered yes to the first and no to the second question, you’re missing out on saving some coins!!! Our DTN perks feature discounts for the places in the post as well as SO MANY MORE! Log into the app today to check em’ out!🤑 #LiveDTN #LiveCedarVillage"
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/161181-687907099329532.png,"Faiez Cader The Validity of Jesus' Testimony 12 When Jesus spoke again to the people, he said, ""I am the light of the world. Whoever follows me will never walk in darkness, but will have the light of life."" 13 The Pharisees challenged him, ""Here you are, appearing as your own witness; your testimony is not valid."" 14 Jesus answered, ""Even if I testify on my own behalf, my testimony is valid, for I know where I came from and where I am going. But you have no idea where I come from or where I am going. 15 You judge by human standards; I pass judgment on no one. 16 But if I do judge, my decisions are right, because I am not alone. I stand with the Father, who sent me. 17 In your own Law it is written that the testimony of two men is valid. 18 I am one who testifies for myself; my other witness is the Father, who sent me."" 19 Then they asked him, ""Where is your father?"" ""You do not know me or my Father,"" Jesus replied. ""If you knew me, you would know my Father also."" 20 He spoke these words while teaching in the temple area near the place where the offerings were put. Yet no one seized him, because his time had not yet come. 21 Once more Jesus said to them, ""I am going away, and you will look for me, and you will die in your sin. Where I go, you cannot come."" 22 This made the Jews ask, ""Will he kill himself? Is that why he says, 'Where I go, you cannot come'?"" 23 But he continued, ""You are from below; I am from above. You are of this world; I am not of this world. 24 I told you that you would die in your sins; if you do not believe that I am the one I claim to be, you will indeed die in your sins."" 25 ""Who are you?"" they asked. ""Just what I have been claiming all along,"" Jesus replied. 26 ""I have much to say in judgment of you. But he who sent me is reliable, and what I have heard from him I tell the world."" 27 They did not understand that he was telling them about his Father. 28 So Jesus said, ""When you have lifted up the Son of Man, then you will know that I am the one I claim to be and that I do nothing on my own but speak just what the Father has taught me. 29 The one who sent me is with me; he has not left me alone, for I always do what pleases him."" 30 Even as he spoke, many put their faith in him."
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/16124-6932785826768733.png,"https://youtu.be/6xF_lGsmw0A:=:https://www.youtube.com/watch?v=6xF_lGsmw0A Baby Radar, Hell Rell 3300 Go Deep With ‘Awake’ Everyone deserves to be awake and conscious if they are to succeed in life and if you doubt, then ask American rappers Baby Radar and Hell Rell 3300. The fire-spitting duo recently dropped a new jam titled ‘Awake’, which is the title track for their new Extended Play (EP). There’s no denying that ‘Awake’ is a project that will instantly make you a stern believer of Baby Radar and Hell Rell’s musical works. Thanks to their impressive rapping skills that cannot be overlooked even for a second, Baby Radar and Hell Rell managed to pull it off in ‘Awake’, just like they have done in their several other songs. Their EP ‘Awake’ is an intimate masterpiece that features 7 tracks which include; ‘Synagogue’, ‘90s Love’ ft Lyricc Monique, ‘Brecken’, ‘Man In The Mirror’, ‘R & B Love’ ft Nerdboi Mar, ‘Awake’ and ‘Summer Days.’ The EP is a tale soul-bearing lyricism touching on deep serious issues and subjects like overcoming hardships, beating the ghetto struggles, the pain, the rise, the sacrifices they had to make and the prices they had to pay for the success they enjoy today."
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/169480-1945055375696629.png,"Join us on Thursday for our South Asian Queer Satrangi Mulaqat (Rainbow Meeting)! If you’d like to join or find our more information about SAQL, please email saql@sewa-aifw.org!"
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/170288-4725959907439545.png,Why should you hire an immigration attorney? https://bit.ly/39lRndX:=:https://www.immigrationissues.com/contact-us/ #immigration #attorney #citizenship
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/172683-5344650135565589.png,"As we approach the noon hour on this Friday, here's an early look at your weekend weather forecast:"
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/173014-10159756783159096.png,Reason #4 why we need you to help eliminate racism and empower women. Support our mission of eliminating racism and empowering women today at https://secure.lglforms.com/form_engine/s/pqhLlFsLdlrbVNEkBl0hFg
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/17407-312611277572384.png,"Happy #LunarNewYear to all who are celebrating the beginning of a new year. On behalf of COBA President Benny Boscio and the entire Executive Board, we wish all of you a prosperous, healthy, and blessed year. Be safe!"
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/175082-10158336023507461.png,What is Reproductive Justice? Environmental Justice? What and how do they work together to impact the lives of Black Women in America? Find out or add to the discussion. Register Here--https://us06web.zoom.us/webinar/register/WN_OZdoSlFQSVie23LDT_0GNg
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/17633-1297353657419450.png,"Celebrate the Chinese New Year with us at JesseJay’s! 🎉 Here are the weekend specials, specially curated by Chef Jesse 🙌🏼 Starting today at 5pm, they’ll be available for either dine in or carry out so be sure to reserve your table now or get ready to order your carry out online! Which one is calling your name? 🗣 • • • • • #jessejays #latininspiredkitchen #deale #churchton #shadyside #galesville #specials #weekendspecials #chinesenewyear #chinese #newyear #pork #potstickers #cuban #eggrolls #ducktaco #friedrice #chickenfriedrice #duckleg"
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/176683-10159038821962219.png,Shark Tank’s Mark Cuban returns to #KellyandRyan this morning at 9 a.m. on 21 WFMJ!
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/181251-10166321312365046.png,"""On April 16, NARF supporters like you are coming together for a gala to celebrate NARF's first 50 years of fighting for justice and Native rights. If you are unable to attend, but would like to be part of this celebration, consider a commemorative donation today:"" https://secure.narf.org/page/71129/donate/1:=:https://secure.narf.org/page/71129/donate/1?locale=en-US"
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/181315-1048506559210421.png,"NORTHEAST NEWSREEL EMMETT TILL ANTI-LYNCHING ACT Congress Passes Emmett Till Bill to Make Lynching Hate Crime WASHINGTON (AP) — Congress gave final approval Monday to legislation that for the first time would make lynching a federal hate crime in the U.S., sending the bill to President Joe Biden to sign into law. Years in the making, the Emmett Till Anti-Lynching Act is among some 200 bills that have been introduced over the past century that have tried to ban lynching in America. It is named for the Black teenager whose brutal killing in Mississippi in 1955 — and his mother’s insistence on a open funeral casket to show the world what had been done to her child — became a pivotal moment in the Civil Rights era. “After more than 200 failed attempts to outlaw lynching, Congress is finally succeeding in taking a long overdue action by passing the Emmett Till Anti-Lynching Act,” said Senate Majority Leader Chuck Schumer, D-N.Y. The bill would make it possible to prosecute a crime as a lynching when a conspiracy to commit a hate crime results in death or serious bodily injury, according to the bill's champion, Rep. Bobby Rush, D-Ill. The maximum sentence under the Anti-Lynching Act is 30 years. Last week, the House overwhelmingly approved a revised version and the Senate passed the bill unanimously late Monday. ""Lynching is a longstanding and uniquely American weapon of racial terror that has for decades been used to maintain the white hierarchy,” said Rush. The congressman said passage of the Emmett Till Anti-Lynching Act “sends a clear and emphatic message that our nation will no longer ignore this shameful chapter of our history and that the full force of the U.S. federal government will always be brought to bear against those who commit this heinous act.”"
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/181935-365816182028359.png,"Everybody gets this work, no exceptions you Gotdamn dirty apes🦍🦍🦍👨🏾‍🦯"
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/182248-3310962395799735.png,The nerve. 🤣🤣
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/183117-532207608315450.png,"Looking for a delicious gift for Mom this #MothersDay? Los Compadres Gift Cards are available for purchase any day during business hours right here at the restaurant! • Delivery: https://www.thedeliverychef.com/r/1777/restaurants/delivery/Mexican/Los-Compadres-Hickory-Hickory https://www.sidecardelivery.com/order/restaurant/los-compadres-hickory-menu/37 ▪️ www.LosCompadresMex.com:=:https://www.loscompadresmex.com/ ▪️ 2419 Springs Rd NE, Hickory ▪️ 828-405-1590 • 3 Locations: Valdese | Hickory | Hildebran ▪️ Insta: @loscompadres.hky #loscompadres #hickory #lovefood #foodie #goodeats #margaritas #tacos #fajitas #foodiesofinstagram #foodandwine #foodie #foodblogfeed #eeeeeats #igfood"
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/183748-5415537285177113.png,"We are closed today! We'll be back on Tuesday, May 31st!"
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/183977-5302018106477842.png,"Uknitted Jews of I is happening tonight at 5:30 as usual, but this time meet us in the upstairs MPR! Bring your knitting materials and we’ll see you there!"
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/184375-510454010531427.png,"We're back in about an hour!! Hope u join us, say hello and join in on the chat to laugh along w us for an hour this evening!! See u at 6pmct!!"
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/18446-4987566351281582.png,This week's One Feather is out for delivery this morning to our various area outlets and is also available for free download at: https://theonefeather.com/library/uploads/2022/01/January-19.pdf
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/185120-2156701647813864.png,The CA COVID-19 Rent Relief program provides financial assistance to eligible renters and landlords to help with unpaid rent or utilities. Your immigration status does not matter. Applicants will not be required to show proof of citizenship. Receiving help will not affect your path to citizenship or your current immigration status.
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/186156-2225060107644788.png,Did you know?
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/186466-3474557906162113.png,ACCEPTED OFFER!! Looking to sell your home? Call Donna Carlin for expert service!! 712-253-3432
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/186496-5681535908541103.png,"Wednesday= Burger Day @ Shotz! $4.50 fresh ground brisket 1/4 lb chargrilled burgers, cheese .50 extra, bacon $1 extra, fair fries for $2. Special is for dine in only & requires beverage purchase. Small up charge for carry out. Kitchen open 11:30am-10pm. Late night menu- 10pm-2am. Shotz 3713 Oakwood Ave. Austintown. Phone: 330-799-2510. #foodforthought #austintown #burgers #burgersandfries #food #frenchfries #cheeseburger #hamburger"
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/187198-4989158847844802.png,FYI
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/187865-5295364097150948.png,"🎉🎉 May is Asian/Pacific American Heritage Month 🎉🎉 We're paying tribute to the generations of Asian and Pacific Islanders who have enriched America's history and are instrumental in its future success. To learn more, check out🎉🎉 May is Asian/Pacific American Heritage Month 🎉🎉 We're paying tribute to the generations of Asian and Pacific Islanders who have enriched America's history and are instrumental in its future success. To learn more, checkout the following titles or browse the Library of Congress and Smithsonian at https://asianpacificheritage.gov/"
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/190484-4753593244677670.png,"Presidents' Day is almost here! Join us on Monday, February 21 at Mini Camp at the J for a day filled with games, sports, crafts and more! Register at levisjcc.org/minicamp:=:https://levisjcc.org/youth/minicamp/"
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/191153-10160118650456004.png,Well-deserved recognition❤. The first in a series of coins commemorating pioneering American women - can't wait to see what other women will be recognized for their contributions to American History!
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/191227-5317127348346471.png,Mexican Train Dominos players are here every Friday at 1pm. Feel free to join in on the fun!
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/191442-10159283968521281.png,"Happy Chinese New Year!! In many places, January 1 is “day one” of the new year, based on a calendar that follows the Earth’s movement around the sun. But the lunar calendar—upon which the Chinese New Year is based—tracks time by the moon cycles. That’s why people all over the world celebrate Chinese New Year on different days each year; this year the calendar starts on February 1. According to the Chinese calendar, the year you were born might determine your personality. That’s because each year is represented by an animal, called a Chinese zodiac sign, and legend has it that people born under that sign have similar traits to the animal. (The year 2022—starting February 1—is the Year of the Tiger.)"
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/191894-5077604065618165.png,Did someone say tacos????
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/192262-4811773412222536.png,"Buying or Selling a Home in #SouthernArizona? We Speak Your Language!! Call one of our #BilingualRealtors -- #Spanish, #Chinese, #Taiwanese, #French, #Italian, #Korean, #German, #Russian, #Portuguese, and English. ©2022REP"
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/192620-1684037385286806.png,"RUDRASANKARAM INDO-NEPAL RUDRAKSHA ORGANIZATION Email: indonepalrudraksha@gmail.com Call: +1(412)716-8736 WHEN: USA: SATURDAY AT 3:00 PM ET, 2:00 PM CT & 12:00 AM PT INDIA: SUNDAY AT 12:30 AM IST Watch at https://bit.ly/SakshiTV_LIVE:=:https://www.youtube.com/watch?v=8McTsOqeueE"
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/192973-10159675745998029.png,Do you need to add a #HispanicMarketing specialist to your team? Want to find a company who values cultural expertise? HMC’s Job Center is the place to connect! https://bit.ly/3rfmmBw:=:https://hispanicmarketingcouncil.org/job-center/
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/193307-5207828655921369.png,RODEO-A1
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/193507-10161589633388574.png,YWCA NH Barter Market (Bring & Take Clean Clothes) - Friday Jan 7th from 3-8pm held at 72 Concord St Manchester presented by YWCA NH Racial Justice Group and Manchester Outright #ywcanh #onamission
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/194050-3164793953791338.png,Here's the current inventory for 57104. This metric represents how many homes are on the market right now. DeVille Wegner Real Estate Corey 605 359-0171 corey@devillewegner.com Tom 605 212-1386 tom@devillewegner.com
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/194631-5112173228803467.png,"Here is how the final match day, of the group stage, of the AFC Women's Asian Cup wrapped up! Myanmar and Indonesia are out of the tournament, and the Quarterfinals will take place on Sunday."
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/195414-2025874920925576.png,From the Sioux Falls NWS. Cold air and bitterly cold wind chills are returning tonight.
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/196164-3320182024876200.png,"🚸🔊You can help your school and community learn more about the life and feelings of young people like yourself. 📲Complete this short survey: redcap.hacer-mn.org/surveys/:=:http://redcap.hacer-mn.org/surveys/?s=KPT7HDRREC3AFR3R The survey is completely anonymous, and answers are voluntary. #HACERMN #survey #highschool"
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/196984-5345284712168798.png,"As we approach drive-time, here's a look at the weather. Temperatures range from 44 in Dubuque to 61 in Shenandoah."
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/197741-4875211462528140.png,Tonight: Join us for Karaoke Night presented by Singing By Night Entertainment with host DJ Cole beginning at 8pm.
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/198720-7762833687076011.png,The latest edition of InSeason is here! 📕 Check it out: https://inseasonezine.com/home/
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/199949-5006498766132657.png,🥳🎈🚗 ANOTHER HAPPY COSTUMER THANK YOU FOR CHOOSING VALERIO’S AUTO SALES. 👋🎈🚘🎉
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/200192-10160159977819916.png,The West Coast Conference TIDES Racial and Gender Report Card tracks year one of the Russell Rule conference-wide diversity hiring commitment. 🗒: http://WCCsports.com/RussellRule:=:https://express.adobe.com/page/JE3O10clOSyuM/
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/200810-4535161123256988.png,"Kid of the Year Finalist Mina Fedor, 13, Speaks Out For Asian Equality - In March 2021, she organized a rally to bring attention to stopping racist violence towards #AsianAmericans, hoping that at least 70 people would attend; the rally drew a crowd of 1200. “I really just wanted to speak out for my community,” Fedor says. Following the success of the rally, Fedor launched AAPI Youth Rising, a collective of middle school activists who are devoted to uplifting their community and stopping racist hate. In the fall of 2021, they joined other student-led coalitions in demonstrations of support for AB 101, an education bill that would require every public high school student in California to take an ethnic studies course. “Asian American history is American history, and everyone’s history deserves to be taught and represented,” Fedor says. “Histories that negatively reflect America tend to not be taught as much and that’s very wrong, because we don’t learn about our previous errors.” She thinks that if more people were aware of the long history of anti-Asian violence in America, there might not have been the current surge in racist incidents towards the AAPI community. Source: Time . #AAPISTRONG #AsianAmericanHistory"
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/201841-10158127057072202.png,There are dramatic disparities in poverty rates by racial and ethnic groups and smaller disparities by gender. Men and women of color are more likely to live in poverty than White men and women. #justeconomy https://bit.ly/35ybrLn:=:https://www.ncrc.org/racial-wealth-snapshot-women-men-and-racial-wealth-divide/
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/202788-10158202680100811.png,Are you a Black man living in the #DMV who wants to earn up to $200 for research? Contact us! StrengthStudyDC@gmail.com. Call or text 202-596-2743. #WhitmanWalker #ResearchSavesLives
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/203289-1276368079056700.png,Personal statement:
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/203389-755074564627345.png,
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/204059-10154532144914453.png,
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/204122-1159262120833507.png,Conservative logic in action... Like Occupy Democrats for more.
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/204367-1258757490851206.png,#FEELTHEBERN #BERNIEORBUST
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/205954-1826100134083489.png,Fact
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/207419-2114225385473628.png,
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/20742-10158739163145835.png,"Not seeking treatment for mental illness because of stigma and judgment is a risk not worth taking. Alpha Phi Alpha Fraternity, Inc. is excited to help spread the message about the importance of positive mental health practices and the All of Us Research Program to our community. Learn more today at JoinAllofUs.org/together:=:https://www.joinallofus.org/ #JoinAllOfUs #BGLC #APA1906Network #MentalHealthAwareness #BackToBasics"
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/209056-2182661188513727.png,Sunday Sermon...
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/209217-10156627733599633.png,"Today we are celebrating International Day Against Homophobia, Transphobia, Interphobia & Biphobia - This day is recognized worldwide and is a chance to celebrate sexual and gender diversities, champion inclusion, & build a better world for our LGBTQ+ community. Hate has no place in our world. No one should ever be discriminated against or persecuted for being themselves. #IDAHoBIT #IDAHoBIT2019 #loveislove🌈"
batch_24,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_24/210108-2998070753542539.png,Bone™
