batch,image,text
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/105860-10159166454537950.png,"Join us online for ""Girl, Woman, Other Book Group"" on Tuesday, February 8 at 6:30 PM as we discuss ""White Fragility: Why It's So Hard for White People to Talk About Racism"" by Robin Diangelo Learn more and register at: https://events.cranstonlibrary.org/event/8525500"
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/106305-5237237003005445.png,"📰 Top Stories from Today's Edition: • Vegas Man Denies Kidnapping Charge In Fatal Shooting Of Danville Father • VSP Scuba Team Recovers Bodies Of Men Who Drowned on Seymour Lake • Dives Suspended, Boat Searches Continue For Presumed Drowning Victim • Judge To Decide Alleged Car Smasher’s Competence • POLICE LOGS 🚓 • AOE School Facility Survey Shows NEK Needs Exceed State Average • Local Mustang Driver Says He Fled Police To Keep Car From Being Damaged • Dalton Woman Indicted Downstate For Felony Drug Possession • COURT LOGS ⚖️ • Second Perpetrator Sentenced In NEK EB-5 Fraud • Chamber Director Promoting Racial Sensitivity In Business Community • Selectman Stepping Down, Announces Family Move • Drummer, Educator Named Artist Laureate • Woodsville Softball Outlasts White Mountains In Cold, Wind, Rain 🥎 • PLUS Much more! Dozens of stories, letters, columns & other items including Police, Court, Obits, Sports, Cartoons, Puzzles and more. On newsstands across the entire NEK & NH North Country. Or subscribe to read online for less than $.40/day:=:http://invalid.invalid/day at: https://www.caledonianrecord.com/subscribe/"
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/106642-3343027922586889.png,JOIN US TONIGHT at 6PM!!
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/106771-2055127531335798.png,"Community Services Unlimited inc., in collaboration with California Black Women’s Health Project, is hosting a healing and wellness event this Saturday (February 26th). This ""MORNING OF WELLNESS” event has been designed to help those in our community unwind and feel refreshed. The event will feature Zumba sessions, a Sister Circle sponsored by L.A. Care Health Plan, & more! To learn more and register for this event visit bit.ly/3s9TfQl:=:https://www.eventbrite.com/e/265349396187 #CABWHP #SelfLove #MentalHealth #BlackWellness #BlackLove #HolisticHealth #BlackHealthMatters #BlackWomenLead"
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/107177-513659223820082.png,"On this International Workers’ Day, we want to uplift unemployed workers leading the way in the Great Resignation and adding to over a century of #workersresistance in the name of better working conditions and benefits for all. The fight to reform the unemployment insurance system and expand benefits for unemployed, precarious workers, gig workers, and all workers is not over. From the hundreds of workers unionizing across sectors to the ongoing pressure from advocates at the local and federal levels to expand unemployment benefits to cover more people, we have come a long way but there is a lot more work to do. #InternationalWorkersDay #uwuboosts"
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/1074-350721260392285.png,People living with pain and heartache can see through the charades…. https://www.thecentersquare.com/texas/texas-angel-parents-say-state-leaders-aren-t-doing-enough-to-stop-illegal-immigration/article_a711fdbe-934f-11ec-bba7-57765675e051.html The Remembrance Project Maria Espinoza
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/107653-2295436303927799.png,"#HACU is hiring a Program Coordinator for the HACU National Internship Program. Location: Washington, DC Office. For a description and to apply, click here>https://bit.ly/3QYB6PT:=:https://recruiting.paylocity.com/Recruiting/Jobs/Details/1144113 For other #jobs at HACU and in #highered, visit HACU's ProTalento Job Board https://jobs.hacu.net:=:https://jobs.hacu.net/"
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/108005-4989175531149217.png,"This post contains sensitive content: Were there slaves in Litchfield? Did you know that in 1790, there were reportedly 26 people enslaved in Litchfield? We often think of the south when we think about slavery, but the north also enslaved people. Two little girls were enslaved on North Street. Candace and Elvira (“Vira”) were gifted to Julius and Dorthoy Deming for their wedding from Dorothy’s father, Henry Champion. At just five-years-old, they had to leave everything and everyone they had ever known behind and make the journey from Colchester to Litchfield, following their new owners. When they were 22-years-old, they ran away. The ad pictured was placed in the newspaper in order to help encourage their capture and return. More is written and known about Vira than Candace, as she was frequently mentioned in the Demings’ letters throughout the years. Surprisingly, she remained friendly with the Demings and was emancipated in 1801, around the age of 25. The Litchfield Historical Society has a letter that she wrote to Dorothy Deming in 1802, in which she talks about fashion, inquires about the new members of congress, and offers to send lobster and oranges to the Deming children. The Deming-Perkins Memorial Family History states that Vira went on to open a restaurant named ‘Elvira’s’, which was reportedly joined to the Park Theater in New York City. You can learn more about Vira at the Litchfield Historical Society. In the African American experience there are countless tales of overcoming horrific pain and suffering while working to preserve human dignity. This story, sadly, is a part of our community’s history. Our intent is to always speak up and educate. We in no way agree with nor support the treatment of human beings in such a manner. Litchfield Magazine will strive to get the conversation right. We are committed to talking about important issues and to learning and growing with our readers. By The History Chix @history_chix Photo Credit: Litchfield Historical Society @litchfieldhistory #litchfieldcounty #litchfieldhills #nwct #ctvisit #litchfieldct #thehistorychix #litchfieldhistoricalsociety"
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/108652-5613177782059781.png,Memorial day weekend service 10:30am #remember #memorialdayweekend
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/108830-5329862037043150.png,🗣🗣 Excellent Opportunity
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/109126-5120107764714241.png,The Road to Resurection continues. Meet us in the Virtual Sanctuary @7pm for Maundy Thursday Worship @7pm. #experiencesharon #embracingournewseason #RoadToResurrection
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/109894-2375080762634225.png,Don’t forget next weekend is the Garden Show!!! We will be there and the store will be open as well!! Sunday will be a fun day at the store as we will move back Saturday night and have some fun specials that day as well!!
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/110217-5260916290597725.png,"Don't miss “A Few of Our Favorite Things”: a Cantorial Concert Featuring Cantor Warner this Sunday! Hosted by Congregation Rodeph Shalom in Philadelphia, Cantor Warner will join his cantorial colleagues as they sing music from across our tradition, as well as selections from Broadway and contemporary sources. The concert will be livestreamed and tickets are $18. More info + tickets at https://bit.ly/3Mpfedl:=:https://rodephshalom.org/event/a-few-of-our-favorite-things-cantorial-concert-featuring-cantor-hyman/"
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/111384-1296538230773044.png,"UPDATE: ASSAULT CAUSES BODILY INJ Unknown suspect intentionally and knowingly caused bodily injury to victim. *** ASSAULT(IN PROGRESS)-POLICE - 1/14/2022 - 20:53 - 800 BLOCK OF W LAMAR BLV (NORTH) Case no. L22014P0661, Incident no. 2022-00140661"
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/112199-5413336705367571.png,"Tonight at 7pm (Pacific): #ImmigrationLawOnYourSide with FJ Diza, US Immigration Attorney, partner at Reeves Immigration Law Group. Simulcast on all PHLV Radio platforms including Amazon Fire TV. Also available as a podcast on Spotify, iHeartRadio, Apple Podcasts and Google Podcast. Air and sea travelers to the United States (except U.S. citizens, returning resident aliens, aliens with immigrant visas, and most Canadian citizens visiting or in transit) will be issued I-94s during the admission process at the port of entry. Join us on this episode of #ImmigrationLawOnYourSide to know more about the importance of the I-94 and get answers to some commonly asked questions about the form."
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/112415-1254622711694215.png,"Reality is not black and white - it's shades of grey! To prevent binary thinking, and promote complex thinking."
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/113394-2667140563432771.png,"Sunday Bubbly Brunch! Matt Lip playing the jams from 2pm-6pm! $.65 Boneless Wings $.85 Traditional Wings $2.25 Draft Bud, Ultra, Coors til 7pm $3 Berry Whites til 10pm"
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/113805-5112376848797790.png,❇️COURTESY POST❇️ Male & Female cats in need of a home. Contact information listed below ⬇️
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/114262-10159658518054096.png,"bell hooks was an author, professor, feminist, and social activist whose work focused on examining and uplifting the works of other Black writers while helping provide academic theory to support political organizing happening on the ground. Her extensive catalogue of written works and academic lectures covered topics such as race, class, gender, art, history, sexuality, mass media, and feminism. Some of her most well-known books being “Ain’t I a Woman: Black Women and Feminism” and “Feminism is for Everybody” which are now considered standard texts in intersectional feminist circles. We are beyond thankful for her constructive critiques and contributions to the feminist movement and know that we would be remise if we didn’t uplift her legacy during #BlackHerstoryMonth."
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/11457-10158608145246985.png,"Several months after taking office, President Biden raised refugee admissions to 62,500 for the remainder of Fiscal Year 2021. According to Refugee Council USA's report, the U.S. only resettled 11,411 refugees. That's just 18% of the annual goal and the lowest number ever in our country's history. As we enter the new year, we must continue to rebuild and support people seeking a better life in the U.S. The refugee admissions goal for FY2022 is 125,000, and we must hold the administration accountable for resettling as many refugees as possible and restore our nation's legacy of welcome."
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/116089-5698698210143226.png,"TIME TO PUT SOME POWER BEHIND THE GREEN The Environmental Justice Summit is a bold platform for representation and activism that elevates and amplifies the voices and power of people of color as leaders in the environmental justice space. Environmentalism is a movement that impacts all classes, colors, and demographics of society, yet there is a lack of diversity within the movement itself. People of color are strong supporters of environmental issues. Which makes sense as communities of color have a much higher risk of getting polluted and have historically been targeted as dumping sites for toxic waste. The 6th Annual Environmental Justice Summit will bring together leading BIPOC environmental organizers from the Bay Area and beyond. We will come together to share experiences and discuss steps to diversify the Green Movement and the needs of our most vulnerable communities. Hip Hop For Change in association with Presidio Trust & San Francisco Baykeeper Presents... 6th Annual Environmental Justice Summit Adding Color to the Green Movement This is a FREE ALL AGES event. Saturday, August 20th 12PM - 7PM The Presidio Main Lawn Montgomery St, San Francisco, CA 94129 Live Performances by TBD Including a Story Salon Hosted by People Over Plastic, Keynote, Agents Of Change Workshops, Vendors, Food and more! TICKETS: https://bit.ly/ejs22:=:https://www.eventbrite.com/e/323494780597 . . #GreenJustice4All #environmentaljustice #equity #environmentaljusticematters #diversityequityinclusion #environment #globalwarming #environmentalist #climatechangeisreal #summerprogram #socialjustice #ecofriendly #youthleadership #environmentaleducation #climateemergency #fortheplanet #oneearth #environmentalprotection #climatesolutions #climatechangeawareness #climatecrisis #hiphop #hiphopculture #hiphopartist #hiphopculture Earthjustice Trust for Public Land PeoplexPlastic Baykeeper"
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/11785-352260530274374.png,"Ft. Bragg's Jewish Military Congregation is celebrating Passover 6 p.m. Friday, April 15. Those wishing to celebrate need to RSVP as soon as possible to CH(Capt.) Dovid Egert at dovid.egert@gmail.com, see attached flyer for further details!"
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/118013-5038044632929281.png,Our recipe for success is simple: a passion for Japanese cuisine and an absolutely stellar staff who strives to master great flavor every single day.
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/118139-1994397934075880.png,"Our Friday Happy Hour Specials include $4 Original Well Margaritas, $3 Domestics and $4 Craft Beer. Start your weekend right with delicious food paired with your favorite drinks here at Takos & Beer! 🔥 BBQ Packs are back! Just in time for Super Bowl and all your gatherings! What it includes: -3 lb of Pastor -3 lb of Carne asada -3 lb of Chicken (Everything marinated, raw) Beans, Rice, Tortillas, Guacamole, Chips & Salsa, 6 pack of Domestic Beer, Ice, and Charcoal. All for $135 ☎️ (928) 783-0099 📍 2071 S 4th Ave Yuma, AZ #Bbq #bbqlife #carneasada #alpastor #grilledchicken #polloasado #barbeque #superbowl #takosandbeer #tacos #yuma #yumaaz #yumaarizona"
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/118647-5352560061445233.png,"BTW, that 'hospital' wasn't being used as a hospital but became a military base for the infamous Ukraine Nazi #AzovBattalion funded and supported by #HillaryClinton, #PresidentObama, the CIA and #VictoriaNuland when they all engineered regime change in #Ukraine, tossed the legitimately elected government and put the neo-Nazis in power. Warmongering psychopath Hillary Clinton has a ton of blood on her hands...in Libya, Syria, Iraq, the Balkans and other places. Also, corrupt Ukraine & its oligarchs reportedly were the largest donors to the #ClintonFoundation. As is the case of nearly all crooked nations that donate to Amerca's crooked political families, I'm sure that they are getting a cut from US taxpayer funded aid."
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/119528-2634734376670424.png,"UKRAINE REFUGEE RELIEF PROGRAM Recently Requested Items: Dry baby formula Feminine hygiene products-no tampons please Adult Vitamins/Kids gummies or chewable vitamins Personal Hygiene Bag Items: Wash cloths & Bars of Soap Fingernail clippers/Toenail clippers/nail files/callous files Toothbrushes/toothpaste/Floss/Denture Cream Combs/Q-tips & cotton balls Reading glasses-especially “3” strength Disposable razors/sample size stick deodorant/lip gloss Sample/hotel size shampoo/conditioner/lotion New Socks all sizes men, women, children and slippers Other Items: Aspirin – regular & low dosage/Ibuprophen Tylenol or Acetaminophen/Aleve Antibiotic creams/ointments/antacids Prep H, zinc ointment (”bottom creams”)/Foot creams Bandages including ACE/Gauze pads/tape Lightweight blankets/lap or twin (fleece, fabric, knit, rochet) NEW Sneaker style shoes for men, women and children NEW Underwear, pajamas, sweatpants/sweat shirts (please no logos or words) for men, women and children Canes: straight stick & metal only/prefer adjustable (no wooden or platform canes) Thank you for your help!"
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/119666-7771815262861050.png,Tonight!
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/120151-5626821590684465.png,"Tune in to the next episode of Our Community Podcast on Wednesday, June 1st, at 12 pm where we will be joined by the President & Founder of CM Cleaning Solutions, Veronica Corona! Find all the links to listen live on the OC Talk Radio website, watch on YouTube, and engage on OCHCC's Facebook live at the link in our bio."
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/121132-5208580709177889.png,"July 7, 2022, FREE SHOW at The Back Bar, Janesville, WI 7pm"
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/123346-5429471070407594.png,Summer days = cookouts and gatherings with friends. 🍔🌭 What is your favorite side dish to prepare? USFCU team member Lara brings her famous Frito Corn Salad to USFCU gatherings - and it is a HIT!
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/123887-10159439387972247.png,"Our CEO Margaret Mitchell lives and breathes our mission to #EliminateRacism and #EmpowerWomen, and she’s doing the work of justice every day to advocate in myriad ways on behalf of the women and families we serve in communities across America. Before coming to YWCA USA, she served as CEO of YWCA Cleveland, where one of her many notable achievements was leading representatives in Ohio to declare that #RacismIsAPublicHealthCrisis. YWCA is #BetterBecauseOfHer."
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/12418-4827021004018796.png,"And the results are in... we here at Y101 wanted to thank everyone who took the time to vote for Cowboy Bob and who make us part of your day! We appreciate you more than you know, and congratulations to Fat Boy Food Blog and Bruce Miller (Sioux City Journal). We look forward to next year's awards!"
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/125285-5012346438818758.png,Enjoy a regular and deluxe nori bento from Akira Japanese Restaurant! Also check out their full menu below. Call 808-376-0928 for more info. • • • #diningouthawaii #hawaiifoodie #foodie #yum #supportlocal #hawaiifood #hawaiirestaurants #hawaiibusinesses #supportlocalbusinesses
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/125353-10158744238722227.png,Happy birthday to all the Warhawk student-athletes who celebrated over the final days of May!
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/12569-10159946507764374.png,"Proud to be teaming up with Team Rubicon, Alight & Two Men and a Truck Twin Cities to host a donation drive for Afghan Families who are transitioning off bases and into communities across Minneapolis and the surrounding area https://www.milb.com/st-paul/news/team-rubicon-and-alight-with-the-st-paul-saints-and-two-men-and-a-truck-to-host-:=:https://www.milb.com/news/team-rubicon-and-alight-with-the-st-paul-saints-and-two-men-and-a-truck-to-host-"
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/127096-3246484762289530.png,The roads highlighted in hot pick are completely snow covered early this morning. The snow will move out by around 8 AM.
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/128164-10159235175459900.png,Join us to celebrate Women Who Win in Chicago🔥 Watch live April 28th at 12pm for a virtual celebration of our 2022 Class of Women Who Win! Hit the LINK to submit questions for our panelist and more. ⁠ ⁠ #WomenWhoWin #iheartmediachicago YWCA Metropolitan Chicago Chicago Foundation for Women
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/129008-170745248624092.png,"Starting in 1️⃣ hour! Head over to Busboys and Poets to join me and Mckayla Wilkes for Congress, Nina Turner, Stephany Rose Spaulding, and Christine for Congress! ✅ RSVP: www.blackwomen.run:=:https://www.blackwomen.run/"
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/130428-3206619192887035.png,Join us as The Festival continues this summer! Visit brjff2022.eventive.org/schedule:=:https://brjff2022.eventive.org/schedule for tickets and information.
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/130730-10166250560725711.png,Black Girls Read. Reading Is Queen Spring Shirt. #readthisspring #spring2022
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/131531-3065112123741779.png,Pinky’s BBQ will be set up out back doing table service today from 1:30-6! We’ll be open as normal 12-8pm and reminder to all you Bottle Club 2022 members that it’s 10% off all day! #blackflagbrewingco #mdcraftbeer
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/131625-5261280707262371.png,"To ALL Ministry Leaders, let us not forget about Our Coming Together on This Saturday Morning for Information & Transformation …………! 😀🙏🏽❤️👏🏾🎚🔥"
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/133000-5073452849375059.png,"\m/ THE BAND REPENT has their own beer ""The Beer Repent"" from the tasty, Oil City Beer Company . We can't wait to try it. \m/"
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/133125-4958320530877520.png,Thank you to Homesteaders Life Company and eFuneral for their support of Pi515. We couldn’t do what we do without the generosity of our partners. We are so excited about our upcoming spring and summer programming!
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/133438-5251250828252036.png,"Don't miss this opportunity! The SBDC is offering a Nine Week Entrepreneurial Business Plan Series program beginning Wednesday, March 23rd at Nicolet College. Take a look at the testimonials from past participants and you'll see why we recommend it! bit.ly/ETP-RSP22:=:https://www.uwsp.edu:443/conted/Pages/ETP-Rhinelander.aspx"
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/13489-482611319889699.png,"January 6 8:30 AM - WINTER WEATHER ADVISORY issued for McDonald County (until 10 AM) & Barry County (Until 12 PM) due to this morning's snowfall. Total accumulations near an inch (up to 2"" locally) are expected in SW Missouri this morning."
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/136805-10159451280532247.png,"One of the most influential women in the United States, @MariaTeresa is a tireless advocate for Colombian American political rights and, more broadly, Latino rights. She is the CEO of Voto Latino, an MSNBC contributor, and a World Economic Forum Young Global Leader. In short, Teresa is a voice we count on every day — a voice we need to make sense of a world in a tough spot, and a light for Latinos everywhere. We’re #BetterBecauseOfHer"
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/13718-5082177675151024.png,"It’s time to bust out our May fresh sheet that happens to be “Cinco de Mayo” inspired. Is it seriously already May? 😳🤷🏼‍♀️ #illdrinktothat Everything is available except shrimp this evening, so if you don’t feel like cooking tonight…or any other night this month actually {this is your sign} #freshsheet #cincodemayo #sogood #horchata #tacostacostacos #yummmm #getinmybelly #localpub #gastropub #portangeles #pawa #olympicpeninsula #olympicnationalpark"
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/137485-7437215242970182.png,"The northeast half of Iowa is expected to pick up some light snow early Sunday morning. Central Iowa totals will likely be less than 1""."
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/138417-10158139073077373.png,"May is Asian American and Pacific Islander Heritage Month as declared by the United State Congress in 1992. Asian Americans and Pacific Islanders (AAPI) are an important part of American culture encompassing a wide range of diversity with connections to Chinese, Indian, Japanese, Filipino, Vietnamese, Korean, Hawaiian and other ancestries."
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/138649-3275487782597853.png,"This historic church, dating back to 1874, has been transformed into a modern, spacious event venue. Abounding natural light, exposed beams, and an upper level mezzanine make us one of the most sought-after venues in all of Nashville. Photo: John Myers Photography & Videography"
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/139525-4916409478395168.png,It's #HarlemRestaurantWeek and we're thrilled that our exhibition African/American: #MakingtheNationsTable is listed as an exciting experience to pair with local neighborhood restaurants. Head over to Harlem Restaurant Week (https://www.harlemrestaurantweek.com/) to learn more about pairing restaurants with experiences for a chance to win a gift card! And here's some suggested restaurant pairings near our exhibition at The Africa Center. #harlemrestaurantweek #shoplocal #localbusinesses
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/144499-10159846966413945.png,"Today, we commemorate the liberation of the Auschwitz concentration camp and honor the 6 million lives lost in the Holocaust. This is also a day to remember the survivors, including 15-year-old Rachel Genuth. Rachel had endured the horror of Auschwitz, and in the final years of World War II was moved to Bergen-Belsen. As Rachel continued to fight for her life, unknowingly by her side was Brigadier H. L. Glyn Hughes. Hughes commitment to helping as many prisoners as possible is what saved Rachel's life. Rachel went on to be the mother of Bernice Lerner, author of ""All the Horrors of War."" Lerner's book is the first book to pair the story of a Holocaust victim with that of a liberator. Find out more here: http://ow.ly/YMi450HkwHF:=:https://jhupbooks.press.jhu.edu/title/all-horrors-war"
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/145390-6941700182571196.png,"Only one in three black people in America who need mental health services receives it. Barriers to quality care include: Stigma associated with mental illness Distrust of the health care sector Lack of providers from diverse backgrounds Lack of insurance, underinsurance Learn more at: http://ow.ly/3yQf50HXTG5:=:https://www.heart.org/en/about-us/office-of-health-equity/black-history-month-2022 #HeartMonth #HeartHealthAwareness #MentalHealthAwareness"
batch_23,https://raw.githubusercontent.com/heranmane/label_studio_images/main/10k_batches/batch_23/145665-3143298085949436.png,"CIOGC Interfaith Committee is co-hosting an event with the Evangelical Church to build better understanding between our two faiths on Thursday, January 20th at Willow Creek South Barrington, 67 Algonquin Road, South Barrington, IL 60010. The event takes place from 6:30 p.m. to 8:30 p.m. RSVP is required - please register on the link below. https://oneamericamovement.org/event/the-mustard-seed-project-dinner/"
